"Identifier","Source String","Context","Translation"
"DiffTable.typeFileSize","File size","
-- CONTEXT --
","Taille du fichier"
"DiffTable.typeHtml5Apps","HTML5 apps","
-- CONTEXT --
","Applications HTML5"
"DiffTable.typeSlideshows","Slideshows","
-- CONTEXT --
","Diaporamas"
"DiffTable.typeTopics","Folders","
-- CONTEXT --
","Dossiers"
"DiffTable.typeVersion","API version","
-- CONTEXT --
","Version de l'API"
"DiffTable.typeVideos","Videos","
-- CONTEXT --
","Vidéos"
"EditList.selectAllLabel","Select all","
-- CONTEXT --
","Tout sélectionner"
"EditListItem.questionCount","{count, plural,
 =1 {# question}
 other {# questions}}","
-- CONTEXT --
","{count, plural, one {}
 =1 {# question}
 other {# questions}}"
"EditModal.addTopic","Add new folder","
-- CONTEXT --
","Ajouter un nouveau dossier"
"EditModal.addTopicsHeader","New folder","
-- CONTEXT --
","Nouveau dossier"
"EditModal.cancelUploadsButton","Exit","
-- CONTEXT --
","Quitter"
"EditModal.closeWithoutSavingButton","Close without saving","
-- CONTEXT --
","Fermer sans enregistrer"
"EditModal.createExerciseHeader","New exercise","
-- CONTEXT --
","Nouvel exercice"
"EditModal.dismissDialogButton","Cancel","
-- CONTEXT --
","Annuler"
"EditModal.editFilesHeader","Edit files","
-- CONTEXT --
","Modifier les fichiers"
"EditModal.editingDetailsHeader","Edit details","
-- CONTEXT --
","Modifier les détails"
"EditModal.finishButton","Finish","
-- CONTEXT --
","Terminer"
"EditModal.invalidNodesFound","{count, plural,
 =1 {# incomplete resource found}
 other {# incomplete resources found}}","
-- CONTEXT --
","{count, plural, one {}
 =1 {# ressource incomplète trouvée}
 other {# ressources incomplètes trouvées}}"
"EditModal.invalidNodesFoundText","Incomplete resources will not be published until these errors are resolved","
-- CONTEXT --
","Les ressources incomplètes ne seront pas publiées tant que ces erreurs ne seront pas résolues"
"EditModal.keepEditingButton","Keep editing","
-- CONTEXT --
","Continuer à modifier"
"EditModal.loadErrorText","Failed to load content","
-- CONTEXT --
","Échec de chargement du contenu"
"EditModal.okButton","OK","
-- CONTEXT --
","OK"
"EditModal.saveAnywaysButton","Exit anyway","
-- CONTEXT --
","Quitter quand même"
"EditModal.saveFailedHeader","Save failed","
-- CONTEXT --
","Échec de l'enregistrement"
"EditModal.saveFailedText","There was a problem saving your content","
-- CONTEXT --
","Une erreur s'est produite lors de l'enregistrement de votre contenu"
"EditModal.uploadButton","Upload more","
-- CONTEXT --
","Téléverser plus"
"EditModal.uploadFilesHeader","Upload files","
-- CONTEXT --
","Téléverser des fichiers"
"EditModal.uploadInProgressHeader","Upload in progress","
-- CONTEXT --
","Téléversement en cours"
"EditModal.uploadInProgressText","Uploads that are in progress will be lost if you exit","
-- CONTEXT --
","Les téléversements en cours seront perdus si vous quittez maintenant"
"EditSearchModal.cancelAction","Cancel","
-- CONTEXT --
","Annuler"
"EditSearchModal.changesSavedSnackbar","Changes saved","
-- CONTEXT --
","Modifications enregistrées"
"EditSearchModal.editSavedSearchTitle","Edit search title","
-- CONTEXT --
","Modifier le titre de la recherche"
"EditSearchModal.fieldRequired","Field is required","
-- CONTEXT --
","Ce champ est obligatoire"
"EditSearchModal.saveChangesAction","Save","
-- CONTEXT --
","Enregistrer"
"EditSearchModal.searchTitleLabel","Search title","
-- CONTEXT --
","Titre de la recherche"
"EditView.details","Details","
-- CONTEXT --
","Détails"
"EditView.editingMultipleCount","Editing details for {topicCount, plural,
 =1 {# folder}
 other {# folders}}, {resourceCount, plural,
 =1 {# resource}
 other {# resources}}","
-- CONTEXT --
","Modifier les détails de {topicCount, plural,
 =1 {# dossier}
 other {# dossiers}}, {resourceCount, plural,
 =1 {# ressource}
 other {# ressources}}"
"EditView.errorBannerText","Please provide the required information","
-- CONTEXT --
","Veuillez fournir les informations requises"
"EditView.invalidFieldsToolTip","Some required information is missing","
-- CONTEXT --
","Il manque certaines informations obligatoires"
"EditView.noItemsToEditText","Please select resources or folders to edit","
-- CONTEXT --
","Veuillez sélectionner les ressources ou les dossiers à modifier"
"EditView.preview","Preview","
-- CONTEXT --
","Aperçu"
"EditView.questions","Questions","
-- CONTEXT --
","Questions"
"EditView.related","Related","
-- CONTEXT --
","Compléments"
"EmailField.emailLabel","Email","
-- CONTEXT --
","E-mail"
"EmailField.emailRequiredMessage","Field is required","
-- CONTEXT --
","Ce champ est obligatoire"
"EmailField.validEmailMessage","Please enter a valid email","
-- CONTEXT --
","Veuillez entrer une adresse e-mail valide"
"ExpandableList.less","Show less","
-- CONTEXT --
","Afficher moins"
"ExpandableList.more","Show more ({more})","
-- CONTEXT --
","Afficher plus ({more})"
"FilePreview.exitFullscreen","Exit fullscreen","
-- CONTEXT --
","Quitter le mode plein écran"
"FilePreview.fullscreenModeText","Fullscreen mode","
-- CONTEXT --
","Mode plein écran"
"FilePreview.viewFullscreen","View fullscreen","
-- CONTEXT --
","Afficher en plein écran"
"FileStatusText.selectFile","Select file","
-- CONTEXT --
","Sélectionner le fichier"
"FileStorage.requestStorage","Request storage","
-- CONTEXT --
","Demander de l'espace de stockage"
"FileStorage.storageFull","Storage limit reached","
-- CONTEXT --
","Limite de stockage atteinte"
"FileStorage.storageFullWithSize","Total storage limit reached: {used} of {total}","
-- CONTEXT --
","Limite de stockage total atteinte : {used} sur {total}"
"FileStorage.storageLow","Storage is running low","
-- CONTEXT --
","L'espace de stockage disponible est faible"
"FileStorage.storageLowWithSize","Total storage is running low: {used} of {total}","
-- CONTEXT --
","L'espace de stockage total disponible est faible : {used} sur {total}"
"FileStorage.storageUsed","Total storage used: {used} of {total}","
-- CONTEXT --
","Espace de stockage total utilisé : {used} sur {total}"
"FileUpload.fileError","Unsupported file type","
-- CONTEXT --
","Type de fichier non supporté"
"FileUpload.filesHeader","Preview files","
-- CONTEXT --
","Prévisualiser les fichiers"
"FileUpload.noFileText","Missing files","
-- CONTEXT --
","Fichiers manquants"
"FileUploadDefault.acceptsHelp","Supported file types: {extensions}","
-- CONTEXT --
","Types de fichiers supportés : {extensions}"
"FileUploadDefault.chooseFilesButton","Select files","
-- CONTEXT --
","Sélectionner des fichiers"
"FileUploadDefault.dropHereText","Drag and drop your files here, or select your files manually","
-- CONTEXT --
","Glissez et déposez vos fichiers ici, ou sélectionnez-les manuellement"
"FileUploadDefault.uploadToText","Upload to '{title}'","
-- CONTEXT --
","Téléverser vers '{title}'"
"FileUploadItem.removeFileButton","Remove","
-- CONTEXT --
","Supprimer"
"FileUploadItem.retryUpload","Retry upload","
-- CONTEXT --
","Réessayer le chargement"
"FileUploadItem.unknownFile","Unknown filename","
-- CONTEXT --
","Nom de fichier inconnu"
"FileUploadItem.uploadButton","Select file","
-- CONTEXT --
","Sélectionner un fichier"
"FileUploadItem.uploadFailed","Upload failed","
-- CONTEXT --
","Échec du chargement"
"ForgotPassword.forgotPasswordFailed","Failed to send a password reset link. Please try again.","
-- CONTEXT --
","Échec de l'envoi d'un lien de réinitialisation du mot de passe. Veuillez réessayer."
"ForgotPassword.forgotPasswordPrompt","Please enter your email address to receive instructions for resetting your password","
-- CONTEXT --
","Merci de renseigner votre adresse e-mail pour recevoir les instructions de réinitialisation de votre mot de passe"
"ForgotPassword.forgotPasswordTitle","Reset your password","
-- CONTEXT --
","Réinitialiser votre mot de passe"
"ForgotPassword.submitButton","Submit","
-- CONTEXT --
","Envoyer"
"FormulasMenu.btnLabelInsert","Insert","
-- CONTEXT --
","Insérer"
"FormulasMenu.formulasMenuTitle","Special characters","
-- CONTEXT --
","Caractères spéciaux"
"FullNameForm.cancelAction","Cancel","
-- CONTEXT --
","Annuler"
"FullNameForm.changesSavedMessage","Changes saved","
-- CONTEXT --
","Modifications enregistrées"
"FullNameForm.editNameHeader","Edit full name","
-- CONTEXT --
","Modifier le nom complet"
"FullNameForm.failedToSaveMessage","Failed to save changes","
-- CONTEXT --
","Modifications non enregistrées"
"FullNameForm.fieldRequired","Field is required","
-- CONTEXT --
","Ce champ est obligatoire"
"FullNameForm.firstNameLabel","First name","
-- CONTEXT --
","Prénom"
"FullNameForm.lastNameLabel","Last name","
-- CONTEXT --
","Nom de famille"
"FullNameForm.saveChangesAction","Save changes","
-- CONTEXT --
","Enregistrer les modifications"
"GenericError.backToHomeAction","Back to home","
-- CONTEXT --
","Retour à l'accueil"
"GenericError.genericErrorDetails","Try refreshing this page or going back to the home page","
-- CONTEXT --
","Essayez d’actualiser cette page ou de retourner à la page d’accueil"
"GenericError.genericErrorHeader","Sorry, something went wrong","
-- CONTEXT --
","Désolé, une erreur s'est produite"
"GenericError.helpByReportingAction","Help us by reporting this error","
-- CONTEXT --
","Aidez-nous en signalant cette erreur"
"GenericError.refreshAction","Refresh","
-- CONTEXT --
","Actualiser"
"HintsEditor.hintsLabel","Hints","
-- CONTEXT --
","Indices"
"HintsEditor.newHintBtnLabel","New hint","
-- CONTEXT --
","Nouvel indice"
"HintsEditor.noHintsPlaceholder","Question has no hints","
-- CONTEXT --
","La question n'a aucun indice"
"ImageOnlyThumbnail.thumbnail","{title} thumbnail","
-- CONTEXT --
","Vignette {title}"
"ImagesMenu.acceptsText","Supported file types: {acceptedFormats}","
-- CONTEXT --
","Types de fichiers supportés : {acceptedFormats}"
"ImagesMenu.altTextHint","The image description is necessary to enable visually impaired learners to answer questions, and it also displays when the image fails to load","
-- CONTEXT --
","La description de l'image est nécessaire pour permettre aux apprenants handicapés visuels de répondre aux questions. Elle s'affiche également en cas d'échec du chargement de l'image"
"ImagesMenu.altTextLabel","Image description","
-- CONTEXT --
","Description de l’image"
"ImagesMenu.btnLabelCancel","Cancel","
-- CONTEXT --
","Annuler"
"ImagesMenu.btnLabelInsert","Insert","
-- CONTEXT --
","Insérer"
"ImagesMenu.currentImageDefaultText","Current image","
-- CONTEXT --
","Image actuelle"
"ImagesMenu.defaultDropText","Drag and drop an image here, or upload manually","
-- CONTEXT --
","Glissez et déposez une image ici ou téléversez-la manuellement"
"ImagesMenu.imageHeader","Upload image","
-- CONTEXT --
","Téléverser une image"
"ImagesMenu.selectFile","Select file","
-- CONTEXT --
","Sélectionner le fichier"
"ImagesMenu.selectFileButton","Select file","
-- CONTEXT --
","Sélectionner le fichier"
"ImportFromChannelsModal.addButton","Add","
-- CONTEXT --
","Ajouter"
"ImportFromChannelsModal.addedText","Added","
-- CONTEXT --
","Ajouté"
"ImportFromChannelsModal.importAction","Import","
-- CONTEXT --
","Importer"
"ImportFromChannelsModal.importTitle","Import from other channels","
-- CONTEXT --
","Importer à partir d'autres chaînes"
"ImportFromChannelsModal.removeButton","Remove","
-- CONTEXT --
","Supprimer"
"ImportFromChannelsModal.resourcesAddedSnackbar","{count, number} {count, plural, one {resource selected} other {resources selected}}","
-- CONTEXT --
","{count, number} {count, plural, one {ressource sélectionnée} other {ressources sélectionnées}}"
"ImportFromChannelsModal.resourcesRemovedSnackbar","{count, number} {count, plural, one {resource removed} other {resources removed}}","
-- CONTEXT --
","{count, number} {count, plural, one {ressource supprimée} other {ressources supprimées}}"
"ImportFromChannelsModal.resourcesSelected","{count, number} {count, plural, one {resource selected} other {resources selected}}","
-- CONTEXT --
","{count, number} {count, plural, one {ressource sélectionnée} other {ressources sélectionnées}}"
"ImportFromChannelsModal.reviewAction","Review","
-- CONTEXT --
","Passer en revue"
"ImportFromChannelsModal.reviewTitle","Resource selection","
-- CONTEXT --
","Sélection de ressources"
"InfoModal.close","Close","
-- CONTEXT --
","Fermer"
"LanguageDropdown.labelText","Language","
-- CONTEXT --
","Langue"
"LanguageDropdown.languageItemText","{language} ({code})","
-- CONTEXT --
","{language} ({code})"
"LanguageDropdown.languageRequired","Field is required","
-- CONTEXT --
","Ce champ est obligatoire"
"LanguageDropdown.noDataText","Language not found","
-- CONTEXT --
","Langue introuvable"
"LanguageFilter.languageLabel","Languages","
-- CONTEXT --
","Langues"
"LanguageFilter.noMatchingLanguageText","No language matches the search","
-- CONTEXT --
","Aucune langue ne correspond à la recherche"
"LanguageSwitcherList.showMoreLanguagesSelector","More languages","
-- CONTEXT --
","Plus de langues"
"LanguageSwitcherModal.cancelAction","Cancel","
-- CONTEXT --
","Annuler"
"LanguageSwitcherModal.changeLanguageModalHeader","Change language","
-- CONTEXT --
","Changer la langue"
"LanguageSwitcherModal.confirmAction","Confirm","
-- CONTEXT --
","Confirmer"
"LicenseDropdown.learnMoreButton","Learn More","
-- CONTEXT --
","En savoir plus"
"LicenseDropdown.licenseDescriptionLabel","License description","
-- CONTEXT --
","Description de la licence"
"LicenseDropdown.licenseInfoHeader","About licenses","
-- CONTEXT --
","À propos des licences"
"LicenseDropdown.licenseLabel","License","
-- CONTEXT --
","Licence"
"Main.TOSLink","Terms of service","
-- CONTEXT --
","Conditions d'utilisation"
"Main.copyright","© {year} Learning Equality","
-- CONTEXT --
","© {year} Learning Equality"
"Main.createAccountButton","Create an account","
-- CONTEXT --
","Créer un compte"
"Main.forgotPasswordLink","Forgot your password?","
-- CONTEXT --
","Mot de passe oublié ?"
"Main.guestModeLink","Explore without an account","
-- CONTEXT --
","Explorer sans créer de compte"
"Main.kolibriStudio","Kolibri Studio","
-- CONTEXT --
","Kolibri Studio"
"Main.loginFailed","Email or password is incorrect","
-- CONTEXT --
","L'e-mail ou le mot de passe est incorrect"
"Main.loginFailedOffline","You seem to be offline. Please connect to the internet before signing in.","
-- CONTEXT --
","Il semble que vous ne soyez pas en ligne. Veuillez vous connecter à Internet avant de vous identifier."
"Main.loginToProceed","You must sign in to view that page","
-- CONTEXT --
","Vous devez vous connecter pour visualiser cette page "
"Main.passwordLabel","Password","
-- CONTEXT --
","Mot de passe"
"Main.privacyPolicyLink","Privacy policy","
-- CONTEXT --
","Politique de confidentialité"
"Main.signInButton","Sign in","
-- CONTEXT --
","Se connecter"
"MainNavigationDrawer.administrationLink","Administration","
-- CONTEXT --
","Administration"
"MainNavigationDrawer.changeLanguage","Change language","
-- CONTEXT --
","Changer la langue"
"MainNavigationDrawer.channelsLink","Channels","
-- CONTEXT --
","Chaînes"
"MainNavigationDrawer.copyright","© {year} Learning Equality","
-- CONTEXT --
","© {year} Learning Equality"
"MainNavigationDrawer.giveFeedback","Give feedback","
-- CONTEXT --
","Envoyer un commentaire"
"MainNavigationDrawer.helpLink","Help and support","
-- CONTEXT --
","Aide et support"
"MainNavigationDrawer.logoutLink","Sign out","
-- CONTEXT --
","Se déconnecter"
"MainNavigationDrawer.settingsLink","Settings","
-- CONTEXT --
","Paramètres"
"MarkdownEditor.bold","Bold (Ctrl+B)","
-- CONTEXT --
","Gras (Ctrl+B)"
"MarkdownEditor.formulas","Insert formula (Ctrl+F)","
-- CONTEXT --
","Insérer une formule (Ctrl+F)"
"MarkdownEditor.image","Insert image (Ctrl+P)","
-- CONTEXT --
","Insérer une image (Ctrl+P)"
"MarkdownEditor.italic","Italic (Ctrl+I)","
-- CONTEXT --
","Italique (Ctrl+I)"
"MarkdownEditor.minimize","Minimize (Ctrl+M)","
-- CONTEXT --
","Réduire"
"MarkdownImageField.editImageOption","Edit","
-- CONTEXT --
","Modifier"
"MarkdownImageField.removeImageOption","Remove","
-- CONTEXT --
","Supprimer"
"MarkdownImageField.resizeImageOption","Resize","
-- CONTEXT --
","Redimensionner"
"MasteryCriteriaGoal.labelText","Goal","
-- CONTEXT --
","Objectif"
"MasteryCriteriaMofNFields.mHint","Correct answers needed","
-- CONTEXT --
","Bonnes réponses nécessaires"
"MasteryCriteriaMofNFields.nHint","Recent answers","
-- CONTEXT --
","Réponses récentes"
"MessageLayout.backToLogin","Continue to sign-in page","
-- CONTEXT --
","Continuer vers la page de connexion"
"MoveModal.addTopic","Add new folder","
-- CONTEXT --
","Ajouter un nouveau dossier"
"MoveModal.cancel","Cancel","
-- CONTEXT --
","Annuler"
"MoveModal.emptyTopicText","No resources found","
-- CONTEXT --
","Aucune ressource trouvée"
"MoveModal.goToLocationButton","Go to location","
-- CONTEXT --
","Aller à l'emplacement"
"MoveModal.moveHere","Move here","
-- CONTEXT --
","Déplacer ici"
"MoveModal.moveItems","Move {topicCount, plural,
 =1 {# folder}
 other {# folders}}, {resourceCount, plural,
 =1 {# resource}
 other {# resources}} into:","
-- CONTEXT --
","Déplacer {topicCount, plural,
 =1 {# dossier}
 other {# dossiers}}, {resourceCount, plural,
 =1 {# ressource}
 other {# ressources}} vers :"
"MoveModal.movedMessage","Moved to {title}","
-- CONTEXT --
","Déplacé vers {title}"
"MoveModal.resourcesCount","{count, plural,
 =1 {# resource}
 other {# resources}}","
-- CONTEXT --
","{count, plural, one {}
 =1 {# ressource}
 other {# ressources}}"
"MoveModal.topicCreatedMessage","New folder created","
-- CONTEXT --
","Nouveau dossier créé"
"MultiSelect.noItemsFound","No items found","
-- CONTEXT --
","Aucun élément trouvé"
"NewTopicModal.cancel","Cancel","
-- CONTEXT --
","Annuler"
"NewTopicModal.create","Create","
-- CONTEXT --
","Créer"
"NewTopicModal.createTopic","Create new folder","
-- CONTEXT --
","Créer un nouveau dossier"
"NewTopicModal.topicTitle","Folder title","
-- CONTEXT --
","Titre du dossier"
"NewTopicModal.topicTitleRequired","Folder title is required","
-- CONTEXT --
","Le titre du dossier est obligatoire"
"NodePanel.emptyChannelSubText","Create, upload, or import resources from other channels","
-- CONTEXT --
","Créer, téléverser ou importer des ressources à partir d'autres chaînes"
"NodePanel.emptyChannelText","Click ""ADD"" to start building your channel","
-- CONTEXT --
","Cliquez sur « AJOUTER » pour commencer à construire votre chaîne"
"NodePanel.emptyTopicText","Nothing in this folder yet","
-- CONTEXT --
","Rien dans ce dossier pour le moment"
"NodePanel.emptyViewOnlyChannelText","Nothing in this channel yet","
-- CONTEXT --
","Rien dans cette chaîne pour l'instant"
"NodeTreeNavigation.noResourcesDefaultText","No resources found","
-- CONTEXT --
","Aucune ressource trouvée"
"OfflineText.offlineIndicatorText","Offline","
-- CONTEXT --
","Hors ligne"
"OfflineText.offlineText","You seem to be offline. Your changes will be saved once your connection is back.","
-- CONTEXT --
","Il semblerait que vous soyez hors ligne. Vos modifications seront enregistrées dès que votre connexion sera rétablie."
"PageNotFoundError.backToHomeAction","Back to home","
-- CONTEXT --
","Retour à l'accueil"
"PageNotFoundError.pageNotFoundDetails","Sorry, that page does not exist","
-- CONTEXT --
","Désolé, cette page n'existe pas"
"PageNotFoundError.pageNotFoundHeader","Page not found","
-- CONTEXT --
","Page introuvable"
"PasswordField.fieldRequiredMessage","Field is required","
-- CONTEXT --
","Ce champ est obligatoire"
"PasswordField.passwordLabel","Password","
-- CONTEXT --
","Mot de passe"
"PasswordInstructionsSent.passwordInstructionsHeader","Instructions sent. Thank you!","
-- CONTEXT --
","Instructions envoyées. Merci !"
"PasswordInstructionsSent.passwordInstructionsText","If there is already an account with the email address provided, you should receive the instructions shortly. If you don't see an email from us, please check your spam folder.","
-- CONTEXT --
","Si un compte associé à l'adresse e-mail fournie existe déjà, vous devriez recevoir des instructions dans les plus brefs délais. Au cas où vous ne verriez pas d'e-mail de notre part, veuillez vérifier vos spams."
"PermissionsError.goToHomePageAction","Go to home page","
-- CONTEXT --
","Aller sur la page d'accueil"
"PermissionsError.permissionDeniedHeader","Did you forget to sign in?","
-- CONTEXT --
","Avez-vous oublié de vous connecter ?"
"PoliciesModal.checkboxText","I have agreed to the above terms","
-- CONTEXT --
","J'ai accepté les conditions ci-dessus"
"PoliciesModal.closeButton","Close","
-- CONTEXT --
","Fermer"
"PoliciesModal.continueButton","Continue","
-- CONTEXT --
","Continuer"
"PoliciesModal.lastUpdated","Last updated {date}","
-- CONTEXT --
","Dernière mise à jour datée du {date}"
"PrivacyPolicyModal.privacyHeader","Privacy policy","
-- CONTEXT --
","Politique de confidentialité"
"PrivacyPolicyModal.updatedPrivacyHeader","Updated privacy policy","
-- CONTEXT --
","Politique de confidentialité mise à jour"
"ProgressBar.progressText","{percent}%","
-- CONTEXT --
","{percent} %"
"ProgressModal.defaultErrorText","Last attempt to publish failed","
-- CONTEXT --
","Échec de la dernière tentative de publication"
"ProgressModal.lastPublished","Published {last_published}","
-- CONTEXT --
","Publié le {last_published}"
"ProgressModal.publishHeader","Publishing channel","
-- CONTEXT --
","Publication de la chaîne"
"ProgressModal.syncError","Last attempt to sync failed","
-- CONTEXT --
","Échec de la dernière tentative de synchronisation"
"ProgressModal.syncHeader","Syncing resources","
-- CONTEXT --
","Synchronisation des ressources"
"ProgressModal.syncedSnackbar","Resources synced","
-- CONTEXT --
","Ressources synchronisées"
"ProgressModal.unpublishedText","Unpublished","
-- CONTEXT --
","Non publiée"
"PublishModal.cancelButton","Cancel","
-- CONTEXT --
","Annuler"
"PublishModal.descriptionDescriptionTooltip","This description will be shown to Kolibri admins before they update channel versions","
-- CONTEXT --
","Cette description sera présentée aux administrateurs de Kolibri avant qu'ils ne mettent à jour les versions des chaînes"
"PublishModal.descriptionRequiredMessage","Please describe what's new in this version before publishing","
-- CONTEXT --
","Veuillez décrire les nouveautés dans cette version avant de la publier"
"PublishModal.incompleteCount","{count, plural, =1 {# incomplete resource} other {# incomplete resources}}","
-- CONTEXT --
","{count, plural, one {} =1 {# ressource incomplète} other {# ressources incomplètes}}"
"PublishModal.incompleteInstructions","Click 'Continue' to confirm that you would like to publish anyway.","
-- CONTEXT --
","Cliquez sur 'Continuer' pour confirmer que vous voulez quand même publier."
"PublishModal.incompleteWarning","Incomplete resources will not be published and made available for download in Kolibri.","
-- CONTEXT --
","Les ressources incomplètes ne seront pas publiées et mises à disposition pour le téléchargement dans Kolibri."
"PublishModal.nextButton","Continue","
-- CONTEXT --
","Continuer"
"PublishModal.publishButton","Publish","
-- CONTEXT --
","Publier"
"PublishModal.publishMessageLabel","Describe what's new in this channel version","
-- CONTEXT --
","Décrivez les nouveautés de cette version de la chaîne"
"PublishModal.versionDescriptionLabel","Version description","
-- CONTEXT --
","Description de la version"
"RelatedResourcesList.removeBtnLabel","Remove","
-- CONTEXT --
","Supprimer"
"RelatedResourcesTab.addNextStepBtnLabel","Add next step","
-- CONTEXT --
","Ajouter une étape suivante"
"RelatedResourcesTab.addPreviousStepBtnLabel","Add previous step","
-- CONTEXT --
","Ajouter une étape antérieure"
"RelatedResourcesTab.dialogCloseBtnLabel","Close","
-- CONTEXT --
","Fermer"
"RelatedResourcesTab.nextStepsExplanation","Recommended resources that build on skills or concepts learned in this resource","
-- CONTEXT --
","Ressources recommandées s'appuyant sur des compétences ou des concepts acquis dans cette ressource"
"RelatedResourcesTab.nextStepsTitle","Next steps","
-- CONTEXT --
","Prochaines étapes"
"RelatedResourcesTab.previewHelpText","Related resources are displayed as recommendations when learners engage with this resource","
-- CONTEXT --
","Les ressources connexes sont affichées sous forme de recommandations lorsque les apprenants interagissent avec cette ressource"
"RelatedResourcesTab.previousStepsExplanation","Recommended resources that introduce skills or concepts needed in order to use this resource","
-- CONTEXT --
","Ressources recommandées introduisant des compétences ou concepts nécessaires à l'utilisation de cette ressource"
"RelatedResourcesTab.previousStepsTitle","Previous steps","
-- CONTEXT --
","Étapes antérieures"
"RelatedResourcesTab.removeNextStepBtnLabel","Remove next step","
-- CONTEXT --
","Supprimer l'étape suivante"
"RelatedResourcesTab.removePreviousStepBtnLabel","Remove previous step","
-- CONTEXT --
","Supprimer l'étape antérieure"
"RelatedResourcesTab.removedNextStepSnackbar","Removed next step","
-- CONTEXT --
","Étape suivante supprimée"
"RelatedResourcesTab.removedPreviousStepSnackbar","Removed previous step","
-- CONTEXT --
","Étape antérieure supprimée"
"RelatedResourcesTab.resourcePreviewDialogHelpText","Related resources in Kolibri display as recommendations alongside the resource that a learner is currently engaging with","
-- CONTEXT --
","Les ressources connexes dans Kolibri s'affichent sous forme de recommandations à côté de la ressource en cours d'utilisation par les apprenants"
"RelatedResourcesTab.resourcePreviewDialogTitle","Related resources","
-- CONTEXT --
","Ressources connexes"
"RelatedResourcesTab.showPreviewBtnLabel","Show me","
-- CONTEXT --
","Montrer"
"RelatedResourcesTab.tooManyNextStepsWarning","Limit the number of next steps to create a more guided learning experience","
-- CONTEXT --
","Pour une expérience d'apprentissage mieux guidée, limiter le nombre d'étapes suivantes"
"RelatedResourcesTab.tooManyPreviousStepsWarning","Limit the number of previous steps to create a more guided learning experience","
-- CONTEXT --
","Pour une expérience d'apprentissage mieux guidée, limiter le nombre d'étapes antérieures"
"ReportErrorModal.closeAction","Close","
-- CONTEXT --
","Fermer"
"ReportErrorModal.emailDescription","Contact the support team with your error details and we’ll do our best to help.","
-- CONTEXT --
","Contactez l’équipe support avec les détails de l’erreur, et nous ferons de notre mieux pour vous aider."
"ReportErrorModal.emailPrompt","Send an email to the developers","
-- CONTEXT --
","Envoyer un e-mail aux développeurs"
"ReportErrorModal.errorDetailsHeader","Error details","
-- CONTEXT --
","Détails de l'erreur"
"ReportErrorModal.forumPostingTips","Include a description of what you were trying to do and what you clicked on when the error appeared.","
-- CONTEXT --
","Ajoutez une description de ce que vous tentiez de faire, et de ce sur quoi vous avez cliqué quand l’erreur est apparue."
"ReportErrorModal.forumPrompt","Visit the community forums","
-- CONTEXT --
","Visitez les forums de la communauté"
"ReportErrorModal.forumUseTips","Search the community forum to see if others encountered similar issues. If there are none reported, please open a new forum post and paste the error details below inside so we can rectify the error in a future version of Kolibri Studio.","
-- CONTEXT --
","Recherchez sur le forum communautaire pour voir si d'autres ont rencontré des problèmes similaires. Si aucun problème similaire n'est signalé, veuillez ouvrir un nouveau fil de discussion sur le forum et y copier-coller les détails de l'erreur afin de nous permettre de la rectifier dans une prochaine version de Kolibri Studio."
"ReportErrorModal.reportErrorHeader","Report Error","
-- CONTEXT --
","Signaler une erreur"
"RequestForm.approximatelyHowManyResourcesLabel","Approximately how many individual resources are you planning to upload?","
-- CONTEXT --
","Environ combien de ressources individuelles prévoyez-vous de téléverser ?"
"RequestForm.audiencePlaceholder","In-school learners, adult learners, teachers, etc","
-- CONTEXT --
","Apprenants en classe, apprenants adultes, enseignants, etc."
"RequestForm.authorLabel","Who is the author (creator), curator (organizer), and/or aggregator (maintainer) of your content? Please specify","
-- CONTEXT --
","Qui est l'auteur (créateur), le curateur (organisateur) et/ou l'agrégateur (mainteneur) de votre contenu ? Veuillez préciser"
"RequestForm.averageSizeOfResourceLabel","Average size of each resource","
-- CONTEXT --
","Taille moyenne de chaque ressource"
"RequestForm.coupleMonthsLabel","1-2 months","
-- CONTEXT --
","1 à 2 mois"
"RequestForm.explainNeedsInDetailLabel","Please write a paragraph explaining your needs and use case for Kolibri Studio, and how it will integrate into your programs. Include information about who is curating, deploying, and using the content. Is this work being coordinated by an organization, as part of an educational program? Include justification for the additional space being requested and explanation of the time sensitive nature of your request.","
-- CONTEXT --
","Veuillez rédiger un paragraphe expliquant vos besoins, ce à quoi vous sert Kolibri Studio, et comment il s'intégrera dans vos programmes. À inclure également sont les informations sur la personne responsable de la curation, du déploiement et de l'utilisation du contenu. Ce travail est-il coordonné par une organisation dans le cadre d'un programme pédagogique ? Justifiez l'espace supplémentaire demandé et expliquez le caractère urgent de votre demande. "
"RequestForm.fieldRequiredText","Field is required","
-- CONTEXT --
","Ce champ est obligatoire"
"RequestForm.forProfitLabel","For-profit or social enterprise company","
-- CONTEXT --
","Société à but lucratif ou entreprise sociale"
"RequestForm.grassrootsLabel","Grassroots and/or volunteer initiative","
-- CONTEXT --
","Initiatives de base et/ou de bénévolat"
"RequestForm.howAreYouUsingYourContentLabel","How are you using your content?","
-- CONTEXT --
","Comment utilisez-vous votre contenu ?"
"RequestForm.howOftenImportedToKolibriLabel","How many times will this content be imported from Studio into new Kolibri installations per month, on average?","
-- CONTEXT --
","En moyenne, combien de fois ce contenu sera-t-il importé à partir de Studio vers de nouvelles installations de Kolibri par mois ?"
