"Identifier","Source String","Context","Translation"
"Details.AVERAGE","Average","
-- CONTEXT --
","متوسط"
"Details.LARGE","Large","
-- CONTEXT --
","كبير"
"Details.SMALL","Small","
-- CONTEXT --
","صغير"
"Details.VERY_LARGE","Very large","
-- CONTEXT --
","كبير جداً"
"Details.VERY_SMALL","Very small","
-- CONTEXT --
","صغير جداً"
"Details.aggregatorToolTip","Website or organization hosting the content collection but not necessarily the creator or copyright holder","
-- CONTEXT --
","الموقع الإلكتروني أو المؤسسة التي تستضيف مجموعة المحتوى ولكن ليس بالضرورة أن تكون هي منشئ المحتوى أو مالك حقوق النشر"
"Details.aggregatorsLabel","Aggregators","
-- CONTEXT --
","جامعو المحتوى"
"Details.assessmentsIncludedText","Assessments","
-- CONTEXT --
","التقييمات"
"Details.authorToolTip","Person or organization who created this content","
-- CONTEXT --
","الشخص أو المنظمة الذي/ التي أنشأ/ت هذا المحتوى"
"Details.authorsLabel","Authors","
-- CONTEXT --
","المؤلفون"
"Details.categoriesHeading","Categories","
-- CONTEXT --
","الفئات"
"Details.coachDescription","Resources for coaches are only visible to coaches in Kolibri","
-- CONTEXT --
","يمكن عرض مصادر المدرِّبين فقط للمدرِّبين في كوليبري"
"Details.coachHeading","Resources for coaches","
-- CONTEXT --
","مصادر للمدرِّبين"
"Details.containsContentHeading","Contains content from","
-- CONTEXT --
","يتضمن محتوى من"
"Details.containsHeading","Contains","
-- CONTEXT --
","يتضمن"
"Details.copyrightHoldersLabel","Copyright holders","
-- CONTEXT --
","مالكو حقوق النشر"
"Details.creationHeading","Created on","
-- CONTEXT --
","تم الإنشاء في"
"Details.currentVersionHeading","Published version","
-- CONTEXT --
","الإصدار المنشور"
"Details.languagesHeading","Languages","
-- CONTEXT --
","اللغات"
"Details.levelsHeading","Levels","
-- CONTEXT --
","المستويات"
"Details.licensesLabel","Licenses","
-- CONTEXT --
","التراخيص"
"Details.primaryLanguageHeading","Primary language","
-- CONTEXT --
","اللغة الأساسية"
"Details.providerToolTip","Organization that commissioned or is distributing the content","
-- CONTEXT --
","المنظمة التي كلّفت بالمحتوى أو تقوم بنشر المحتوى"
"Details.providersLabel","Providers","
-- CONTEXT --
","مقدمو المحتوى"
"Details.publishedHeading","Published on","
-- CONTEXT --
","تم النشر في"
"Details.resourceHeading","Total resources","
-- CONTEXT --
","إجمالي عدد المصادر"
"Details.sampleFromChannelHeading","Sample content from this channel","
-- CONTEXT --
","محتوى كعينة من هذه القناة"
"Details.sampleFromTopicHeading","Sample content from this topic","
-- CONTEXT --
","محتوى كعينة من هذا الموضوع"
"Details.sizeHeading","Channel size","
-- CONTEXT --
","حجم القناة"
"Details.sizeText","{text} ({size})","
-- CONTEXT --
","{text} ({size})"
"Details.subtitlesHeading","Captions and subtitles","
-- CONTEXT --
","عناوين الصور والنصوص السمعية"
"Details.tagsHeading","Common tags","
-- CONTEXT --
","وسوم شائعة"
"Details.tokenHeading","Channel token","
-- CONTEXT --
","الرمز التعريفي للقناة"
"Details.unpublishedText","Unpublished","
-- CONTEXT --
","لم يتم النشر"
"DetailsTabView.aggregatorLabel","Aggregator","
-- CONTEXT --
","جامع المحتوى"
"DetailsTabView.aggregatorToolTip","Website or org hosting the content collection but not necessarily the creator or copyright holder","
-- CONTEXT --
","الموقع الإلكتروني أو المنظمة التي تستضيف مجموعة المحتوى ولكن ليس بالضرورة أن تكون هي منشئ المحتوى أو مالك حقوق النشر"
"DetailsTabView.assessmentOptionsLabel","Assessment options","
-- CONTEXT --
","خيارات التقييم"
"DetailsTabView.audienceHeader","Audience","
-- CONTEXT --
","الجمهور"
"DetailsTabView.authorLabel","Author","
-- CONTEXT --
","المؤلف"
"DetailsTabView.authorToolTip","Person or organization who created this content","
-- CONTEXT --
","الشخص أو المنظمة الذي/ التي أنشأ/ت هذا المحتوى"
"DetailsTabView.basicInfoHeader","Basic information","
-- CONTEXT --
","معلومات أساسية"
"DetailsTabView.completionLabel","Completion","DetailsTabView.completionLabel

-- CONTEXT --

Heading for the section in the resource editing window","الاستكمال"
"DetailsTabView.copyrightHolderLabel","Copyright holder","
-- CONTEXT --
","صاحب حقوق النشر"
"DetailsTabView.descriptionLabel","Description","
-- CONTEXT --
","التّوصيف"
"DetailsTabView.detectedImportText","{count, plural,
 =1 {# resource has view-only permission}
 other {# resources have view-only permission}}","
-- CONTEXT --
","{count, plural, zero {# مصادر بصلاحية للعرض فقط} one {# مصادر بصلاحية للعرض فقط} two {# مصدران بصلاحية للعرض فقط} few {# مصادر بصلاحية للعرض فقط} many {# مصدراً بصلاحية للعرض فقط}
 =1 {# مصدر بصلاحية للعرض فقط}
 other {# مصادر بصلاحية للعرض فقط}}"
"DetailsTabView.importedFromButtonText","Imported from {channel}","
-- CONTEXT --
","استيراد من {channel}"
"DetailsTabView.languageChannelHelpText","Leave blank to use the channel language","
-- CONTEXT --
","اتركه فارغاً من أجل استخدام لغة القناة"
"DetailsTabView.languageHelpText","Leave blank to use the folder language","
-- CONTEXT --
","اتركه فارغًا من أجل استخدام لغة المجلد"
"DetailsTabView.noTagsFoundText","No results found for ""{text}"". Press 'Enter' key to create a new tag","
-- CONTEXT --
","لم يتم العثور على نتائج بحث لـ""{text}"". إضغط على 'إدخال' لإنشاء تصنيف جديد"
"DetailsTabView.providerLabel","Provider","
-- CONTEXT --
","موفر الخدمة"
"DetailsTabView.providerToolTip","Organization that commissioned or is distributing the content","
-- CONTEXT --
","المنظمة التي كلّفت بالمحتوى أو تقوم بنشر المحتوى"
"DetailsTabView.randomizeQuestionLabel","Randomize question order for learners","
-- CONTEXT --
","ترتيب الأسئلة بشكل عشوائي للمتعلمين"
"DetailsTabView.sourceHeader","Source","
-- CONTEXT --
","مصدر"
"DetailsTabView.tagsLabel","Tags","
-- CONTEXT --
","التصنيفات"
"DetailsTabView.thumbnailHeader","Thumbnail","
-- CONTEXT --
","صورة مصغّرة"
"DetailsTabView.titleLabel","Title","
-- CONTEXT --
","العنوان"
"Diff.negativeSign","-","
-- CONTEXT --
","-"
"Diff.positiveSign","+","
-- CONTEXT --
","+"
"DiffTable.headerDiff","Net changes","
-- CONTEXT --
","صافي التغييرات على الحجم"
"DiffTable.headerLive","Live","
-- CONTEXT --
","مباشر"
"DiffTable.headerStaged","Staged","
-- CONTEXT --
","مرحلي"
"DiffTable.headerType","Type","
-- CONTEXT --
","Type"
"DiffTable.typeAudios","Audios","
-- CONTEXT --
","الملفات الصوتية"
"DiffTable.typeDocuments","Documents","
-- CONTEXT --
","ملفات نصيّة"
"DiffTable.typeExercises","Exercises","
-- CONTEXT --
","التمارين"
"DiffTable.typeFileSize","File size","
-- CONTEXT --
","حجم الملف"
"DiffTable.typeHtml5Apps","HTML5 apps","
-- CONTEXT --
","تطبيقات HTML5"
"DiffTable.typeSlideshows","Slideshows","
-- CONTEXT --
","عرض الشرائح"
"DiffTable.typeTopics","Folders","
-- CONTEXT --
","المجلدات"
"DiffTable.typeVersion","API version","
-- CONTEXT --
","إصدار API"
"DiffTable.typeVideos","Videos","
-- CONTEXT --
","مقاطع الفيديو"
"EditAudienceModal.cancelAction","Cancel","
-- CONTEXT --
","إلغاء"
"EditAudienceModal.editAudienceTitle","Edit audience","
-- CONTEXT --
","تعديل الجمهور"
"EditAudienceModal.forBeginnersCheckbox","For beginners","
-- CONTEXT --
","للمبتدئين"
"EditAudienceModal.multipleAudience","The selected resources are visible to different audiences. Choosing an option below will change the visibility of all selected resources.","
-- CONTEXT --
","المصادر المحددة ظاهِرة لجماهير مختلفة. سيؤدي تحديد الاختيار أدناه إلى تغيير ظهور جميع المصادر المحددة."
"EditAudienceModal.saveAction","Save","
-- CONTEXT --
","حفظ"
"EditAudienceModal.visibleTo","Visible to:","
-- CONTEXT --
","ظاهِر لـ:"
"EditAudienceModal.visibleToAnyone","Resources are visible to anyone","
-- CONTEXT --
","المصادر التعليمية ظاهرة للجميع"
"EditAudienceModal.visibleToCoaches","Resources are visible only to coaches (teachers, facilitators, administrators)","
-- CONTEXT --
","الموارد التعليمية متاحة فقط للمدرِّبين (المعلّمون، الميسّرون، والمسؤولون)"
"EditBooleanMapModal.cancelAction","Cancel","
-- CONTEXT --
","إلغاء"
"EditBooleanMapModal.saveAction","Save","
-- CONTEXT --
","حفظ"
"EditBooleanMapModal.updateDescendantCheckbox","Apply to all resources, folders, and subfolders contained within the selected folders.","
-- CONTEXT --
","تطبيق على جميع الموارد والمجلدات والمجلدات الفرعية الموجودة داخل المجلدات المحددة."
"EditCategoriesModal.editCategories","Edit categories","
-- CONTEXT --
","تعديل الفئات"
"EditCompletionModal.cancelAction","Cancel","
-- CONTEXT --
","إلغاء"
"EditCompletionModal.editCompletion","Edit completion","
-- CONTEXT --
","تعديل الاستكمال"
"EditCompletionModal.saveAction","Save","
-- CONTEXT --
","حفظ"
"EditLanguageModal.cancelAction","Cancel","
-- CONTEXT --
","إلغاء"
"EditLanguageModal.differentLanguages","You selected resources in different languages. The language you choose below will be applied to all selected resources.","
-- CONTEXT --
","لقد قمت بتحديد المصادر بلغات مختلفة. سيتم تطبيق اللغة التي تختارها أدناه على جميع المصادر المحددة."
"EditLanguageModal.editLanguage","Edit language","
-- CONTEXT --
","تعديل اللغة"
"EditLanguageModal.emptyLanguagesSearch","No language matches the search","
-- CONTEXT --
","لا توجد لغة مطابقة للبحث"
"EditLanguageModal.languageItemText","{language} ({code})","
-- CONTEXT --
","{language} ({code})"
"EditLanguageModal.saveAction","Save","
-- CONTEXT --
","حفظ"
"EditLanguageModal.searchAction","Search","
-- CONTEXT --
","بحث"
"EditLanguageModal.updateDescendantsCheckbox","Apply the chosen language to all resources, folders, and subfolders contained within the selected folders.","
-- CONTEXT --
","تطبيق اللغة التي تم تحديدها على جميع المصادر والمجلدات والمجلدات الفرعية الموجودة داخل المجلدات المحددة."
"EditLearningActivitiesModal.editLearningActivitiesTitle","Edit learning activities","
-- CONTEXT --
","تعديل أنشطة التعلّم"
"EditLevelsModal.editLevelsTitle","Edit levels","
-- CONTEXT --
","تعديل المستويات"
"EditList.selectAllLabel","Select all","
-- CONTEXT --
","تحديد الكل"
"EditListItem.questionCount","{count, plural,
 =1 {# question}
 other {# questions}}","
-- CONTEXT --
","{count, plural, zero {# أسئلة} one {# أسئلة} two {# سؤالان} few {# أسئلة} many {# سؤالاً}
 =1 {# سؤال}
 other {# أسئلة}}"
"EditModal.addTopic","Add new folder","
-- CONTEXT --
","إضافة مجلد جديد"
"EditModal.addTopicsHeader","New folder","
-- CONTEXT --
","مجلد جديد"
"EditModal.cancelUploadsButton","Exit","
-- CONTEXT --
","خروج"
"EditModal.closeWithoutSavingButton","Close without saving","
-- CONTEXT --
","إغلاق دون حفظ"
"EditModal.createExerciseHeader","New exercise","
-- CONTEXT --
","تمرين جديد"
"EditModal.dismissDialogButton","Cancel","
-- CONTEXT --
","إلغاء"
"EditModal.editFilesHeader","Edit files","
-- CONTEXT --
","تحرير الملفات "
"EditModal.editingDetailsHeader","Edit details","
-- CONTEXT --
","تعديل التفاصيل"
"EditModal.finishButton","Finish","
-- CONTEXT --
","إنهاء"
"EditModal.invalidNodesFound","{count, plural,
 =1 {# incomplete resource found}
 other {# incomplete resources found}}","
-- CONTEXT --
","{count, plural, zero {# مصادر غير مكتملة تم العثور عليها} one {# مصادر غير مكتملة تم العثور عليها} two {# مصدران غير مكتملان تم العثور عليهما} few {# مصادر غير مكتملة تم العثور عليها} many {# مصدراً غير مكتمل تم العثور عليها}
 =1 {# مصدر غير مكتمل تم العثور عليه}
 other {# مصادر غير مكتملة تم العثور عليها}}"
"EditModal.invalidNodesFoundText","Incomplete resources will not be published until these errors are resolved","
-- CONTEXT --
","لن يتم نشر المصادر غير المكتملة حتى يتم إصلاح هذه الأخطاء"
"EditModal.keepEditingButton","Keep editing","
-- CONTEXT --
","متابعة التحرير"
"EditModal.loadErrorText","Failed to load content","
-- CONTEXT --
","فشلت عملية تحميل المحتوى"
"EditModal.okButton","OK","
-- CONTEXT --
","موافقة"
"EditModal.saveAnywaysButton","Exit anyway","
-- CONTEXT --
","الخروج على أية حال"
"EditModal.saveFailedHeader","Save failed","
-- CONTEXT --
","فشلت عملية الحفظ"
"EditModal.saveFailedText","There was a problem saving your content","
-- CONTEXT --
","حدثت مشكلة ما أثناء حفظ المحتوى الخاص بك"
"EditModal.uploadButton","Upload more","
-- CONTEXT --
","رفع المزيد"
"EditModal.uploadFilesHeader","Upload files","
-- CONTEXT --
","رفع الملفات"
"EditModal.uploadInProgressHeader","Upload in progress","
-- CONTEXT --
","يتم الآن رفع الملفات"
"EditModal.uploadInProgressText","Uploads that are in progress will be lost if you exit","
-- CONTEXT --
","سيتم فقدان ما يتم رفعه حالياً في حال خرجت"
"EditResourcesNeededModal.editResourcesNeededTitle","Edit requirements","
-- CONTEXT --
","تعديل المتطلبات"
"EditSourceModal.aggregatorLabel","Aggregator","
-- CONTEXT --
","جامع المحتوى"
"EditSourceModal.aggregatorToolTip","Website or org hosting the content collection but not necessarily the creator or copyright holder","
-- CONTEXT --
","موقع إلكتروني أو منظمة تستضيف مجموعة المحتوى ولكنها ليس بالضرورة منشئ المحتوى أو مالك حقوق النشر"
"EditSourceModal.authorLabel","Author","
-- CONTEXT --
","المؤلف"
"EditSourceModal.authorToolTip","Person or organization who created this content","
-- CONTEXT --
","الشخص أو المنظمة التي أنشأت هذا المحتوى"
"EditSourceModal.cancelAction","Cancel","
-- CONTEXT --
","إلغاء"
"EditSourceModal.cannotEditPublic","Not editable for resources from public channels","
-- CONTEXT --
","غير قابل للتعديل على المصادر من القنوات العامة"
"EditSourceModal.copyrightHolderLabel","Copyright holder","
-- CONTEXT --
","صاحب حقوق النشر"
"EditSourceModal.editAttribution","Edit source","
-- CONTEXT --
","تعديل المصدر"
"EditSourceModal.editOnlyLocal","Edits will be reflected only for local resources","
-- CONTEXT --
","ستنطبق التعديلات فقط على المصادر المحلية"
"EditSourceModal.mixed","Mixed","
-- CONTEXT --
","مختلط"
"EditSourceModal.providerLabel","Provider","
-- CONTEXT --
","موفر المحتوى"
"EditSourceModal.providerToolTip","Organization that commissioned or is distributing the content","
-- CONTEXT --
","المنظمة التي كلَّفت بإنشاء المحتوى أو تقوم بنشر المحتوى"
"EditSourceModal.saveAction","Save","
-- CONTEXT --
","حفظ"
"EditTitleDescriptionModal.cancelAction","Cancel","
-- CONTEXT --
","إلغاء"
"EditTitleDescriptionModal.descriptionLabel","Description","
-- CONTEXT --
","الوصف"
"EditTitleDescriptionModal.editTitleDescription","Edit title and description","
-- CONTEXT --
","تعديل العنوان والوصف"
"EditTitleDescriptionModal.saveAction","Save","
-- CONTEXT --
","حفظ"
"EditTitleDescriptionModal.titleLabel","Title","
-- CONTEXT --
","العنوان"
"EditView.completionLabel","Completion","
-- CONTEXT --
","الاستكمال"
"EditView.copyrightHolderLabel","Copyright holder","
-- CONTEXT --
","صاحب حقوق النشر"
"EditView.details","Details","
-- CONTEXT --
","التفاصيل"
"EditView.editingMultipleCount","Editing details for {topicCount, plural,
 =1 {# folder}
 other {# folders}}, {resourceCount, plural,
 =1 {# resource}
 other {# resources}}","
-- CONTEXT --
","تعديل التفاصيل الخاصة بـ {topicCount, plural,
 zero {# مصادر}
 one {# مجلد}
 two {# مجلدين}
 few {# مجلدات}
 many {# مجلد}=1 {# مجلدًا}
 other {# مجلدات}}, {resourceCount, plural,
 zero {مصادر}
 one {# مصدر}
 two {# مصدرين}
 few {# مصادر}
 many {# مصدر}=1 {# مصدرًا}
 other {# مصادر}}"
"EditView.errorBannerText","Please provide the required information","
-- CONTEXT --
","يرجى تقديم المعلومات المطلوبة"
"EditView.invalidFieldsToolTip","Some required information is missing","
-- CONTEXT --
","بعض المعلومات المطلوبة ناقصة"
"EditView.learningActivityLabel","Learning activity","
-- CONTEXT --
","نشاط التعلّم"
"EditView.licenseLabel","License","
-- CONTEXT --
","الترخيص"
"EditView.noItemsToEditText","Please select resources or folders to edit","
-- CONTEXT --
","يرجى تحديد المصادر أو المجلدات التي تود تعديلها"
"EditView.preview","Preview","
-- CONTEXT --
","معاينة"
"EditView.questions","Questions","
-- CONTEXT --
","الأسئلة"
"EditView.related","Related","
-- CONTEXT --
","موارد مرتبطة"
"EditView.titleLabel","Title","
-- CONTEXT --
","العنوان"
"EmailField.emailLabel","Email","
-- CONTEXT --
","البريد الإلكتروني"
"EmailField.validEmailMessage","Please enter a valid email","
-- CONTEXT --
","الرجاء إدخال بريد إلكتروني صالح"
"ExpandableList.less","Show less","
-- CONTEXT --
","عرض أقل"
"ExpandableList.more","Show more ({more})","
-- CONTEXT --
","إظهار المزيد ({more})"
"FilePreview.exitFullscreen","Exit fullscreen","
-- CONTEXT --
","الخروج من وضعية الشاشة الكاملة"
"FilePreview.fullscreenModeText","Fullscreen mode","
-- CONTEXT --
","وضع ملء الشاشة"
"FilePreview.viewFullscreen","View fullscreen","
-- CONTEXT --
","عرض ملء الشاشة"
"FileStatusText.selectFile","Select file","
-- CONTEXT --
","حدد ملفاً"
"FileStorage.requestStorage","Request storage","
-- CONTEXT --
","طلب فسحة تخزين"
"FileStorage.storageFull","Storage limit reached","
-- CONTEXT --
","تم بلوغ الحد الأقصى للتخزين."
"FileStorage.storageFullWithSize","Total storage limit reached: {used} of {total}","
-- CONTEXT --
","تم بلوغ الحد الأقصى للتخزين: {used} من {total}"
"FileStorage.storageLow","Storage is running low","
-- CONTEXT --
","فسحة التخزين المتبقية منخفضة"
"FileStorage.storageLowWithSize","Total storage is running low: {used} of {total}","
-- CONTEXT --
","إجمالي فسحة التخزين المتبقية منخفضة: {used} من {total}"
"FileStorage.storageUsed","Total storage used: {used} of {total}","
-- CONTEXT --
","إجمالي فسحة التخزين المستخدمة: {used} من {total}"
"FileUpload.fileError","Unsupported file type","
-- CONTEXT --
","نوع الملف غير مدعوم"
"FileUpload.filesHeader","Preview files","
-- CONTEXT --
","معاينة الملفات"
"FileUpload.noFileText","Missing files","
-- CONTEXT --
","ملفات ناقصة"
"FileUploadDefault.acceptsHelp","Supported file types: {extensions}","
-- CONTEXT --
","أنواع الملفات المدعومة: {extensions}"
"FileUploadDefault.chooseFilesButton","Select files","
-- CONTEXT --
","حدد الملفات"
"FileUploadDefault.dropHereText","Drag and drop your files here, or select your files manually","
-- CONTEXT --
","قم بسحب وإسقاط ملفاتك هنا، أو حددها بشكل يدوي"
"FileUploadDefault.uploadToText","Upload to '{title}'","
-- CONTEXT --
","رفع على '{title}'"
"FileUploadItem.removeFileButton","Remove","
-- CONTEXT --
","إزالة"
"FileUploadItem.retryUpload","Retry upload","
-- CONTEXT --
","أعد محاولة الرفع"
"FileUploadItem.unknownFile","Unknown filename","
-- CONTEXT --
","اسم الملف غير معروف"
"FileUploadItem.uploadButton","Select file","
-- CONTEXT --
","حدد ملفاً"
"FileUploadItem.uploadFailed","Upload failed","
-- CONTEXT --
","فشلت عملية الرفع"
"ForgotPassword.forgotPasswordFailed","Failed to send a password reset link. Please try again.","
-- CONTEXT --
","فشلت عملية إرسال رابط تفعيل جديد. يرجى المحاولة مجدداً."
"ForgotPassword.forgotPasswordPrompt","Please enter your email address to receive instructions for resetting your password","
-- CONTEXT --
","يرجى إدخال عنوان البريد الإلكتروني الخاص بك لتلقي تعليمات إعادة تعيين كلمة المرور الخاصة بك"
"ForgotPassword.forgotPasswordTitle","Reset your password","
-- CONTEXT --
","إعادة تعيين كلمة المرور الخاصة بك"
"ForgotPassword.submitButton","Submit","
-- CONTEXT --
","تقديم"
"FormulasMenu.btnLabelInsert","Insert","
-- CONTEXT --
","إدراج"
"FormulasMenu.formulasMenuTitle","Special characters","
-- CONTEXT --
","أحرف خاصة"
"FullNameForm.cancelAction","Cancel","
-- CONTEXT --
","إلغاء"
"FullNameForm.changesSavedMessage","Changes saved","
-- CONTEXT --
","تم حفظ التغييرات"
"FullNameForm.editNameHeader","Edit full name","
-- CONTEXT --
","تحرير الاسم الكامل"
"FullNameForm.failedToSaveMessage","Failed to save changes","
-- CONTEXT --
","فشل عملية حفظ التغييرات"
"FullNameForm.fieldRequired","Field is required","
-- CONTEXT --
","هذا الحقل مطلوب"
"FullNameForm.firstNameLabel","First name","
-- CONTEXT --
","الاسم"
"FullNameForm.lastNameLabel","Last name","
-- CONTEXT --
","الشهرة"
"FullNameForm.saveChangesAction","Save changes","
-- CONTEXT --
","حفظ التغييرات"
"GenericError.backToHomeAction","Back to home","
-- CONTEXT --
","العودة إلى الصفحة الرئيسية"
"GenericError.genericErrorDetails","Try refreshing this page or going back to the home page","
-- CONTEXT --
","حاول تحديث هذه الصفحة أو العودة إلى الصفحة الرئيسية"
"GenericError.genericErrorHeader","Sorry, something went wrong","
-- CONTEXT --
","نعتذر، حدث خطأ ما"
"GenericError.helpByReportingAction","Help us by reporting this error","
-- CONTEXT --
","ساعدنا بالإبلاغ عن هذا الخطأ"
"GenericError.refreshAction","Refresh","
-- CONTEXT --
","إعادة تحميل الصفحة"
"HintsEditor.hintsLabel","Hints","
-- CONTEXT --
","التلميحات"
"HintsEditor.newHintBtnLabel","New hint","
-- CONTEXT --
","تلميح جديد"
"HintsEditor.noHintsPlaceholder","Question has no hints","
-- CONTEXT --
","لا يوجد تلميحات للسؤال"
"ImageOnlyThumbnail.thumbnail","{title} thumbnail","
-- CONTEXT --
","{title} صورة مصغرة"
"ImagesMenu.acceptsText","Supported file types: {acceptedFormats}","
-- CONTEXT --
","أنواع الملفات المدعومة: {acceptedFormats}"
"ImagesMenu.altTextHint","The image description is necessary to enable visually impaired learners to answer questions, and it also displays when the image fails to load","
-- CONTEXT --
","إن وصف الصورة ضروري لتمكين المتعلمين ضعاف البصر من الإجابة على الأسئلة، إضافة إلى عرضه في حال فشل تحميل الصورة"
"ImagesMenu.altTextLabel","Image description","
-- CONTEXT --
","وصف الصورة"
"ImagesMenu.btnLabelCancel","Cancel","
-- CONTEXT --
","إلغاء"
"ImagesMenu.btnLabelInsert","Insert","
-- CONTEXT --
","إدراج"
"ImagesMenu.currentImageDefaultText","Current image","
-- CONTEXT --
","الصورة الحالية"
"ImagesMenu.defaultDropText","Drag and drop an image here, or upload manually","
-- CONTEXT --
","سحب وإفلات صورة هنا، أو رفعها يدوياً"
"ImagesMenu.imageHeader","Upload image","
-- CONTEXT --
","تحميل صُورة"
"ImagesMenu.selectFile","Select file","
-- CONTEXT --
","حدد ملفاً"
"ImagesMenu.selectFileButton","Select file","
-- CONTEXT --
","حدد ملفاً"
"ImportFromChannelsModal.addButton","Add","
-- CONTEXT --
","إضافة"
"ImportFromChannelsModal.addedText","Added","
-- CONTEXT --
","تمّت الإضافة"
"ImportFromChannelsModal.importAction","Import","
-- CONTEXT --
","الاستيراد"
"ImportFromChannelsModal.importTitle","Import from other channels","
-- CONTEXT --
","استيراد من قنوات أخرى"
"ImportFromChannelsModal.removeButton","Remove","
-- CONTEXT --
","إزالة"
"ImportFromChannelsModal.resourcesAddedSnackbar","{count, number} {count, plural, one {resource selected} other {resources selected}}","
-- CONTEXT --
","{count, number} {count, plural, zero {مصادر تم تحديدها} one {مصدر تم تحديده} two {مصدران تم تحديدهما} few {مصادر تم تحديدها} many {مصدراً تم تحديده} other {مصادر تم تحديدها}}"
"ImportFromChannelsModal.resourcesRemovedSnackbar","{count, number} {count, plural, one {resource removed} other {resources removed}}","
-- CONTEXT --
","{count, number} {count, plural, zero {مصدراً تمت إزالته} one {مصدر تمت إزالته} two {مصدران تمت إزالتهما} few {مصادر تمت إزالتها} many {مصدراً تمت إزالته} other {مصدراً تمت إزالته}}"
"ImportFromChannelsModal.resourcesSelected","{count, number} {count, plural, one {resource selected} other {resources selected}}","
-- CONTEXT --
","{count, number} {count, plural, zero {مصادر تم تحديدها} one {مصدر تم تحديده} two {مصدران تم تحديدهما} few {مصادر تم تحديدها} many {مصدراً تم تحديده} other {مصادر تم تحديدها}}"
"ImportFromChannelsModal.reviewAction","Review","
-- CONTEXT --
","مراجعة"
"ImportFromChannelsModal.reviewTitle","Resource selection","
-- CONTEXT --
","تحديد المصدر"
"InfoModal.close","Close","
-- CONTEXT --
","إغلاق"
"InheritAncestorMetadataModal.applyResourceDetailsTitle","Apply details from the folder '{folder}'","
-- CONTEXT --
","تطبيق التفاصيل من المجلد '{folder}'"
"InheritAncestorMetadataModal.cancelAction","Cancel","
-- CONTEXT --
","إلغاء"
"InheritAncestorMetadataModal.categories","Categories: {categories}","
-- CONTEXT --
","الفئات: {categories}"
"InheritAncestorMetadataModal.continueAction","Continue","
-- CONTEXT --
","متابعة"
"InheritAncestorMetadataModal.doNotShowAgainDescription","All future additions to this folder will have the selected details by default","
-- CONTEXT --
","جميع الإضافات المستقبلية إلى هذا المجلد ستضم التفاصيل المحددة بشكل افتراضي"
"InheritAncestorMetadataModal.doNotShowThisAgain","Don't ask me about this folder again","
-- CONTEXT --
","لا تسألني عن هذا المجلد مرة أخرى"
"InheritAncestorMetadataModal.inheritMetadataDescription","Select details to add:","
-- CONTEXT --
","حدد التفاصيل لإضافتها:"
"InheritAncestorMetadataModal.language","Language: {language}","
-- CONTEXT --
","اللغة: {language}"
"InheritAncestorMetadataModal.learnerNeeds","Requirements: {learnerNeeds}","
-- CONTEXT --
","المتطلبات: {learnerNeeds}"
"InheritAncestorMetadataModal.levels","Levels: {levels}","
-- CONTEXT --
","المستويات: {levels}"
"InheritAncestorMetadataModal.updateLanguage","Update language:","
-- CONTEXT --
","تحديث اللغة:"
"LanguageDropdown.labelText","Language","
-- CONTEXT --
","اللغة"
"LanguageDropdown.languageItemText","{language} ({code})","
-- CONTEXT --
","{language} ({code})"
"LanguageDropdown.languageRequired","Field is required","
-- CONTEXT --
","هذا الحقل مطلوب"
"LanguageDropdown.noDataText","Language not found","
-- CONTEXT --
","لم يتم العثور على اللغة"
"LanguageFilter.languageLabel","Languages","
-- CONTEXT --
","اللغات"
"LanguageFilter.noMatchingLanguageText","No language matches the search","
-- CONTEXT --
","لا توجد لغة مطابقة للبحث"
"LanguageSwitcherList.showMoreLanguagesSelector","More languages","
-- CONTEXT --
","مزيد من اللغات"
"LanguageSwitcherModal.cancelAction","Cancel","
-- CONTEXT --
","إلغاء"
"LanguageSwitcherModal.changeLanguageModalHeader","Change language","
-- CONTEXT --
","تغيير اللغة"
"LanguageSwitcherModal.confirmAction","Confirm","
-- CONTEXT --
","تأكيد"
"LicenseDropdown.licenseDescriptionLabel","License description","
-- CONTEXT --
","وصف الترخيص"
"LicenseDropdown.licenseLabel","License","
-- CONTEXT --
","الترخيص"
"LicenseDropdown.mixed","Mixed","
-- CONTEXT --
","مختلط"
"Main.TOSLink","Terms of service","
-- CONTEXT --
","شروط الخدمة"
"Main.copyright","© {year} Learning Equality","
-- CONTEXT --
","© {year} منظمة Learning Equality"
"Main.createAccountButton","Create an account","
-- CONTEXT --
","إنشاء حساب"
"Main.forgotPasswordLink","Forgot your password?","
-- CONTEXT --
","هل نسيت كلمة المرور الخاصة بك؟"
"Main.guestModeLink","Explore without an account","
-- CONTEXT --
","استكشاف المنصة دون إنشاء حساب"
"Main.kolibriStudio","Kolibri Studio","
-- CONTEXT --
","استوديو كوليبري"
"Main.loginFailed","Email or password is incorrect","
-- CONTEXT --
","البريد الإلكتروني أو كلمة المرور غير صحيحة"
"Main.loginFailedOffline","You seem to be offline. Please connect to the internet before signing in.","
-- CONTEXT --
","يبدو أنك غير متصل. يُرجى الاتصال بالإنترنت قبل تسجيل الدخول."
"Main.loginToProceed","You must sign in to view that page","
-- CONTEXT --
","يجب عليك تسجيل الدخول لعرض تلك الصفحة"
"Main.passwordLabel","Password","
-- CONTEXT --
","كلمة المرور"
"Main.privacyPolicyLink","Privacy policy","
-- CONTEXT --
","سياسة الخصوصية"
