"Identifier","Source String","Context","Translation"
"EditSourceModal.cancelAction","Cancel","
-- CONTEXT --
","Cancelar"
"EditSourceModal.cannotEditPublic","Not editable for resources from public channels","
-- CONTEXT --
","Não editável em conteúdos de canais públicos"
"EditSourceModal.copyrightHolderLabel","Copyright holder","
-- CONTEXT --
","Detentor dos direitos autorais"
"EditSourceModal.editAttribution","Edit source","
-- CONTEXT --
","Editar fonte"
"EditSourceModal.editOnlyLocal","Edits will be reflected only for local resources","
-- CONTEXT --
","As edições aparecerão apenas nos conteúdos locais"
"EditSourceModal.mixed","Mixed","
-- CONTEXT --
","Misto"
"EditSourceModal.providerLabel","Provider","
-- CONTEXT --
","Provedor"
"EditSourceModal.providerToolTip","Organization that commissioned or is distributing the content","
-- CONTEXT --
","Organização que encomendou ou distribui o conteúdo"
"EditSourceModal.saveAction","Save","
-- CONTEXT --
","Salvar"
"EditTitleDescriptionModal.cancelAction","Cancel","
-- CONTEXT --
","Cancelar"
"EditTitleDescriptionModal.descriptionLabel","Description","
-- CONTEXT --
","Descrição"
"EditTitleDescriptionModal.editTitleDescription","Edit title and description","
-- CONTEXT --
","Editar título e descrição"
"EditTitleDescriptionModal.saveAction","Save","
-- CONTEXT --
","Salvar"
"EditTitleDescriptionModal.titleLabel","Title","
-- CONTEXT --
","Título"
"EditView.completionLabel","Completion","
-- CONTEXT --
","Conclusão"
"EditView.copyrightHolderLabel","Copyright holder","
-- CONTEXT --
","Detentor dos direitos autorais"
"EditView.details","Details","
-- CONTEXT --
","Detalhes"
"EditView.editingMultipleCount","Editing details for {topicCount, plural,
 =1 {# folder}
 other {# folders}}, {resourceCount, plural,
 =1 {# resource}
 other {# resources}}","
-- CONTEXT --
","Editando os detalhes de {topicCount, plural,
 one {}=1 {# pasta}
 other {# pastas}}, {resourceCount, plural,
 one {}=1 {# conteúdo}
 other {# conteúdos}}"
"EditView.errorBannerText","Please provide the required information","
-- CONTEXT --
","Por favor, forneça as informações necessárias"
"EditView.invalidFieldsToolTip","Some required information is missing","
-- CONTEXT --
","Está faltando alguma informação necessária"
"EditView.learningActivityLabel","Learning activity","
-- CONTEXT --
","Atividade de aprendizagem"
"EditView.licenseLabel","License","
-- CONTEXT --
","Licença"
"EditView.noItemsToEditText","Please select resources or folders to edit","
-- CONTEXT --
","Selecione os conteúdos ou as pastas que deseja editar"
"EditView.preview","Preview","
-- CONTEXT --
","Pré-visualizar"
"EditView.questions","Questions","
-- CONTEXT --
","Perguntas"
"EditView.related","Related","
-- CONTEXT --
","Relacionados"
"EditView.titleLabel","Title","
-- CONTEXT --
","Título"
"EmailField.emailLabel","Email","
-- CONTEXT --
","E-mail"
"EmailField.validEmailMessage","Please enter a valid email","
-- CONTEXT --
","Por favor, digite um e-mail válido"
"ExpandableList.less","Show less","
-- CONTEXT --
","Mostrar menos"
"ExpandableList.more","Show more ({more})","
-- CONTEXT --
","Mostrar mais ({more})"
"FilePreview.exitFullscreen","Exit fullscreen","
-- CONTEXT --
","Sair do modo tela cheia"
"FilePreview.fullscreenModeText","Fullscreen mode","
-- CONTEXT --
","Modo tela cheia"
"FilePreview.viewFullscreen","View fullscreen","
-- CONTEXT --
","Visualizar em tela cheia"
"FileStatusText.selectFile","Select file","
-- CONTEXT --
","Selecionar arquivo"
"FileStorage.requestStorage","Request storage","
-- CONTEXT --
","Solicitar armazenamento"
"FileStorage.storageFull","Storage limit reached","
-- CONTEXT --
","Limite de armazenamento atingido"
"FileStorage.storageFullWithSize","Total storage limit reached: {used} of {total}","
-- CONTEXT --
","Limite de armazenamento total atingido: {used} de {total}"
"FileStorage.storageLow","Storage is running low","
-- CONTEXT --
","O armazenamento está acabando"
"FileStorage.storageLowWithSize","Total storage is running low: {used} of {total}","
-- CONTEXT --
","O armazenamento total está acabando: {used} de {total}"
"FileStorage.storageUsed","Total storage used: {used} of {total}","
-- CONTEXT --
","Total de armazenamento usado: {used} de {total}"
"FileUpload.fileError","Unsupported file type","
-- CONTEXT --
","Tipo de arquivo não suportado"
"FileUpload.filesHeader","Preview files","
-- CONTEXT --
","Pré-visualizar arquivos"
"FileUpload.noFileText","Missing files","
-- CONTEXT --
","Faltam arquivos"
"FileUploadDefault.acceptsHelp","Supported file types: {extensions}","
-- CONTEXT --
","Tipos de arquivo suportados: {extensions}"
"FileUploadDefault.chooseFilesButton","Select files","
-- CONTEXT --
","Selecionar arquivos"
"FileUploadDefault.dropHereText","Drag and drop your files here, or select your files manually","
-- CONTEXT --
","Arraste e solte seus arquivos aqui ou selecione-os manualmente"
"FileUploadDefault.uploadToText","Upload to '{title}'","
-- CONTEXT --
","Enviar para '{title}'"
"FileUploadItem.removeFileButton","Remove","
-- CONTEXT --
","Remover"
"FileUploadItem.retryUpload","Retry upload","
-- CONTEXT --
","Tentar o envio novamente"
"FileUploadItem.unknownFile","Unknown filename","
-- CONTEXT --
","Nome de arquivo desconhecido"
"FileUploadItem.uploadButton","Select file","
-- CONTEXT --
","Selecionar arquivo"
"FileUploadItem.uploadFailed","Upload failed","
-- CONTEXT --
","Falha ao enviar"
"ForgotPassword.forgotPasswordFailed","Failed to send a password reset link. Please try again.","
-- CONTEXT --
","Falha ao enviar link de redefinição de senha. Por favor, tente novamente."
"ForgotPassword.forgotPasswordPrompt","Please enter your email address to receive instructions for resetting your password","
-- CONTEXT --
","Por favor, digite seu endereço de e-mail para receber as instruções de redefinição de senha"
"ForgotPassword.forgotPasswordTitle","Reset your password","
-- CONTEXT --
","Redefinir sua senha"
"ForgotPassword.submitButton","Submit","
-- CONTEXT --
","Enviar"
"FormulasMenu.btnLabelInsert","Insert","
-- CONTEXT --
","Inserir"
"FormulasMenu.formulasMenuTitle","Special characters","
-- CONTEXT --
","Caracteres especiais"
"FullNameForm.cancelAction","Cancel","
-- CONTEXT --
","Cancelar"
"FullNameForm.changesSavedMessage","Changes saved","
-- CONTEXT --
","Alterações salvas"
"FullNameForm.editNameHeader","Edit full name","
-- CONTEXT --
","Editar o nome completo"
"FullNameForm.failedToSaveMessage","Failed to save changes","
-- CONTEXT --
","Falha ao salvar as alterações"
"FullNameForm.fieldRequired","Field is required","
-- CONTEXT --
","Campo obrigatório"
"FullNameForm.firstNameLabel","First name","
-- CONTEXT --
","Nome"
"FullNameForm.lastNameLabel","Last name","
-- CONTEXT --
","Sobrenome"
"FullNameForm.saveChangesAction","Save changes","
-- CONTEXT --
","Salvar alterações"
"GenericError.backToHomeAction","Back to home","
-- CONTEXT --
","Voltar à página inicial"
"GenericError.genericErrorDetails","Try refreshing this page or going back to the home page","
-- CONTEXT --
","Tente atualizar a página ou voltar para a página inicial"
"GenericError.genericErrorHeader","Sorry, something went wrong","
-- CONTEXT --
","Infelizmente algo deu errado"
"GenericError.helpByReportingAction","Help us by reporting this error","
-- CONTEXT --
","Ajude-nos reportando esse erro"
"GenericError.refreshAction","Refresh","
-- CONTEXT --
","Atualizar"
"HintsEditor.hintsLabel","Hints","
-- CONTEXT --
","Dicas"
"HintsEditor.newHintBtnLabel","New hint","
-- CONTEXT --
","Nova dica"
"HintsEditor.noHintsPlaceholder","Question has no hints","
-- CONTEXT --
","A pergunta não tem dicas"
"ImageOnlyThumbnail.thumbnail","{title} thumbnail","
-- CONTEXT --
","{title} miniatura"
"ImagesMenu.acceptsText","Supported file types: {acceptedFormats}","
-- CONTEXT --
","Tipos suportados de arquivos: {acceptedFormats}"
"ImagesMenu.altTextHint","The image description is necessary to enable visually impaired learners to answer questions, and it also displays when the image fails to load","
-- CONTEXT --
","A descrição da imagem é necessária para possibilitar que alunos com deficiência visual respondam a perguntas, e também é exibida quando a imagem falha ao carregar"
"ImagesMenu.altTextLabel","Image description","
-- CONTEXT --
","Descrição da imagem"
"ImagesMenu.btnLabelCancel","Cancel","
-- CONTEXT --
","Cancelar"
"ImagesMenu.btnLabelInsert","Insert","
-- CONTEXT --
","Inserir"
"ImagesMenu.currentImageDefaultText","Current image","
-- CONTEXT --
","Imagem atual"
"ImagesMenu.defaultDropText","Drag and drop an image here, or upload manually","
-- CONTEXT --
","Arraste e solte uma imagem aqui ou envie-a manualmente"
"ImagesMenu.imageHeader","Upload image","
-- CONTEXT --
","Enviar imagem"
"ImagesMenu.selectFile","Select file","
-- CONTEXT --
","Selecionar arquivo"
"ImagesMenu.selectFileButton","Select file","
-- CONTEXT --
","Selecionar arquivo"
"ImportFromChannelsModal.addButton","Add","
-- CONTEXT --
","Adicionar"
"ImportFromChannelsModal.addedText","Added","
-- CONTEXT --
","Adicionado"
"ImportFromChannelsModal.importAction","Import","
-- CONTEXT --
","Importar"
"ImportFromChannelsModal.importTitle","Import from other channels","
-- CONTEXT --
","Importar de outros canais"
"ImportFromChannelsModal.removeButton","Remove","
-- CONTEXT --
","Remover"
"ImportFromChannelsModal.resourcesAddedSnackbar","{count, number} {count, plural, one {resource selected} other {resources selected}}","
-- CONTEXT --
","{count, number} {count, plural, one {conteúdo selecionado} other {conteúdos selecionados}}"
"ImportFromChannelsModal.resourcesRemovedSnackbar","{count, number} {count, plural, one {resource removed} other {resources removed}}","
-- CONTEXT --
","{count, number} {count, plural, one {conteúdo eliminado} other {conteúdos eliminados}}"
"ImportFromChannelsModal.resourcesSelected","{count, number} {count, plural, one {resource selected} other {resources selected}}","
-- CONTEXT --
","{count, number} {count, plural, one {conteúdo selecionado} other {conteúdos selecionados}}"
"ImportFromChannelsModal.reviewAction","Review","
-- CONTEXT --
","Revisar"
"ImportFromChannelsModal.reviewTitle","Resource selection","
-- CONTEXT --
","Seleção de conteúdos"
"InfoModal.close","Close","
-- CONTEXT --
","Fechar"
"InheritAncestorMetadataModal.applyResourceDetailsTitle","Apply details from the folder '{folder}'","
-- CONTEXT --
","Aplicar detalhes da pasta '{folder}'"
"InheritAncestorMetadataModal.cancelAction","Cancel","
-- CONTEXT --
","Cancelar"
"InheritAncestorMetadataModal.categories","Categories: {categories}","
-- CONTEXT --
","Categorias: {categories}"
"InheritAncestorMetadataModal.continueAction","Continue","
-- CONTEXT --
","Continuar"
"InheritAncestorMetadataModal.doNotShowAgainDescription","All future additions to this folder will have the selected details by default","
-- CONTEXT --
","Esta configuração de detalhes será aplicada automaticamente em todos os conteúdos adicionados a esta pasta a partir de agora"
"InheritAncestorMetadataModal.doNotShowThisAgain","Don't ask me about this folder again","
-- CONTEXT --
","Não me pergunte novamente sobre esta pasta"
"InheritAncestorMetadataModal.inheritMetadataDescription","Select details to add:","
-- CONTEXT --
","Selecione os detalhes a serem adicionados:"
"InheritAncestorMetadataModal.language","Language: {language}","
-- CONTEXT --
","Idioma: {language}"
"InheritAncestorMetadataModal.learnerNeeds","Requirements: {learnerNeeds}","
-- CONTEXT --
","Requisitos: {learnerNeeds}"
"InheritAncestorMetadataModal.levels","Levels: {levels}","
-- CONTEXT --
","Níveis: {levels}"
"InheritAncestorMetadataModal.updateLanguage","Update language:","
-- CONTEXT --
","Atualizar idioma:"
"LanguageDropdown.labelText","Language","
-- CONTEXT --
","Idioma"
"LanguageDropdown.languageItemText","{language} ({code})","
-- CONTEXT --
","{language} ({code})"
"LanguageDropdown.languageRequired","Field is required","
-- CONTEXT --
","Campo obrigatório"
"LanguageDropdown.noDataText","Language not found","
-- CONTEXT --
","Idioma não encontrado"
"LanguageFilter.languageLabel","Languages","
-- CONTEXT --
","Idiomas"
"LanguageFilter.noMatchingLanguageText","No language matches the search","
-- CONTEXT --
","Nenhum idioma corresponde à pesquisa"
"LanguageSwitcherList.showMoreLanguagesSelector","More languages","
-- CONTEXT --
","Mais idiomas"
"LanguageSwitcherModal.cancelAction","Cancel","
-- CONTEXT --
","Cancelar"
"LanguageSwitcherModal.changeLanguageModalHeader","Change language","
-- CONTEXT --
","Trocar de idioma"
"LanguageSwitcherModal.confirmAction","Confirm","
-- CONTEXT --
","Confirmar"
"LicenseDropdown.licenseDescriptionLabel","License description","
-- CONTEXT --
","Descrição da licença"
"LicenseDropdown.licenseLabel","License","
-- CONTEXT --
","Licença"
"LicenseDropdown.mixed","Mixed","
-- CONTEXT --
","Misto"
"Main.TOSLink","Terms of service","
-- CONTEXT --
","Termos de serviço"
"Main.copyright","© {year} Learning Equality","
-- CONTEXT --
","© {year} Learning Equality"
"Main.createAccountButton","Create an account","
-- CONTEXT --
","Criar uma conta"
"Main.forgotPasswordLink","Forgot your password?","
-- CONTEXT --
","Esqueceu sua senha?"
"Main.guestModeLink","Explore without an account","
-- CONTEXT --
","Explorar sem uma conta"
"Main.kolibriStudio","Kolibri Studio","
-- CONTEXT --
","Kolibri Studio"
"Main.loginFailed","Email or password is incorrect","
-- CONTEXT --
","E-mail ou senha incorretos"
"Main.loginFailedOffline","You seem to be offline. Please connect to the internet before signing in.","
-- CONTEXT --
","Você parece estar offline. Por favor, conecte-se à internet para acessar Kolibri Studio"
"Main.loginToProceed","You must sign in to view that page","
-- CONTEXT --
","Você precisa fazer login para ver esta página"
"Main.passwordLabel","Password","
-- CONTEXT --
","Senha"
"Main.privacyPolicyLink","Privacy policy","
-- CONTEXT --
","Política de privacidade"
"Main.signInButton","Sign in","
-- CONTEXT --
","Iniciar sessão"
"MainNavigationDrawer.administrationLink","Administration","
-- CONTEXT --
","Administração"
"MainNavigationDrawer.changeLanguage","Change language","
-- CONTEXT --
","Trocar de idioma"
"MainNavigationDrawer.channelsLink","Channels","
-- CONTEXT --
","Canais"
"MainNavigationDrawer.copyright","© {year} Learning Equality","
-- CONTEXT --
","© {year} Learning Equality"
"MainNavigationDrawer.giveFeedback","Give feedback","
-- CONTEXT --
","Deixar um comentário"
"MainNavigationDrawer.helpLink","Help and support","
-- CONTEXT --
","Ajuda e suporte"
"MainNavigationDrawer.logoutLink","Sign out","
-- CONTEXT --
","Terminar sessão"
"MainNavigationDrawer.settingsLink","Settings","
-- CONTEXT --
","Configurações"
"MarkdownEditor.bold","Bold (Ctrl+B)","
-- CONTEXT --
","Negrito (Ctrl+B)"
"MarkdownEditor.formulas","Insert formula (Ctrl+F)","
-- CONTEXT --
","Inserir fórmula (Ctrl+F)"
"MarkdownEditor.image","Insert image (Ctrl+P)","
-- CONTEXT --
","Inserir imagem (Ctrl+P)"
"MarkdownEditor.italic","Italic (Ctrl+I)","
-- CONTEXT --
","Itálico (Ctrl+I)"
"MarkdownEditor.minimize","Minimize (Ctrl+M)","
-- CONTEXT --
","Minimizar (Ctrl+M)"
"MarkdownImageField.editImageOption","Edit","
-- CONTEXT --
","Editar"
"MarkdownImageField.removeImageOption","Remove","
-- CONTEXT --
","Remover"
"MarkdownImageField.resizeImageOption","Resize","
-- CONTEXT --
","Redimensionar"
"MasteryCriteriaGoal.labelText","Goal","
-- CONTEXT --
","Objetivo"
"MasteryCriteriaMofNFields.mHint","Correct answers needed","
-- CONTEXT --
","Respostas corretas são necessárias"
"MasteryCriteriaMofNFields.nHint","Recent answers","
-- CONTEXT --
","Respostas recentes"
"MessageLayout.backToLogin","Continue to sign-in page","
-- CONTEXT --
","Continuar para a página de login"
"MoveModal.addTopic","Add new folder","
-- CONTEXT --
","Adicionar nova pasta"
"MoveModal.cancel","Cancel","
-- CONTEXT --
","Cancelar"
"MoveModal.emptyTopicText","No resources found","
-- CONTEXT --
","Nenhum conteúdo encontrado"
"MoveModal.goToLocationButton","Go to location","
-- CONTEXT --
","Ir para o local"
"MoveModal.moveHere","Move here","
-- CONTEXT --
","Mover para cá"
"MoveModal.moveItems","Move {topicCount, plural,
 =1 {# folder}
 other {# folders}}, {resourceCount, plural,
 =1 {# resource}
 other {# resources}} into:","
-- CONTEXT --
","Mover {topicCount, plural,
 one {}=1 {# pasta}
 other {# pastas}}, {resourceCount, plural,
 one {}=1 {# conteúdo}
 other {# conteúdos}} para:"
"MoveModal.movedMessage","Moved to {title}","
-- CONTEXT --
","Movido para {title}"
"MoveModal.resourcesCount","{count, plural,
 =1 {# resource}
 other {# resources}}","
-- CONTEXT --
","{count, plural, one {}
 =1 {# conteúdo}
 other {# conteúdos}}"
"MoveModal.topicCreatedMessage","New folder created","
-- CONTEXT --
","Nova pasta criada com sucesso"
"MultiSelect.noItemsFound","No items found","
-- CONTEXT --
","Nenhum item encontrado"
"NewTopicModal.cancel","Cancel","
-- CONTEXT --
","Cancelar"
"NewTopicModal.create","Create","
-- CONTEXT --
","Criar"
"NewTopicModal.createTopic","Create new folder","
-- CONTEXT --
","Criar nova pasta"
"NewTopicModal.topicTitle","Folder title","
-- CONTEXT --
","Nome da pasta"
"NewTopicModal.topicTitleRequired","Folder title is required","
-- CONTEXT --
","O nome da pasta é obrigatório"
"NodePanel.emptyChannelSubText","Create, upload, or import resources from other channels","
-- CONTEXT --
","Criar, enviar ou importar conteúdos de outros canais"
"NodePanel.emptyChannelText","Click ""ADD"" to start building your channel","
-- CONTEXT --
","Clique em ""ADICIONAR"" para começar a construir o seu canal"
"NodePanel.emptyTopicText","Nothing in this folder yet","
-- CONTEXT --
","Esta pasta está vazia"
"NodePanel.emptyViewOnlyChannelText","Nothing in this channel yet","
-- CONTEXT --
","Ainda não há nada neste canal"
"NodeTreeNavigation.noResourcesDefaultText","No resources found","
-- CONTEXT --
","Nenhum conteúdo encontrado"
"OfflineText.offlineIndicatorText","Offline","
-- CONTEXT --
","Offline"
"OfflineText.offlineText","You seem to be offline. Your changes will be saved once your connection is back.","
-- CONTEXT --
","Você parece estar desconectado. Suas mudanças serão salvas quando a sua conexão voltar."
"PageNotFoundError.backToHomeAction","Back to home","
-- CONTEXT --
","Voltar à página inicial"
"PageNotFoundError.pageNotFoundDetails","Sorry, that page does not exist","
-- CONTEXT --
","Infelizmente esta página não existe"
"PageNotFoundError.pageNotFoundHeader","Page not found","
-- CONTEXT --
","Página não encontrada"
"PasswordField.passwordLabel","Password","
-- CONTEXT --
","Senha"
"PasswordInstructionsSent.passwordInstructionsHeader","Instructions sent. Thank you!","
-- CONTEXT --
","Instruções enviadas. Obrigado!"
"PasswordInstructionsSent.passwordInstructionsText","If there is already an account with the email address provided, you should receive the instructions shortly. If you don't see an email from us, please check your spam folder.","
-- CONTEXT --
","Se uma conta com o e-mail fornecido já existe, você receberá as instruções em breve. Se não encontrar um e-mail nosso, por favor, verifique a sua pasta de spam."
"PermissionsError.goToHomePageAction","Go to home page","
-- CONTEXT --
","Ir para a página inicial"
"PermissionsError.permissionDeniedHeader","Did you forget to sign in?","
-- CONTEXT --
","Você se esqueceu de fazer o login?"
"PoliciesModal.checkboxText","I have agreed to the above terms","
-- CONTEXT --
","Eu concordo com os termos acima"
"PoliciesModal.closeButton","Close","
-- CONTEXT --
","Fechar"
"PoliciesModal.continueButton","Continue","
-- CONTEXT --
","Continuar"
"PoliciesModal.lastUpdated","Last updated {date}","
-- CONTEXT --
","Data da última atualização {date}"
"PrivacyPolicyModal.privacyHeader","Privacy policy","
-- CONTEXT --
","Política de privacidade"
"PrivacyPolicyModal.updatedPrivacyHeader","Updated privacy policy","
-- CONTEXT --
","Política de privacidade atualizada"
"ProgressBar.progressText","{percent}%","
-- CONTEXT --
","{percent}%"
"ProgressModal.defaultErrorText","Last attempt to publish failed","
-- CONTEXT --
","Falha na última tentativa de publicação"
"ProgressModal.lastPublished","Published {last_published}","
-- CONTEXT --
","Publicado em {last_published}"
"ProgressModal.publishHeader","Publishing channel","
-- CONTEXT --
","Publicando canal"
"ProgressModal.syncError","Last attempt to sync failed","
-- CONTEXT --
","Falha na última tentativa de sincronização"
"ProgressModal.syncHeader","Syncing resources","
-- CONTEXT --
","Sincronizar conteúdos"
"ProgressModal.syncedSnackbar","Resources synced","
-- CONTEXT --
","Conteúdos sincronizados"
"ProgressModal.unpublishedText","Unpublished","
-- CONTEXT --
","Não publicado"
"PublishModal.cancelButton","Cancel","
-- CONTEXT --
","Cancelar"
"PublishModal.descriptionDescriptionTooltip","This description will be shown to Kolibri admins before they update channel versions","
-- CONTEXT --
","Esta descrição será mostrada aos administradores do Kolibri antes de atualizarem as versões dos canais"
"PublishModal.descriptionRequiredMessage","Please describe what's new in this version before publishing","
-- CONTEXT --
","Por favor, descreva o que há de novo nesta versão antes de publicar"
"PublishModal.incompleteCount","{count, plural, =1 {# incomplete resource} other {# incomplete resources}}","
-- CONTEXT --
","{count, plural, one {} =1 {# conteúdo incompleto} other {# conteúdos incompletos}}"
"PublishModal.incompleteInstructions","Click 'Continue' to confirm that you would like to publish anyway.","
-- CONTEXT --
","Clique em 'Continuar' para confirmar que deseja publicar mesmo assim."
"PublishModal.incompleteWarning","Incomplete resources will not be published and made available for download in Kolibri.","
-- CONTEXT --
","Conteúdos incompletos não poderão ser publicados e disponibilizados para uso na Plataforma de Aprendizagem Kolibri."
"PublishModal.languageDescriptionTooltip","The default language for a channel and its resources","
-- CONTEXT --
","O idioma padrão do canal e de seus conteúdos"
"PublishModal.languageLabel","Language","
-- CONTEXT --
","Idioma"
"PublishModal.languageRequiredMessage","Please select a language for this channel","
-- CONTEXT --
","Por favor, selecione um idioma para este canal"
"PublishModal.nextButton","Continue","
-- CONTEXT --
","Continuar"
"PublishModal.publishButton","Publish","
-- CONTEXT --
","Publicar"
"PublishModal.publishMessageLabel","Describe what's new in this channel version","
-- CONTEXT --
","Descreva o que há de novo nesta versão do canal"
"PublishModal.versionDescriptionLabel","Version description","
-- CONTEXT --
","Descrição da versão"
"RelatedResourcesList.removeBtnLabel","Remove","
-- CONTEXT --
","Remover"
"RelatedResourcesTab.addNextStepBtnLabel","Add next step","
-- CONTEXT --
","Adicionar próximo passo"
"RelatedResourcesTab.addPreviousStepBtnLabel","Add previous step","
-- CONTEXT --
","Adicionar passo anterior"
"RelatedResourcesTab.dialogCloseBtnLabel","Close","
-- CONTEXT --
","Fechar"
"RelatedResourcesTab.nextStepsExplanation","Recommended resources that build on skills or concepts learned in this resource","
-- CONTEXT --
","Conteúdos recomendados que se baseiam em habilidades ou conceitos aprendidos neste conteúdo"
"RelatedResourcesTab.nextStepsTitle","Next steps","
-- CONTEXT --
","Próximos passos"
"RelatedResourcesTab.previewHelpText","Related resources are displayed as recommendations when learners engage with this resource","
-- CONTEXT --
","Conteúdos relacionados são mostrados como recomendações quando estudantes interagem com este conteúdo"
"RelatedResourcesTab.previousStepsExplanation","Recommended resources that introduce skills or concepts needed in order to use this resource","
-- CONTEXT --
","Conteúdos recomendados que introduzem habilidades ou conceitos necessários para usar este conteúdo"
"RelatedResourcesTab.previousStepsTitle","Previous steps","
-- CONTEXT --
","Passos anteriores"
"RelatedResourcesTab.removeNextStepBtnLabel","Remove next step","
-- CONTEXT --
","Remover próximo passo"
"RelatedResourcesTab.removePreviousStepBtnLabel","Remove previous step","
-- CONTEXT --
","Remover passo anterior"
"RelatedResourcesTab.removedNextStepSnackbar","Removed next step","
-- CONTEXT --
","Próximo passo removido"
"RelatedResourcesTab.removedPreviousStepSnackbar","Removed previous step","
-- CONTEXT --
","Passo anterior removido"
"RelatedResourcesTab.resourcePreviewDialogHelpText","Related resources are labeled as helpful additions for learners engaging with the current resource.","RelatedResourcesTab.resourcePreviewDialogHelpText

-- CONTEXT --
Explainer section for the related resources when editing details.","Conteúdos adicionais relacionados ao material estudado aparecerão como recomendações úteis."
"RelatedResourcesTab.resourcePreviewDialogTitle","Related resources","
-- CONTEXT --
","Conteúdos relacionados"
"RelatedResourcesTab.showPreviewBtnLabel","Show me","
-- CONTEXT --
","Mostrar"
"RelatedResourcesTab.tooManyNextStepsWarning","Limit the number of next steps to create a more guided learning experience","
-- CONTEXT --
","Limite o número de próximos passos para criar uma experiência de aprendizagem mais guiada"
"RelatedResourcesTab.tooManyPreviousStepsWarning","Limit the number of previous steps to create a more guided learning experience","
-- CONTEXT --
","Limite o número de passos anteriores para criar uma experiência de aprendizagem mais guiada"
"ReportErrorModal.closeAction","Close","
-- CONTEXT --
","Fechar"
"ReportErrorModal.emailDescription","Contact the support team with your error details and we’ll do our best to help.","
-- CONTEXT --
","Entre em contato com o nosso suporte técnico detalhando o erro e faremos o possível para ajudar."
"ReportErrorModal.emailPrompt","Send an email to the developers","
-- CONTEXT --
","Enviar um e-mail para os desenvolvedores"
"ReportErrorModal.errorDetailsHeader","Error details","
-- CONTEXT --
","Detalhes do erro"
"ReportErrorModal.forumPostingTips","Include a description of what you were trying to do and what you clicked on when the error appeared.","
-- CONTEXT --
","Favor incluir uma descrição do que você estava tentando fazer e onde você clicou quando o erro apareceu."
"ReportErrorModal.forumPrompt","Visit the community forums","
-- CONTEXT --
","Visitar os community forums"
"ReportErrorModal.forumUseTips","Search the community forum to see if others encountered similar issues. If there are none reported, please open a new forum post and paste the error details below inside so we can rectify the error in a future version of Kolibri Studio.","
-- CONTEXT --
","Faça uma busca no fórum da comunidade para ver se outros encontraram problemas similares. Se nenhum tiver sido relatado, por favor, abra uma nova postagem no fórum e copie os detalhes do erro abaixo para que possamos corrigí-lo em uma versão futura do Kolibri Studio."
"ReportErrorModal.reportErrorHeader","Report Error","
-- CONTEXT --
","Relatar erro"
"RequestForm.approximatelyHowManyResourcesLabel","Approximately how many individual resources are you planning to upload?","
-- CONTEXT --
","Aproximadamente quantos conteúdos individuais você planeja enviar?"
"RequestForm.audiencePlaceholder","In-school learners, adult learners, teachers, etc","
-- CONTEXT --
","Estudantes na escola, estudantes adultos, professores, etc."
"RequestForm.authorLabel","Who is the author (creator), curator (organizer), and/or aggregator (maintainer) of your content? Please specify","
-- CONTEXT --
","Quem é o autor (criador), curador (organizador), e/ou agregador (mantenedor) do seu conteúdo? Por favor, especifique"
"RequestForm.averageSizeOfResourceLabel","Average size of each resource","
-- CONTEXT --
","Tamanho médio de cada conteúdo"
"RequestForm.coupleMonthsLabel","1-2 months","
-- CONTEXT --
","1 a 2 meses"
"RequestForm.explainNeedsInDetailLabel","Please write a paragraph explaining your needs and use case for Kolibri Studio, and how it will integrate into your programs. Include information about who is curating, deploying, and using the content. Is this work being coordinated by an organization, as part of an educational program? Include justification for the additional space being requested and explanation of the time sensitive nature of your request.","
-- CONTEXT --
","Por favor, escreva um parágrafo explicando suas necessidades e para qual fim o Kolibri Studio será utilizado, e como isso será integrado nos seus programas. Inclua informações sobre quem está fazendo a curadoria, implementando, e usando o conteúdo. Este trabalho está sendo coordenado por uma organização como parte de um programa educacional? Inclua justificativas para o espaço adicional sendo solicitado e explicações sobre o caráter urgente da sua solicitação."
"RequestForm.fieldRequiredText","Field is required","
-- CONTEXT --
","Campo obrigatório"
"RequestForm.forProfitLabel","For-profit or social enterprise company","
-- CONTEXT --
","Empresa com fins lucrativos ou sociais"
"RequestForm.grassrootsLabel","Grassroots and/or volunteer initiative","
-- CONTEXT --
","Iniciativa popular e/ou voluntária"
"RequestForm.howAreYouUsingYourContentLabel","How are you using your content?","
-- CONTEXT --
","Como você está usando o conteúdo?"
"RequestForm.howOftenImportedToKolibriLabel","How many times will this content be imported from Studio into new Kolibri installations per month, on average?","
-- CONTEXT --
","Em média, quantas vezes por mês este conteúdo será importado do Studio para novas instalações do Kolibri?"
"RequestForm.intendedAudienceLabel","Who is the intended audience for your channel? How big is your audience?","
-- CONTEXT --
","A quem o seu canal é destinado? Quão grande é o seu público-alvo?"
"RequestForm.kindOfContentQuestionLabel","What types of resources do you plan to upload? Please specify","
-- CONTEXT --
","Que tipos de conteúdos você deseja enviar? Por favor, especifique"
"RequestForm.largeIntlNgoLabel","Larger international NGOs or government agencies","
-- CONTEXT --
","Grandes ONG internacionais ou agências governamentais"
"RequestForm.learnMoreButton","Learn More","
-- CONTEXT --
","Saiba mais"
"RequestForm.licenseInfoHeader","About licenses","
-- CONTEXT --
","Sobre licenças"
"RequestForm.licensingQuestionLabel","What is the licensing of the content you are uploading? (Check all that apply)","
-- CONTEXT --
","Qual é a licença do conteúdo que você está enviando? (Marque tudo que se aplica)"
