"Identifier","Source String","Context","Translation"
"MoveModal.movedMessage","Moved to {title}","
-- CONTEXT --
","Movido a {title}"
"MoveModal.resourcesCount","{count, plural,
 =1 {# resource}
 other {# resources}}","
-- CONTEXT --
","{count, plural,
 =1 {# recurso}
 other {# recursos}}"
"MoveModal.topicCreatedMessage","New topic created","
-- CONTEXT --
","Nuevo tema creado"
"MultiSelect.noItemsFound","No items found","
-- CONTEXT --
","Ningún ítem encontrado"
"NewTopicModal.cancel","Cancel","
-- CONTEXT --
","Cancelar"
"NewTopicModal.create","Create","
-- CONTEXT --
","Crear"
"NewTopicModal.createTopic","Create new topic","
-- CONTEXT --
","Crear nuevo tema"
"NewTopicModal.topicTitle","Topic title","
-- CONTEXT --
","Título del tema"
"NewTopicModal.topicTitleRequired","Title is required","
-- CONTEXT --
","Este campo es obligatorio"
"NodePanel.emptyChannelSubText","Create, upload, or import resources from other channels","
-- CONTEXT --
","Crear, subir o importar recursos de otros canales"
"NodePanel.emptyChannelText","Click ""ADD"" to start building your channel","
-- CONTEXT --
","Haga clic en ""Añadir"" para comenzar a editar el canal"
"NodePanel.emptyTopicText","Nothing in this topic yet","
-- CONTEXT --
","Aún no hay ningún recurso en este tema"
"NodePanel.emptyViewOnlyChannelText","Nothing in this channel yet","
-- CONTEXT --
","Aún no hay ningún recurso en este canal"
"NodeTreeNavigation.noResourcesDefaultText","No resources found","
-- CONTEXT --
","No se encontraron recursos"
"OfflineText.offlineIndicatorText","Offline","
-- CONTEXT --
","Sin conexión"
"OfflineText.offlineText","You seem to be offline. Your changes will be saved once your connection is back.","
-- CONTEXT --
","Parece que está sin conexión. Los cambios se guardarán una vez que la conexión se haya reestablecido."
"PageNotFoundError.backToHomeAction","Back to home","
-- CONTEXT --
","Volver al inicio"
"PageNotFoundError.pageNotFoundDetails","Sorry, that page does not exist","
-- CONTEXT --
","Lo sentimos, esa página no existe"
"PageNotFoundError.pageNotFoundHeader","Page not found","
-- CONTEXT --
","Página no encontrada"
"PasswordField.fieldRequiredMessage","Field is required","
-- CONTEXT --
","Este campo es obligatorio"
"PasswordField.passwordLabel","Password","
-- CONTEXT --
","Contraseña"
"PasswordInstructionsSent.passwordInstructionsHeader","Instructions sent. Thank you!","
-- CONTEXT --
","Instrucciones enviadas. ¡Gracias!"
"PasswordInstructionsSent.passwordInstructionsText","If there is already an account with the email address provided, you should receive the instructions shortly. If you don't see an email from us, please check your spam folder.","
-- CONTEXT --
","Si ya existe una cuenta con la dirección de correo electrónico proporcionada, recibirá las instrucciones en breve. Si no ve un correo electrónico nuestro, por favor revise su carpeta de correo basura."
"PermissionsError.goToHomePageAction","Go to home page","
-- CONTEXT --
","Ir a la página de inicio"
"PermissionsError.permissionDeniedHeader","Did you forget to sign in?","
-- CONTEXT --
","¿Ha olvidado iniciar la sesión?"
"PoliciesModal.ToSHeader","Terms of Service","
-- CONTEXT --
","Términos de Servicio"
"PoliciesModal.checkboxText","I have agreed to the above terms","
-- CONTEXT --
","He leído y estoy de acuerdo con los términos anteriores"
"PoliciesModal.checkboxValidationErrorMessage","Field is required","
-- CONTEXT --
","Este campo es obligatorio"
"PoliciesModal.closeButton","Close","
-- CONTEXT --
","Cerrar"
"PoliciesModal.communityStandardsHeader","Community Standards","
-- CONTEXT --
","Normas de la comunidad"
"PoliciesModal.continueButton","Continue","
-- CONTEXT --
","Continuar"
"PoliciesModal.lastUpdated","Last updated {date}","
-- CONTEXT --
","Ultima vez actualizado {date}"
"PoliciesModal.privacyHeader","Privacy policy","
-- CONTEXT --
","Política de privacidad"
"PoliciesModal.updatedPrivacyHeader","Updated privacy policy","
-- CONTEXT --
","Política de privacidad actualizada"
"PoliciesModal.updatedToSHeader","Updated terms of service","
-- CONTEXT --
","Términos de servicio actualizados"
"PrivacyPolicyModal.linkText","Learn more about Learning Equality's core values.","
-- CONTEXT --
","Aprenda más sobre los valores fundamentales de Learning Equality."
"PrivacyPolicyModal.paragraph1","This Privacy Policy informs you of our privacy practices and your choices and rights around the personal data that we collect. This Privacy Policy applies to the Kolibri application (""Application""), Kolibri Studio (""Studio""), and all related websites (herein collectively referred to as ""Kolibri""). This Privacy Statement does not apply to third party applications or partner organizations that may use our software or be used in conjunction with our software.","
-- CONTEXT --
","Esta Política de privacidad le informa sobre nuestras prácticas de privacidad y sus opciones y derechos en torno a los datos personales que recopilamos. Esta Política de privacidad se aplica a la aplicación Kolibri (""Aplicación""), Kolibri Studio (""Studio"") y todos los sitios web relacionados (en adelante, ""Kolibri""). Esta Declaración de privacidad no se aplica a las aplicaciones de terceros u organizaciones asociadas que puedan usar nuestro software o que se utilicen junto con nuestro software. "
"PrivacyPolicyModal.paragraph2","Learning Equality recognizes your right to privacy, and will take reasonable steps to protect this. Some parts of Kolibri allow you to give us personal information, such as your name and email address. We may use the information you provide to improve Kolibri. Where you have choices about how we use the information you provide, we will indicate this at the point of collection. Because of the way Kolibri operates, we may also use information from your browser or browsing activities to personalize or route you to relevant information. For example, we may use your IP address, browser information, cookies or web beacons in ways that help us maintain some of your preferences, or understand how our visitors navigate the site so we can improve it. We may store your personal information outside of the European Union.","
-- CONTEXT --
","Learning Equality reconoce su derecho a la privacidad y tomará medidas razonables para protegerlo. Algunas partes de Kolibri le permiten dejarnos información personal, como su nombre y dirección de correo electrónico. Podemos utilizar la información que proporcione para mejorar Kolibri. Cuando existen opciones sobre cómo usamos la información que nos proporciona, lo indicaremos en el momento de la recopilación. Debido a la forma en que opera Kolibri, también podemos usar información de su navegador o actividades de navegación para personalizar o dirigirse a la información relevante. Por ejemplo, podemos usar su dirección IP, información del navegador, cookies o balizas web de manera que nos ayuden a mantener algunas de sus preferencias, o comprender cómo nuestros visitantes navegan por el sitio para que podamos mejorarlo. Podemos almacenar su información personal fuera de la Unión Europea. "
"PrivacyPolicyModal.paragraph3","Learning Equality is committed to learning constantly and improving the quality of Kolibri, and records related to your interactions with Kolibri may be used for research. Research findings will typically be reported at the aggregate level, and your personal identity will never be publicly disclosed in any research findings without your express consent.","
-- CONTEXT --
","Learning Equality se compromete a aprender constantemente y mejorar la calidad de Kolibri, y los registros relacionados a sus interacciones con Kolibri pueden utilizarse para la investigación. Los resultados de la investigación generalmente se recopilan a nivel agregado, y su identidad personal nunca será divulgada públicamente en ningún hallazgo de la investigación sin su consentimiento expreso."
"PrivacyPolicyModal.paragraph4","If you have any questions about these practices or use of your personal information, please email legal@learningequality.org.","
-- CONTEXT --
","Si tiene alguna pregunta sobre estas prácticas o el uso de su información personal, envíe un correo electrónico a legal@learningequality.org."
"ProgressBar.progressText","{percent}%","
-- CONTEXT --
","{percent}%"
"ProgressModal.cancel","No, go back","
-- CONTEXT --
","No, volver"
"ProgressModal.cancelHeader","Are you sure?","
-- CONTEXT --
","Por favor, confirme"
"ProgressModal.cancelText","Are you sure you would like to cancel this task?","
-- CONTEXT --
","Confirme que desea cancelar esta tarea."
"ProgressModal.confirmStopButton","Yes, stop task","
-- CONTEXT --
","Sí, detener tarea"
"ProgressModal.copyDescription","Import is in progress, please wait...","
-- CONTEXT --
","La importación está en curso, por favor espere..."
"ProgressModal.copyHeader","Importing resources","
-- CONTEXT --
","Importando recursos"
"ProgressModal.defaultDescription","Update is in progress, please wait...","
-- CONTEXT --
","Actualización en curso, espere un momento por favor..."
"ProgressModal.defaultErrorText","An unexpected error has occurred. Please try again, and if you continue to see this message, please contact support via the Help menu.","
-- CONTEXT --
","Ocurrió un error inesperado. Intente otra vez, por favor, y si continua recibiendo el mismo mensaje de error, contacte el soporte técnico desde el menú Ayuda."
"ProgressModal.defaultHeader","Updating channel","
-- CONTEXT --
","Actualizando canal"
"ProgressModal.finishedMessage","Operation complete! Click ""Refresh"" to update the page.","
-- CONTEXT --
","¡Operación completada! Haga clic en ""Actualizar"" para recargar la página."
"ProgressModal.moveDescription","Move operation is in progress, please wait...","
-- CONTEXT --
","Mover en curso, espere un momento por favor..."
"ProgressModal.moveHeader","Moving Content","
-- CONTEXT --
","Moviendo el contenido"
"ProgressModal.publishDescription","Once publishing is complete, you will receive an email notification and will be able to make further edits to your channel.","
-- CONTEXT --
","Una vez que se haya completado la publicación, recibirás una notificación por correo electrónico y podrás realizar más ediciones en tu canal."
"ProgressModal.publishHeader","Publishing channel","
-- CONTEXT --
","Publicando el canal"
"ProgressModal.refreshButton","Refresh","
-- CONTEXT --
","Actualizar"
"ProgressModal.stopButton","Stop","
-- CONTEXT --
","Detener"
"ProgressModal.syncDescription","Channel syncing is in progress, please wait...","
-- CONTEXT --
","Sincronización del canal en curso, por favor espere..."
"ProgressModal.syncHeader","Syncing channel","
-- CONTEXT --
","Sincronizando canal"
"PublishModal.cancelButton","Cancel","
-- CONTEXT --
","Cancelar"
"PublishModal.descriptionDescriptionTooltip","This description will be shown to Kolibri admins before they update channel versions","
-- CONTEXT --
","Esta descripción se mostrará a los administradores de Kolibri antes de que actualicen las versiones del canal"
"PublishModal.descriptionRequiredMessage","Please describe what's new in this version before publishing","
-- CONTEXT --
","Por favor, describa las novedades de esta versión antes de publicar"
"PublishModal.incompleteCount","{count, plural, =1 {# incomplete resource} other {# incomplete resources}}","
-- CONTEXT --
","{count, plural, =1 {# recurso incompleto} other {# recursos incompletos}}"
"PublishModal.incompleteInstructions","Click 'Continue' to confirm that you would like to publish anyway.","
-- CONTEXT --
","Haga clic en 'Continuar' para confirmar que desea publicar de todos modos."
"PublishModal.incompleteWarning","Incomplete resources will be not be published and made available for download in Kolibri.","
-- CONTEXT --
","Los recursos incompletos no serán publicados y puestos a disposición para su descarga en Kolibri."
"PublishModal.nextButton","Continue","
-- CONTEXT --
","Continuar"
"PublishModal.publishButton","Publish","
-- CONTEXT --
","Publicar"
"PublishModal.publishMessageLabel","Describe what's new in this channel version","
-- CONTEXT --
","Describe qué hay de nuevo en esta versión de canal"
"PublishModal.publishingSizeText","{count, plural, =1 {# resource} other {# resources}}","
-- CONTEXT --
","{count, plural, =1 {# recurso} other {# recursos}}"
"PublishModal.unpublishedText","Unpublished","
-- CONTEXT --
","No publicado"
"PublishModal.versionDescriptionLabel","Version description","
-- CONTEXT --
","Descripción de la versión"
"PublishModal.versionText","Current Version: {version}","
-- CONTEXT --
","Versión actual: {version}"
"RelatedResourcesList.removeBtnLabel","Remove","
-- CONTEXT --
","Eliminar"
"RelatedResourcesTab.addNextStepBtnLabel","Add next step","
-- CONTEXT --
","Añadir paso siguiente"
"RelatedResourcesTab.addPreviousStepBtnLabel","Add previous step","
-- CONTEXT --
","Añadir paso anterior"
"RelatedResourcesTab.dialogCloseBtnLabel","Close","
-- CONTEXT --
","Cerrar"
"RelatedResourcesTab.nextStepsExplanation","Recommended resources that build on skills or concepts learned in this resource","
-- CONTEXT --
","Recursos recomendados que profundizan las habilidades o conceptos aprendidos en este recurso"
"RelatedResourcesTab.nextStepsTitle","Next steps","
-- CONTEXT --
","Pasos siguientes"
"RelatedResourcesTab.previewHelpText","Related resources are displayed as recommendations when learners engage with this resource","
-- CONTEXT --
","Los recursos relacionados se muestran como recomendaciones cuando los estudiantes interactuen con este recurso"
"RelatedResourcesTab.previousStepsExplanation","Recommended resources that introduce skills or concepts needed in order to use this resource","
-- CONTEXT --
","Recursos recomendados que introducen habilidades o conceptos necesarios para utilizar este recurso"
"RelatedResourcesTab.previousStepsTitle","Previous steps","
-- CONTEXT --
","Pasos anteriores"
"RelatedResourcesTab.removeNextStepBtnLabel","Remove next step","
-- CONTEXT --
","Eliminar paso siguiente"
"RelatedResourcesTab.removePreviousStepBtnLabel","Remove previous step","
-- CONTEXT --
","Eliminar paso anterior"
"RelatedResourcesTab.removedNextStepSnackbar","Removed next step","
-- CONTEXT --
","Siguiente paso eliminado"
"RelatedResourcesTab.removedPreviousStepSnackbar","Removed previous step","
-- CONTEXT --
","Paso anterior eliminado"
"RelatedResourcesTab.resourcePreviewDialogHelpText","Related resources in Kolibri display as recommendations alongside the resource that a learner is currently engaging with","
-- CONTEXT --
","Los recursos relacionados en Kolibri muestran como recomendaciones junto con el recurso con el que estudiantes están interactuando actualmente"
"RelatedResourcesTab.resourcePreviewDialogTitle","Related resources","
-- CONTEXT --
","Recursos relacionados"
"RelatedResourcesTab.showPreviewBtnLabel","Show me","
-- CONTEXT --
","Mostrar"
"RelatedResourcesTab.tooManyNextStepsWarning","Limit the number of next steps to create a more guided learning experience","
-- CONTEXT --
","Limita el número de pasos siguientes para crear una experiencia de aprendizaje más guiada"
"RelatedResourcesTab.tooManyPreviousStepsWarning","Limit the number of previous steps to create a more guided learning experience","
-- CONTEXT --
","Limita el número de pasos anteriores para crear una experiencia de aprendizaje más guiada"
"ReportErrorModal.closeAction","Close","
-- CONTEXT --
","Cerrar"
"ReportErrorModal.emailDescription","Contact the support team with your error details and we’ll do our best to help.","
-- CONTEXT --
","Contacta el equipo de soporte con los datos de tu error y haremos lo posible para ayudar."
"ReportErrorModal.emailPrompt","Send an email to the developers","
-- CONTEXT --
","Enviar un correo electrónico al equipo técnico"
"ReportErrorModal.errorDetailsHeader","Error details","
-- CONTEXT --
","Detalles del error"
"ReportErrorModal.forumPostingTips","Include a description of what you were trying to do and what you clicked on when the error appeared.","
-- CONTEXT --
","Incluye una descripción de lo que estabas intentando hacer, y lo que hayas clicado cuando apareció el error."
"ReportErrorModal.forumPrompt","Visit the community forums","
-- CONTEXT --
","Visitar los foros de la comunidad"
"ReportErrorModal.forumUseTips","Search the community forum to see if others encountered similar issues. If there are none reported, please open a new forum post and paste the error details below inside so we can rectify the error in a future version of Kolibri Studio.","
-- CONTEXT --
","Busque en el foro de la comunidad para ver si otros encontraron problemas similares. Si no puede encontrar nada, copia y pega los detalles del error abajo en un nuevo hilo del foro, para que podamos corregir el error en una versión futura de Kolibri Studio."
"ReportErrorModal.reportErrorHeader","Report Error","
-- CONTEXT --
","Informar de error"
"RequestForm.approximatelyHowManyResourcesLabel","Approximately how many individual resources are you planning to upload?","
-- CONTEXT --
","Aproximadamente ¿cuántos recursos va a subir?"
"RequestForm.audiencePlaceholder","In-school learners, adult learners, teachers, etc","
-- CONTEXT --
","Estudiantes en la escuela, estudiantes adultos, maestros, etcétera"
"RequestForm.authorLabel","Who is the author (creator), curator (organizer), and/or aggregator (maintainer) of your content? Please specify","
-- CONTEXT --
","Especificar quién es el autor (creador), curador (organizador) o agregador (mantenedor) del contenido"
"RequestForm.averageSizeOfResourceLabel","Average size of each resource","
-- CONTEXT --
","Tamaño promedio de cada recurso"
"RequestForm.coupleMonthsLabel","1-2 months","
-- CONTEXT --
","1-2 meses"
"RequestForm.explainNeedsInDetailLabel","Please write a paragraph explaining your needs and use case for Kolibri Studio, and how it will integrate into your programs. Include information about who is curating, deploying, and using the content. Is this work being coordinated by an organization, as part of an educational program? Include justification for the additional space being requested and explanation of the time sensitive nature of your request.","
-- CONTEXT --
","Escriba un párrafo explicando sus necesidades y el caso de uso para Studio y Kolibri, y cómo se integrará en los programas existentes. Incluya información sobre quien selecciona, implementa y usa el contenido. ¿El trabajo se coordina vía una organización, como parte de un programa educativo? Incluya la justificación para el espacio adicional que se solicita y la estimación de su urgencia."
"RequestForm.fieldRequiredText","Field is required","
-- CONTEXT --
","Este campo es obligatorio"
"RequestForm.forProfitLabel","For-profit or social enterprise company","
-- CONTEXT --
","Empresa con fines de lucro o sociales"
"RequestForm.grassrootsLabel","Grassroots and/or volunteer initiative","
-- CONTEXT --
","Iniciativa voluntaria y/o de bases"
"RequestForm.howAreYouUsingYourContentLabel","How are you using your content?","
-- CONTEXT --
","¿Cómo vas a usar tu contenido?"
"RequestForm.howOftenImportedToKolibriLabel","How many times will this content be imported from Studio into new Kolibri installations per month, on average?","
-- CONTEXT --
","¿Cuántas veces se importará este contenido desde Studio en las nuevas instalaciones de Kolibri, en promedio mensual?"
"RequestForm.intendedAudienceLabel","Who is the intended audience for your channel? How big is your audience?","
-- CONTEXT --
","¿Cual sería la audiencia objetivo para tu canal? ¿Cuánto es grande tu audiencia?"
"RequestForm.kindOfContentQuestionLabel","What types of resources do you plan to upload? Please specify","
-- CONTEXT --
","¿Qué tipo de recursos planea subir? Por favor especifique"
"RequestForm.largeIntlNgoLabel","Larger international NGOs or government agencies","
-- CONTEXT --
","ONG internacionales más grandes o agencias gubernamentales"
"RequestForm.learnMoreButton","Learn More","
-- CONTEXT --
","Más información"
"RequestForm.licenseInfoHeader","About licenses","
-- CONTEXT --
","Acerca de licencias"
"RequestForm.licensingQuestionLabel","What is the licensing of the content you are uploading? (Check all that apply)","
-- CONTEXT --
","¿Bajo cuál licencia va a ser el contenido que se subirá? (Marcar todo que procede)"
"RequestForm.mediumNgoLabel","Medium-sized NGO with budget < $500k","
-- CONTEXT --
","ONG de tamaño medio con presupuesto < $500k"
"RequestForm.natureOfYourContentLabel","Nature of your content","
-- CONTEXT --
","Tipología de su contenido"
"RequestForm.notAffiliatedLabel","I am not affiliated with an organization for this work","
-- CONTEXT --
","No estoy afiliado con una organización para este trabajo"
"RequestForm.numberOfResourcesPlaceholder","Number of resources","
-- CONTEXT --
","Número de recursos"
"RequestForm.oneWeekLabel","1 week","
-- CONTEXT --
","1 semana"
"RequestForm.organizationNamePlaceholder","Organization name","
-- CONTEXT --
","Nombre de la organización"
"RequestForm.organizationalAffiliationLabel","Organizational affiliation","
-- CONTEXT --
","Afiliación organizacional"
"RequestForm.otherLabel","Other","
-- CONTEXT --
","Otros"
"RequestForm.pasteLinkPlaceholder","Paste link here","
-- CONTEXT --
","Pegar enlace aquí"
"RequestForm.provideSampleLinkLabel","Please provide a link to a sample of your content (on Kolibri Studio or from source site)","
-- CONTEXT --
","Por favor, proporcione un enlace a una muestra de su contenido (en Kolibri Studio o en el sitio fuente)"
"RequestForm.requestFailed","Unable to send request. Please try again.","
-- CONTEXT --
","No se pudo enviar la solicitud. Por favor, inténtelo de nuevo."
"RequestForm.requestSent","Your storage request has been submitted for processing.","
-- CONTEXT --
","La solicitud de almacenamiento adicional enviada para procesar."
"RequestForm.responsePlaceholder","Response","
-- CONTEXT --
","Respuesta"
"RequestForm.selectAllThatApplyPlaceholder","Select all that apply","
-- CONTEXT --
","Seleccione todo lo que corresponda"
"RequestForm.sendRequestAction","Send request","
-- CONTEXT --
","Enviar solicitud"
"RequestForm.sixPlusMonthsLabel","6+ months","
-- CONTEXT --
","Más de 6 meses"
"RequestForm.sizePlaceholder","Size","
-- CONTEXT --
","Tamaño"
"RequestForm.smallNgoLabel","Small NGO with annual budget < $25k","
-- CONTEXT --
","Pequeña ONG con presupuesto anual < 25.000 dólares"
"RequestForm.storageAmountRequestedPlaceholder","Amount requested (e.g. 10GB)","
-- CONTEXT --
","Cantidad solicitada (ej. 10GB)"
"RequestForm.targetRegionsLabel","Target region(s) for your content (if applicable)","
-- CONTEXT --
","Región(es) destino para su contenido (si corresponde)"
"RequestForm.threeToSixMonthsLabel","3-6 months","
-- CONTEXT --
","3-6 meses"
"RequestForm.timelineLabel","To better understand the time sensitive nature of your request, please indicate an approximate timeline by when you need this additional storage:","
-- CONTEXT --
","Para entender mejor la urgencia de la petición, por favor indique aproximadamente cuando va a necesitar este almacenamiento adicional:"
"RequestForm.twoToFourWeeksLabel","2-4 weeks","
-- CONTEXT --
","2-4 semanas"
"RequestForm.typeOfContentPlaceholder","Types of resources","
-- CONTEXT --
","Tipos de recursos"
"RequestForm.typeOfOrganizationLabel","What type of organization or group is coordinating the use of Kolibri (if applicable)?","
-- CONTEXT --
","¿Qué tipo de organización o grupo está coordinando el uso de Kolibri (si corresponde)?"
"RequestForm.unknownLabel","Unknown","
-- CONTEXT --
","Desconocido"
"RequestForm.uploadingOnBehalfLabel","I am uploading content on behalf of:","
-- CONTEXT --
","Estoy subiendo contenido al nombre de:"
"RequestForm.usageLabel","Tell us more about your use of Kolibri","
-- CONTEXT --
","Cuéntanos más sobre tu uso de Kolibri"
"RequestForm.whoCanUseContentLabel","Who can use your content?","
-- CONTEXT --
","¿Quién puede usar el contenido?"
"RequestForm.willYouMakeYourChannelPublicLabel","If the content is openly licensed, would you be willing to consider making your channels public to other Kolibri users if requested in the future?","
-- CONTEXT --
","Si el contenido tiene licencia abierta, ¿estarían dispuestos a considerar hacer públicos sus canales para otros usuarios de Kolibri si hubiera interés en un futuro?"
"RequestNewActivationLink.activationExpiredText","This activation link has been used already or has expired.","
-- CONTEXT --
","Este enlace de activación ya ha sido utilizado o ha caducado."
"RequestNewActivationLink.activationExpiredTitle","Activation failed","
-- CONTEXT --
","Activación fallida"
"RequestNewActivationLink.activationRequestFailed","Failed to send a new activation link. Please try again.","
-- CONTEXT --
","Error al enviar un nuevo enlace de activación. Por favor, inténtelo de nuevo."
"RequestNewActivationLink.submitButton","Submit","
-- CONTEXT --
","Enviar"
"ResetLinkExpired.requestNewLink","Request a new password reset link","
-- CONTEXT --
","Solicite un nuevo enlace para restablecer la contraseña."
"ResetLinkExpired.resetExpiredText","This password reset link has been used already or has expired.","
-- CONTEXT --
","Este enlace de restablecimiento de contraseña ya ha sido utilizado o ha caducado."
"ResetLinkExpired.resetExpiredTitle","Reset link expired","
-- CONTEXT --
","El enlace para cambiar la contraseña ha caducado"
"ResetPassword.passwordConfirmLabel","Confirm password","
-- CONTEXT --
","Confirmar la contraseña"
"ResetPassword.passwordLabel","New password","
-- CONTEXT --
","Nueva contraseña"
"ResetPassword.passwordMatchMessage","Passwords don't match","
-- CONTEXT --
","Las contraseñas no coinciden"
"ResetPassword.resetPasswordFailed","Failed to reset password. Please try again.","
-- CONTEXT --
","Error al restablecer la contraseña. Por favor, inténtalo de nuevo."
"ResetPassword.resetPasswordPrompt","Enter and confirm your new password","
-- CONTEXT --
","Introduce y confirma tu nueva contraseña"
"ResetPassword.resetPasswordTitle","Reset your password","
-- CONTEXT --
","Restablecer su contraseña"
"ResetPassword.submitButton","Submit","
-- CONTEXT --
","Enviar"
"ResetPasswordSuccess.header","Password reset successfully","
-- CONTEXT --
","Contraseña restablecida con éxito"
"ResetPasswordSuccess.text","Your password has been reset. You may sign in now.","
-- CONTEXT --
","Su contraseña ha sido restablecida con éxito. Ahora puede iniciar la sesión."
"ResourcePanel.aggregator","Aggregator","
-- CONTEXT --
","Agregador"
"ResourcePanel.audience","Audience","
-- CONTEXT --
","Público"
"ResourcePanel.author","Author","
-- CONTEXT --
","Autor"
"ResourcePanel.availableFormats","Available formats","
-- CONTEXT --
","Formatos disponibles"
"ResourcePanel.coachResources","Resources for coaches","
-- CONTEXT --
","Recursos para tutores"
"ResourcePanel.copyrightHolder","Copyright holder","
-- CONTEXT --
","Titular de derechos de autor"
"ResourcePanel.description","Description","
-- CONTEXT --
","Descripción"
"ResourcePanel.details","Details","
-- CONTEXT --
","Detalles"
"ResourcePanel.fileSize","Size","
-- CONTEXT --
","Tamaño"
"ResourcePanel.files","Files","
-- CONTEXT --
","Archivos"
"ResourcePanel.incompleteQuestionError","{count, plural, one {# incomplete question} other {# incomplete questions}}","
-- CONTEXT --
","{count, plural, one {# pregunta incompleta} other {# preguntas incompletas}}"
"ResourcePanel.language","Language","
-- CONTEXT --
","Idioma"
"ResourcePanel.license","License","
-- CONTEXT --
","Licencia"
"ResourcePanel.masteryCriteria","Mastery criteria","
-- CONTEXT --
","Criterio de dominio"
"ResourcePanel.masteryMofN","{m} out of {n}","
-- CONTEXT --
","{m} de {n}"
"ResourcePanel.nextSteps","Next steps","
-- CONTEXT --
","Pasos siguientes"
"ResourcePanel.noCopyrightHolderError","Missing copyright holder","
-- CONTEXT --
","Falta titular de derechos de autor"
"ResourcePanel.noFilesError","Missing files","
-- CONTEXT --
","Faltan archivos"
"ResourcePanel.noLicenseDescriptionError","Missing license description","
-- CONTEXT --
","Falta la descripción de licencia"
"ResourcePanel.noLicenseError","Missing license","
-- CONTEXT --
","Falta licencia"
"ResourcePanel.noMasteryModelError","Missing mastery criteria","
-- CONTEXT --
","Faltan criterios de dominio"
"ResourcePanel.noQuestionsError","Exercise is empty","
-- CONTEXT --
","Ejercicio no tiene preguntas"
"ResourcePanel.originalChannel","Imported from","
-- CONTEXT --
","Importado desde"
"ResourcePanel.previousSteps","Previous steps","
-- CONTEXT --
","Pasos anteriores"
"ResourcePanel.provider","Provider","
-- CONTEXT --
","Proveedor"
"ResourcePanel.questionCount","{value, number, integer} {value, plural, one {question} other {questions}}","
-- CONTEXT --
","{value, number, integer} {value, plural, one {pregunta} other {preguntas}}"
"ResourcePanel.questions","Questions","
-- CONTEXT --
","Preguntas"
"ResourcePanel.relatedResources","Related resources","
-- CONTEXT --
","Recursos relacionados"
"ResourcePanel.resources","Resources","
-- CONTEXT --
","Recursos"
"ResourcePanel.showAnswers","Show answers","
-- CONTEXT --
","Mostrar las respuestas"
"ResourcePanel.source","Source","
-- CONTEXT --
","Origen"
"ResourcePanel.subtitles","Captions and subtitles","
-- CONTEXT --
","Subtítulos"
"ResourcePanel.tags","Tags","
-- CONTEXT --
","Etiquetas"
"ResourcePanel.totalResources","Total resources","
-- CONTEXT --
","El total de recursos"
"ResourcePanel.visibleTo","Visible to","
-- CONTEXT --
","Visible a"
"ResponsiveDialog.closeButtonLabel","Close","
-- CONTEXT --
","Cerrar"
"ReviewSelectionsPage.noResourcesSelected","No resources selected","
-- CONTEXT --
","Ningún recurso seleccionado"
"ReviewSelectionsPage.removeAction","Remove","
-- CONTEXT --
","Eliminar"
"ReviewSelectionsPage.resourcesInTopic","{count, number} {count, plural, one {resource} other {resources}}","
-- CONTEXT --
","{count, number} {count, plural, one {material} other {materiales}}"
"ReviewSelectionsPage.reviewSelectionHeader","Review selections","
-- CONTEXT --
","Revisar seleccionado"
"SavedSearchesModal.cancelAction","Cancel","
-- CONTEXT --
","Cancelar"
"SavedSearchesModal.closeAction","Close","
-- CONTEXT --
","Cerrar"
"SavedSearchesModal.deleteAction","Delete","
-- CONTEXT --
","Eliminar"
"SavedSearchesModal.deleteConfirmation","Are you sure you want to delete this saved search?","
-- CONTEXT --
","Confirme que desea eliminar esta búsqueda guardada"
"SavedSearchesModal.deleteSearchTitle","Delete saved search","
-- CONTEXT --
","Borrar búsqueda guardada"
"SavedSearchesModal.editAction","Edit","
-- CONTEXT --
","Editar"
"SavedSearchesModal.filterCount","{count, number} {count, plural, one {filter} other {filters}}","
-- CONTEXT --
","{count, number} {count, plural, one {filtro} other {filtros}}"
"SavedSearchesModal.noSavedSearches","You do not have any saved searches","
-- CONTEXT --
","No tiene ninguna búsqueda guardada"
"SavedSearchesModal.savedSearchesTitle","Saved searches","
-- CONTEXT --
","Búsquedas guardadas"
"SavedSearchesModal.searchDeletedSnackbar","Saved search deleted","
-- CONTEXT --
","Búsqueda guardada eliminada"
"SavingIndicator.lastSaved","Saved {saved}","
-- CONTEXT --
","Guardado {saved}"
"SavingIndicator.savedNow","Saved just now","
-- CONTEXT --
","Guardado justo ahora"
"SavingIndicator.savingIndicator","Saving...","
-- CONTEXT --
","Guardando..."
"SearchFilterBar.assessments","Assessments","
-- CONTEXT --
","Evaluaciones"
"SearchFilterBar.clearAll","Clear all","
-- CONTEXT --
","Eliminar filtros"
"SearchFilterBar.coachContent","Resources for coaches","
-- CONTEXT --
","Recursos para tutores"
"SearchFilterBar.createdAfter","Added after '{date}'","
-- CONTEXT --
","Añadido después de '{date}'"
"SearchFilterBar.topicsHidden","No topics","
-- CONTEXT --
","No hay temas"
"SearchFilters.addedAfterDateLabel","Added after","
-- CONTEXT --
","Añadido después de"
"SearchFilters.assessmentsLabel","Show assessments only","
-- CONTEXT --
","Mostrar solo recursos para evaluaciones"
"SearchFilters.channelSourceLabel","Channel/source","
-- CONTEXT --
","Canal/fuente"
"SearchFilters.channelTypeLabel","Channel type","
-- CONTEXT --
","Tipo de canal"
"SearchFilters.channelsHeader","Channels","
-- CONTEXT --
","Canales"
