"Identifier","Source String","Context","Translation"
"EditModal.dismissDialogButton","Cancel","
-- CONTEXT --
","Cancelar"
"EditModal.editFilesHeader","Edit files","
-- CONTEXT --
","Editar ficheros"
"EditModal.editingDetailsHeader","Edit details","
-- CONTEXT --
","Editar detalles"
"EditModal.finishButton","Finish","
-- CONTEXT --
","Finalizar"
"EditModal.invalidNodesFound","{count, plural,
 =1 {# incomplete resource found}
 other {# incomplete resources found}}","
-- CONTEXT --
","{count, plural,
 =1 {# recurso incompleto encontrado}
 other {# recursos incompletos encontrados}}"
"EditModal.invalidNodesFoundText","Incomplete resources will not be published until these errors are resolved","
-- CONTEXT --
","Los recursos incompletos no se publicarán hasta que se resuelvan estos errores"
"EditModal.keepEditingButton","Keep editing","
-- CONTEXT --
","Seguir editando"
"EditModal.loadErrorText","Failed to load content","
-- CONTEXT --
","Error al cargar contenido"
"EditModal.okButton","OK","
-- CONTEXT --
","Aceptar"
"EditModal.saveAnywaysButton","Exit anyway","
-- CONTEXT --
","Salir de todos modos"
"EditModal.saveFailedHeader","Save failed","
-- CONTEXT --
","Error al guardar"
"EditModal.saveFailedText","There was a problem saving your content","
-- CONTEXT --
","Hubo un problema al guardar el contenido"
"EditModal.uploadButton","Upload more","
-- CONTEXT --
","Subir más"
"EditModal.uploadFilesHeader","Upload files","
-- CONTEXT --
","Subir ficheros"
"EditModal.uploadInProgressHeader","Upload in progress","
-- CONTEXT --
","Carga en curso"
"EditModal.uploadInProgressText","Uploads that are in progress will be lost if you exit","
-- CONTEXT --
","Las subidas en curso se perderán si sale ahora"
"EditSearchModal.cancelAction","Cancel","
-- CONTEXT --
","Cancelar"
"EditSearchModal.changesSavedSnackbar","Changes saved","
-- CONTEXT --
","Cambios guardados"
"EditSearchModal.editSavedSearchTitle","Edit search title","
-- CONTEXT --
","Editar título de búsqueda"
"EditSearchModal.fieldRequired","Field is required","
-- CONTEXT --
","Este campo es obligatorio"
"EditSearchModal.saveChangesAction","Save","
-- CONTEXT --
","Guardar"
"EditSearchModal.searchTitleLabel","Search title","
-- CONTEXT --
","Título de búsqueda"
"EditView.details","Details","
-- CONTEXT --
","Detalles"
"EditView.editingMultipleCount","Editing details for {topicCount, plural,
 =1 {# folder}
 other {# folders}}, {resourceCount, plural,
 =1 {# resource}
 other {# resources}}","
-- CONTEXT --
","Editando detalles de {topicCount, plural,
 one {}=1 {# carpeta}
 other {# carpetas}}, {resourceCount, plural,
 one {}=1 {# recurso}
 other {# recursos}}"
"EditView.errorBannerText","Please provide the required information","
-- CONTEXT --
","Proporcionar la información requerida, por favor"
"EditView.invalidFieldsToolTip","Some required information is missing","
-- CONTEXT --
","Falta información requerida"
"EditView.noItemsToEditText","Please select resources or folders to edit","
-- CONTEXT --
","Por favor, seleccione recursos o carpetas para editar"
"EditView.preview","Preview","
-- CONTEXT --
","Vista previa"
"EditView.questions","Questions","
-- CONTEXT --
","Preguntas"
"EditView.related","Related","
-- CONTEXT --
","Relacionado"
"EmailField.emailLabel","Email","
-- CONTEXT --
","Correo electrónico"
"EmailField.emailRequiredMessage","Field is required","
-- CONTEXT --
","Este campo es obligatorio"
"EmailField.validEmailMessage","Please enter a valid email","
-- CONTEXT --
","Por favor ingrese un correo electrónico válido"
"ExpandableList.less","Show less","
-- CONTEXT --
","Mostrar menos"
"ExpandableList.more","Show more ({more})","
-- CONTEXT --
","Mostrar más ({more})"
"FilePreview.exitFullscreen","Exit fullscreen","
-- CONTEXT --
","Salir de la pantalla completa"
"FilePreview.fullscreenModeText","Fullscreen mode","
-- CONTEXT --
","Pantalla completa"
"FilePreview.viewFullscreen","View fullscreen","
-- CONTEXT --
","Ver pantalla completa"
"FileStatusText.selectFile","Select file","
-- CONTEXT --
","Seleccionar fichero"
"FileStorage.requestStorage","Request storage","
-- CONTEXT --
","Solicitar espacio para almacenamiento adicional"
"FileStorage.storageFull","Storage limit reached","
-- CONTEXT --
","Límite de almacenamiento alcanzado"
"FileStorage.storageFullWithSize","Total storage limit reached: {used} of {total}","
-- CONTEXT --
","Límite total de almacenamiento alcanzado: {used} de {total}"
"FileStorage.storageLow","Storage is running low","
-- CONTEXT --
","Queda poco espacio de almacenamiento"
"FileStorage.storageLowWithSize","Total storage is running low: {used} of {total}","
-- CONTEXT --
","El almacenamiento total es limitado: {used} de {total}"
"FileStorage.storageUsed","Total storage used: {used} of {total}","
-- CONTEXT --
","Almacenamiento total utilizado: {used} de {total}"
"FileUpload.fileError","Unsupported file type","
-- CONTEXT --
","Tipo de fichero no permitido"
"FileUpload.filesHeader","Preview files","
-- CONTEXT --
","Previsualizar ficheros"
"FileUpload.noFileText","Missing files","
-- CONTEXT --
","Faltan ficheros"
"FileUploadDefault.acceptsHelp","Supported file types: {extensions}","
-- CONTEXT --
","Tipos de ficheros permitidos: {extensions}"
"FileUploadDefault.chooseFilesButton","Select files","
-- CONTEXT --
","Seleccionar ficheros"
"FileUploadDefault.dropHereText","Drag and drop your files here, or select your files manually","
-- CONTEXT --
","Arrastrar y soltar ficheros aquí o seleccionarlos manualmente"
"FileUploadDefault.uploadToText","Upload to '{title}'","
-- CONTEXT --
","Subir a '{title}'"
"FileUploadItem.removeFileButton","Remove","
-- CONTEXT --
","Eliminar"
"FileUploadItem.retryUpload","Retry upload","
-- CONTEXT --
","Volver a subir"
"FileUploadItem.unknownFile","Unknown filename","
-- CONTEXT --
","Nombre de fichero desconocido"
"FileUploadItem.uploadButton","Select file","
-- CONTEXT --
","Seleccionar fichero"
"FileUploadItem.uploadFailed","Upload failed","
-- CONTEXT --
","Error al cargar"
"ForgotPassword.forgotPasswordFailed","Failed to send a password reset link. Please try again.","
-- CONTEXT --
","Error al enviar un enlace de restablecimiento de contraseña. Por favor, inténtelo de nuevo."
"ForgotPassword.forgotPasswordPrompt","Please enter your email address to receive instructions for resetting your password","
-- CONTEXT --
","Introduzca su dirección de correo electrónico para recibir instrucciones para restablecer su contraseña"
"ForgotPassword.forgotPasswordTitle","Reset your password","
-- CONTEXT --
","Restablecer la contraseña"
"ForgotPassword.submitButton","Submit","
-- CONTEXT --
","Enviar"
"FormulasMenu.btnLabelInsert","Insert","
-- CONTEXT --
","Insertar"
"FormulasMenu.formulasMenuTitle","Special characters","
-- CONTEXT --
","Caracteres especiales"
"FullNameForm.cancelAction","Cancel","
-- CONTEXT --
","Cancelar"
"FullNameForm.changesSavedMessage","Changes saved","
-- CONTEXT --
","Cambios guardados"
"FullNameForm.editNameHeader","Edit full name","
-- CONTEXT --
","Editar nombre completo"
"FullNameForm.failedToSaveMessage","Failed to save changes","
-- CONTEXT --
","Error al guardar los cambios"
"FullNameForm.fieldRequired","Field is required","
-- CONTEXT --
","Este campo es obligatorio"
"FullNameForm.firstNameLabel","First name","
-- CONTEXT --
","Nombre de pila"
"FullNameForm.lastNameLabel","Last name","
-- CONTEXT --
","Apellido"
"FullNameForm.saveChangesAction","Save changes","
-- CONTEXT --
","Guardar cambios"
"GenericError.backToHomeAction","Back to home","
-- CONTEXT --
","Volver al inicio"
"GenericError.genericErrorDetails","Try refreshing this page or going back to the home page","
-- CONTEXT --
","Intenta actualizar esta página o volver a la página de inicio"
"GenericError.genericErrorHeader","Sorry, something went wrong","
-- CONTEXT --
","Lo sentimos, occurió un error"
"GenericError.helpByReportingAction","Help us by reporting this error","
-- CONTEXT --
","Ayúdenos informando sobre este error"
"GenericError.refreshAction","Refresh","
-- CONTEXT --
","Actualizar"
"HintsEditor.hintsLabel","Hints","
-- CONTEXT --
","Pistas"
"HintsEditor.newHintBtnLabel","New hint","
-- CONTEXT --
","Nueva pista"
"HintsEditor.noHintsPlaceholder","Question has no hints","
-- CONTEXT --
","La pregunta no tiene pistas"
"ImageOnlyThumbnail.thumbnail","{title} thumbnail","
-- CONTEXT --
","{title} miniatura"
"ImagesMenu.acceptsText","Supported file types: {acceptedFormats}","
-- CONTEXT --
","Tipos de ficheros permitidos: {acceptedFormats}"
"ImagesMenu.altTextHint","The image description is necessary to enable visually impaired learners to answer questions, and it also displays when the image fails to load","
-- CONTEXT --
","La descripción de la imagen es necesaria para permitir que los estudiantes con discapacidad visual respondan a las preguntas, y también se muestra cuando la imagen no se carga"
"ImagesMenu.altTextLabel","Image description","
-- CONTEXT --
","Descripción de la imagen"
"ImagesMenu.btnLabelCancel","Cancel","
-- CONTEXT --
","Cancelar"
"ImagesMenu.btnLabelInsert","Insert","
-- CONTEXT --
","Insertar"
"ImagesMenu.currentImageDefaultText","Current image","
-- CONTEXT --
","Imagen actual"
"ImagesMenu.defaultDropText","Drag and drop an image here, or upload manually","
-- CONTEXT --
","Arrastrar y soltar una imagen aquí, o subirla manualmente"
"ImagesMenu.imageHeader","Upload image","
-- CONTEXT --
","Subir imagen"
"ImagesMenu.selectFile","Select file","
-- CONTEXT --
","Seleccionar fichero"
"ImagesMenu.selectFileButton","Select file","
-- CONTEXT --
","Seleccionar fichero"
"ImportFromChannelsModal.addButton","Add","
-- CONTEXT --
","Añadir"
"ImportFromChannelsModal.addedText","Added","
-- CONTEXT --
","Añadido"
"ImportFromChannelsModal.importAction","Import","
-- CONTEXT --
","Importar"
"ImportFromChannelsModal.importTitle","Import from other channels","
-- CONTEXT --
","Importar de otros canales"
"ImportFromChannelsModal.removeButton","Remove","
-- CONTEXT --
","Eliminar"
"ImportFromChannelsModal.resourcesAddedSnackbar","{count, number} {count, plural, one {resource selected} other {resources selected}}","
-- CONTEXT --
","{count, number} {count, plural, one {recurso seleccionado} other {recursos seleccionados}}"
"ImportFromChannelsModal.resourcesRemovedSnackbar","{count, number} {count, plural, one {resource removed} other {resources removed}}","
-- CONTEXT --
","{count, number} {count, plural, one {recurso eliminado} other {recursos eliminados}}"
"ImportFromChannelsModal.resourcesSelected","{count, number} {count, plural, one {resource selected} other {resources selected}}","
-- CONTEXT --
","{count, number} {count, plural, one {recurso seleccionado} other {recursos seleccionados}}"
"ImportFromChannelsModal.reviewAction","Review","
-- CONTEXT --
","Revisar"
"ImportFromChannelsModal.reviewTitle","Resource selection","
-- CONTEXT --
","Selección de recursos"
"InfoModal.close","Close","
-- CONTEXT --
","Cerrar"
"LanguageDropdown.labelText","Language","
-- CONTEXT --
","Idioma"
"LanguageDropdown.languageItemText","{language} ({code})","
-- CONTEXT --
","{language} ({code})"
"LanguageDropdown.languageRequired","Field is required","
-- CONTEXT --
","Este campo es obligatorio"
"LanguageDropdown.noDataText","Language not found","
-- CONTEXT --
","Idioma no encontrado"
"LanguageFilter.languageLabel","Languages","
-- CONTEXT --
","Idiomas"
"LanguageFilter.noMatchingLanguageText","No language matches the search","
-- CONTEXT --
","Ningún idioma coincide con la búsqueda"
"LanguageSwitcherList.showMoreLanguagesSelector","More languages","
-- CONTEXT --
","Más idiomas"
"LanguageSwitcherModal.cancelAction","Cancel","
-- CONTEXT --
","Cancelar"
"LanguageSwitcherModal.changeLanguageModalHeader","Change language","
-- CONTEXT --
","Cambiar idioma"
"LanguageSwitcherModal.confirmAction","Confirm","
-- CONTEXT --
","Confirmar"
"LicenseDropdown.learnMoreButton","Learn More","
-- CONTEXT --
","Más información"
"LicenseDropdown.licenseDescriptionLabel","License description","
-- CONTEXT --
","Descripción de la licencia"
"LicenseDropdown.licenseInfoHeader","About licenses","
-- CONTEXT --
","Acerca de licencias"
"LicenseDropdown.licenseLabel","License","
-- CONTEXT --
","Licencia"
"Main.TOSLink","Terms of service","
-- CONTEXT --
","Términos de servicio"
"Main.copyright","© {year} Learning Equality","
-- CONTEXT --
","© {year} Learning Equality"
"Main.createAccountButton","Create an account","
-- CONTEXT --
","Crear cuenta"
"Main.forgotPasswordLink","Forgot your password?","
-- CONTEXT --
","He olvidado la contraseña"
"Main.guestModeLink","Explore without an account","
-- CONTEXT --
","Explorar sin crear cuenta"
"Main.kolibriStudio","Kolibri Studio","
-- CONTEXT --
","Kolibri Studio"
"Main.loginFailed","Email or password is incorrect","
-- CONTEXT --
","El correo electrónico o la contraseña son incorrectos"
"Main.loginFailedOffline","You seem to be offline. Please connect to the internet before signing in.","
-- CONTEXT --
","Parece que no tiene conexión. Por favor, conéctese a Internet para iniciar sesión."
"Main.loginToProceed","You must sign in to view that page","
-- CONTEXT --
","Debe iniciar la sesión para ver esta página"
"Main.passwordLabel","Password","
-- CONTEXT --
","Contraseña"
"Main.privacyPolicyLink","Privacy policy","
-- CONTEXT --
","Política de privacidad"
"Main.signInButton","Sign in","
-- CONTEXT --
","Iniciar sesión"
"MainNavigationDrawer.administrationLink","Administration","
-- CONTEXT --
","Administración"
"MainNavigationDrawer.channelsLink","Channels","
-- CONTEXT --
","Canales"
"MainNavigationDrawer.copyright","© {year} Learning Equality","
-- CONTEXT --
","© {year} Learning Equality"
"MainNavigationDrawer.giveFeedback","Give feedback","
-- CONTEXT --
","Dejar un comentario"
"MainNavigationDrawer.helpLink","Help and support","
-- CONTEXT --
","Ayuda y soporte"
"MainNavigationDrawer.logoutLink","Sign out","
-- CONTEXT --
","Cerrar sesión"
"MainNavigationDrawer.settingsLink","Settings","
-- CONTEXT --
","Configuración"
"MarkdownEditor.bold","Bold (Ctrl+B)","
-- CONTEXT --
","Negrita (Ctrl+B)"
"MarkdownEditor.formulas","Insert formula (Ctrl+F)","
-- CONTEXT --
","Insertar fórmula (Ctrl+F)"
"MarkdownEditor.image","Insert image (Ctrl+P)","
-- CONTEXT --
","Insertar imagen (Ctrl+P)"
"MarkdownEditor.italic","Italic (Ctrl+I)","
-- CONTEXT --
","Cursiva (Ctrl+I)"
"MarkdownEditor.minimize","Minimize (Ctrl+M)","
-- CONTEXT --
","Minimizar (Ctrl+M)"
"MarkdownImageField.editImageOption","Edit","
-- CONTEXT --
","Editar"
"MarkdownImageField.removeImageOption","Remove","
-- CONTEXT --
","Eliminar"
"MarkdownImageField.resizeImageOption","Resize","
-- CONTEXT --
","Cambiar tamaño"
"MasteryCriteriaGoal.labelText","Goal","
-- CONTEXT --
","Objetivo"
"MasteryCriteriaMofNFields.mHint","Correct answers needed","
-- CONTEXT --
","Hay que especificar respuestas correctas"
"MasteryCriteriaMofNFields.nHint","Recent answers","
-- CONTEXT --
","Respuestas recientes"
"MessageLayout.backToLogin","Continue to sign-in page","
-- CONTEXT --
","Continuar a la página de inicio de sesión"
"MoveModal.addTopic","Add new folder","
-- CONTEXT --
","Añadir nueva carpeta"
"MoveModal.cancel","Cancel","
-- CONTEXT --
","Cancelar"
"MoveModal.emptyTopicText","No resources found","
-- CONTEXT --
","No se encontraron recursos"
"MoveModal.goToLocationButton","Go to location","
-- CONTEXT --
","Ir a la ubicación"
"MoveModal.moveHere","Move here","
-- CONTEXT --
","Mover aquí"
"MoveModal.moveItems","Move {topicCount, plural,
 =1 {# folder}
 other {# folders}}, {resourceCount, plural,
 =1 {# resource}
 other {# resources}} into:","
-- CONTEXT --
","Mover {topicCount, plural,
 one {}=1 {# carpeta}
 other {# carpetas}}, {resourceCount, plural,
 one {}=1 {# recurso}
 other {# recursos}} en:"
"MoveModal.movedMessage","Moved to {title}","
-- CONTEXT --
","Movido a {title}"
"MoveModal.resourcesCount","{count, plural,
 =1 {# resource}
 other {# resources}}","
-- CONTEXT --
","{count, plural,
 =1 {# recurso}
 other {# recursos}}"
"MoveModal.topicCreatedMessage","New folder created","
-- CONTEXT --
","Nueva carpeta creada"
"MultiSelect.noItemsFound","No items found","
-- CONTEXT --
","Ningún ítem encontrado"
"NewTopicModal.cancel","Cancel","
-- CONTEXT --
","Cancelar"
"NewTopicModal.create","Create","
-- CONTEXT --
","Crear"
"NewTopicModal.createTopic","Create new folder","
-- CONTEXT --
","Crear nueva carpeta"
"NewTopicModal.topicTitle","Folder title","
-- CONTEXT --
","Título de carpeta"
"NewTopicModal.topicTitleRequired","Folder title is required","
-- CONTEXT --
","Título de la carpeta es obligatorio"
"NodePanel.emptyChannelSubText","Create, upload, or import resources from other channels","
-- CONTEXT --
","Crear, subir o importar recursos de otros canales"
"NodePanel.emptyChannelText","Click ""ADD"" to start building your channel","
-- CONTEXT --
","Hacer clic en ""Añadir"" para comenzar a editar el canal"
"NodePanel.emptyTopicText","Nothing in this folder yet","
-- CONTEXT --
","Aún no hay nada en esta carpeta"
"NodePanel.emptyViewOnlyChannelText","Nothing in this channel yet","
-- CONTEXT --
","Aún no hay ningún recurso en este canal"
"NodeTreeNavigation.noResourcesDefaultText","No resources found","
-- CONTEXT --
","No se encontraron recursos"
"OfflineText.offlineIndicatorText","Offline","
-- CONTEXT --
","Sin conexión"
"OfflineText.offlineText","You seem to be offline. Your changes will be saved once your connection is back.","
-- CONTEXT --
","Parece que no tiene conexión. Los cambios se guardarán una vez que la conexión se haya restablecido."
"PageNotFoundError.backToHomeAction","Back to home","
-- CONTEXT --
","Volver al inicio"
"PageNotFoundError.pageNotFoundDetails","Sorry, that page does not exist","
-- CONTEXT --
","Lo sentimos, esa página no existe"
"PageNotFoundError.pageNotFoundHeader","Page not found","
-- CONTEXT --
","Página no encontrada"
"PasswordField.fieldRequiredMessage","Field is required","
-- CONTEXT --
","Este campo es obligatorio"
"PasswordField.passwordLabel","Password","
-- CONTEXT --
","Contraseña"
"PasswordInstructionsSent.passwordInstructionsHeader","Instructions sent. Thank you!","
-- CONTEXT --
","Instrucciones enviadas. ¡Gracias!"
"PasswordInstructionsSent.passwordInstructionsText","If there is already an account with the email address provided, you should receive the instructions shortly. If you don't see an email from us, please check your spam folder.","
-- CONTEXT --
","Si ya existe una cuenta con la dirección de correo electrónico proporcionada, recibirá las instrucciones en breve. Si no ve un correo electrónico nuestro, por favor revise su carpeta de correo basura."
"PermissionsError.goToHomePageAction","Go to home page","
-- CONTEXT --
","Ir a la página de inicio"
"PermissionsError.permissionDeniedHeader","Did you forget to sign in?","
-- CONTEXT --
","¿Ha olvidado iniciar la sesión?"
"PoliciesModal.checkboxText","I have agreed to the above terms","
-- CONTEXT --
","He leído y estoy de acuerdo con los términos anteriores"
"PoliciesModal.checkboxValidationErrorMessage","Field is required","
-- CONTEXT --
","Este campo es obligatorio"
"PoliciesModal.closeButton","Close","
-- CONTEXT --
","Cerrar"
"PoliciesModal.continueButton","Continue","
-- CONTEXT --
","Continuar"
"PoliciesModal.lastUpdated","Last updated {date}","
-- CONTEXT --
","Última actualización {date}"
"PrivacyPolicyModal.privacyHeader","Privacy policy","
-- CONTEXT --
","Política de privacidad"
"PrivacyPolicyModal.updatedPrivacyHeader","Updated privacy policy","
-- CONTEXT --
","Política de privacidad actualizada"
"ProgressBar.progressText","{percent}%","
-- CONTEXT --
","{percent}%"
"ProgressModal.defaultErrorText","Last attempt to publish failed","
-- CONTEXT --
","Último intento de publicación fallido"
"ProgressModal.lastPublished","Published {last_published}","
-- CONTEXT --
","Publicado {last_published}"
"ProgressModal.publishHeader","Publishing channel","
-- CONTEXT --
","Publicando el canal"
"ProgressModal.syncError","Last attempt to sync failed","
-- CONTEXT --
","Último intento de sincronización fallido"
"ProgressModal.syncHeader","Syncing channel","
-- CONTEXT --
","Sincronizando canal"
"ProgressModal.unpublishedText","Unpublished","
-- CONTEXT --
","No publicado"
"PublishModal.cancelButton","Cancel","
-- CONTEXT --
","Cancelar"
"PublishModal.descriptionDescriptionTooltip","This description will be shown to Kolibri admins before they update channel versions","
-- CONTEXT --
","Esta descripción se mostrará a los administradores de Kolibri antes de que actualicen las versiones del canal"
"PublishModal.descriptionRequiredMessage","Please describe what's new in this version before publishing","
-- CONTEXT --
","Por favor, describir las novedades en esta versión antes de publicar"
"PublishModal.incompleteCount","{count, plural, =1 {# incomplete resource} other {# incomplete resources}}","
-- CONTEXT --
","{count, plural, =1 {# recurso incompleto} other {# recursos incompletos}}"
"PublishModal.incompleteInstructions","Click 'Continue' to confirm that you would like to publish anyway.","
-- CONTEXT --
","Haga clic en 'Continuar' para confirmar que desea publicar de todos modos."
"PublishModal.incompleteWarning","Incomplete resources will not be published and made available for download in Kolibri.","
-- CONTEXT --
","Los recursos incompletos no serán publicados ni disponibles para la descarga en Kolibri."
"PublishModal.nextButton","Continue","
-- CONTEXT --
","Continuar"
"PublishModal.publishButton","Publish","
-- CONTEXT --
","Publicar"
"PublishModal.publishMessageLabel","Describe what's new in this channel version","
-- CONTEXT --
","Describir las novedades en esta versión de canal"
"PublishModal.versionDescriptionLabel","Version description","
-- CONTEXT --
","Descripción de la versión"
"RelatedResourcesList.removeBtnLabel","Remove","
-- CONTEXT --
","Eliminar"
"RelatedResourcesTab.addNextStepBtnLabel","Add next step","
-- CONTEXT --
","Añadir paso siguiente"
"RelatedResourcesTab.addPreviousStepBtnLabel","Add previous step","
-- CONTEXT --
","Añadir paso anterior"
"RelatedResourcesTab.dialogCloseBtnLabel","Close","
-- CONTEXT --
","Cerrar"
"RelatedResourcesTab.nextStepsExplanation","Recommended resources that build on skills or concepts learned in this resource","
-- CONTEXT --
","Recursos recomendados que profundizan las habilidades o conceptos aprendidos en este recurso"
"RelatedResourcesTab.nextStepsTitle","Next steps","
-- CONTEXT --
","Pasos siguientes"
"RelatedResourcesTab.previewHelpText","Related resources are displayed as recommendations when learners engage with this resource","
-- CONTEXT --
","Los recursos relacionados se muestran como recomendaciones cuando los estudiantes interactuen con este recurso"
"RelatedResourcesTab.previousStepsExplanation","Recommended resources that introduce skills or concepts needed in order to use this resource","
-- CONTEXT --
","Recursos recomendados que introducen habilidades o conceptos necesarios para utilizar este recurso"
"RelatedResourcesTab.previousStepsTitle","Previous steps","
-- CONTEXT --
","Pasos anteriores"
"RelatedResourcesTab.removeNextStepBtnLabel","Remove next step","
-- CONTEXT --
","Eliminar paso siguiente"
"RelatedResourcesTab.removePreviousStepBtnLabel","Remove previous step","
-- CONTEXT --
","Eliminar paso anterior"
"RelatedResourcesTab.removedNextStepSnackbar","Removed next step","
-- CONTEXT --
","Siguiente paso eliminado"
"RelatedResourcesTab.removedPreviousStepSnackbar","Removed previous step","
-- CONTEXT --
","Paso anterior eliminado"
"RelatedResourcesTab.resourcePreviewDialogHelpText","Related resources in Kolibri display as recommendations alongside the resource that a learner is currently engaging with","
-- CONTEXT --
","Los recursos relacionados en Kolibri muestran como recomendaciones junto con el recurso con el que estudiantes están interactuando actualmente"
"RelatedResourcesTab.resourcePreviewDialogTitle","Related resources","
-- CONTEXT --
","Recursos relacionados"
"RelatedResourcesTab.showPreviewBtnLabel","Show me","
-- CONTEXT --
","Mostrar"
"RelatedResourcesTab.tooManyNextStepsWarning","Limit the number of next steps to create a more guided learning experience","
-- CONTEXT --
","Limita el número de pasos siguientes para crear una experiencia de aprendizaje más guiada"
"RelatedResourcesTab.tooManyPreviousStepsWarning","Limit the number of previous steps to create a more guided learning experience","
-- CONTEXT --
","Limita el número de pasos anteriores para crear una experiencia de aprendizaje más guiada"
"ReportErrorModal.closeAction","Close","
-- CONTEXT --
","Cerrar"
"ReportErrorModal.emailDescription","Contact the support team with your error details and we’ll do our best to help.","
-- CONTEXT --
","Contactar el equipo de soporte con los datos del error y haremos lo posible para ayudar."
"ReportErrorModal.emailPrompt","Send an email to the developers","
-- CONTEXT --
","Enviar un correo electrónico al equipo técnico"
"ReportErrorModal.errorDetailsHeader","Error details","
-- CONTEXT --
","Detalles del error"
"ReportErrorModal.forumPostingTips","Include a description of what you were trying to do and what you clicked on when the error appeared.","
-- CONTEXT --
","Incluir una descripción de lo que estaba intentando hacer, y lo que ha clicado cuando apareció el error."
"ReportErrorModal.forumPrompt","Visit the community forums","
-- CONTEXT --
","Visitar los foros de la comunidad"
"ReportErrorModal.forumUseTips","Search the community forum to see if others encountered similar issues. If there are none reported, please open a new forum post and paste the error details below inside so we can rectify the error in a future version of Kolibri Studio.","
-- CONTEXT --
","Buscar en el foro de la comunidad para ver si otros encontraron problemas similares. Si no puede encontrar nada, copiar y pegar los detalles del error abajo en un nuevo hilo del foro, para que podamos corregir el error en una versión futura de Kolibri Studio."
"ReportErrorModal.reportErrorHeader","Report Error","
-- CONTEXT --
","Informar de error"
"RequestForm.approximatelyHowManyResourcesLabel","Approximately how many individual resources are you planning to upload?","
-- CONTEXT --
","Aproximadamente ¿cuántos recursos va a subir?"
"RequestForm.audiencePlaceholder","In-school learners, adult learners, teachers, etc","
-- CONTEXT --
","Estudiantes en la escuela, estudiantes adultos, maestros, etcétera"
"RequestForm.authorLabel","Who is the author (creator), curator (organizer), and/or aggregator (maintainer) of your content? Please specify","
-- CONTEXT --
","Especificar quién es el autor (creador), curador (organizador) o agregador (mantenedor) del contenido"
"RequestForm.averageSizeOfResourceLabel","Average size of each resource","
-- CONTEXT --
","Tamaño promedio de cada recurso"
"RequestForm.coupleMonthsLabel","1-2 months","
-- CONTEXT --
","1-2 meses"
"RequestForm.explainNeedsInDetailLabel","Please write a paragraph explaining your needs and use case for Kolibri Studio, and how it will integrate into your programs. Include information about who is curating, deploying, and using the content. Is this work being coordinated by an organization, as part of an educational program? Include justification for the additional space being requested and explanation of the time sensitive nature of your request.","
-- CONTEXT --
","Escribir un párrafo explicando las necesidades y el caso de uso para Studio y Kolibri, y cómo se integrará en los programas existentes. Incluir información sobre quien selecciona, implementa y usa el contenido. ¿El trabajo se coordina en una organización, como parte de un programa educativo? Incluir la justificación para el espacio adicional que se solicita y la estimación de la urgencia."
"RequestForm.fieldRequiredText","Field is required","
-- CONTEXT --
","Este campo es obligatorio"
"RequestForm.forProfitLabel","For-profit or social enterprise company","
-- CONTEXT --
","Empresa con fines de lucro o sociales"
"RequestForm.grassrootsLabel","Grassroots and/or volunteer initiative","
-- CONTEXT --
","Iniciativa voluntaria y/o de bases"
"RequestForm.howAreYouUsingYourContentLabel","How are you using your content?","
-- CONTEXT --
","¿Qué uso se va a dar al contenido?"
"RequestForm.howOftenImportedToKolibriLabel","How many times will this content be imported from Studio into new Kolibri installations per month, on average?","
-- CONTEXT --
","¿Cuántas veces se importará este contenido desde Studio en las nuevas instalaciones de Kolibri, en promedio mensual?"
"RequestForm.intendedAudienceLabel","Who is the intended audience for your channel? How big is your audience?","
-- CONTEXT --
","¿Cómo es el público al cual está destinado el canal? ¿Cuánto es grande el público?"
"RequestForm.kindOfContentQuestionLabel","What types of resources do you plan to upload? Please specify","
-- CONTEXT --
","¿Qué tipo de recursos tenía pensado subir? Especifique, por favor."
"RequestForm.largeIntlNgoLabel","Larger international NGOs or government agencies","
-- CONTEXT --
","ONG internacionales más grandes o agencias gubernamentales"
"RequestForm.learnMoreButton","Learn More","
-- CONTEXT --
","Más información"
"RequestForm.licenseInfoHeader","About licenses","
-- CONTEXT --
","Acerca de licencias"
"RequestForm.licensingQuestionLabel","What is the licensing of the content you are uploading? (Check all that apply)","
-- CONTEXT --
","¿Bajo cuál licencia va a ser el contenido que se subirá? (Marcar todo que procede)"
"RequestForm.mediumNgoLabel","Medium-sized NGO with budget < $500k","
-- CONTEXT --
","ONG de tamaño medio con presupuesto < $500k"
"RequestForm.natureOfYourContentLabel","Nature of your content","
-- CONTEXT --
","Tipología de su contenido"
"RequestForm.notAffiliatedLabel","I am not affiliated with an organization for this work","
-- CONTEXT --
","No estoy afiliado con una organización para este trabajo"
"RequestForm.numberOfResourcesPlaceholder","Number of resources","
-- CONTEXT --
","Número de recursos"
"RequestForm.oneWeekLabel","1 week","
-- CONTEXT --
","1 semana"
"RequestForm.organizationNamePlaceholder","Organization name","
-- CONTEXT --
","Nombre de la organización"
"RequestForm.organizationalAffiliationLabel","Organizational affiliation","
-- CONTEXT --
","Afiliación organizacional"
"RequestForm.otherLabel","Other","
-- CONTEXT --
","Otros"
"RequestForm.pasteLinkPlaceholder","Paste link here","
-- CONTEXT --
","Pegar enlace aquí"
"RequestForm.provideSampleLinkLabel","Please provide a link to a sample of your content (on Kolibri Studio or from source site)","
-- CONTEXT --
","Por favor, proporcione un enlace a una muestra de su contenido (en Kolibri Studio o en el sitio fuente)"
