"Identifier","Source String","Context","Translation"
"NewTopicModal.topicTitle","Topic title","
-- CONTEXT --
","Titre du sujet"
"NewTopicModal.topicTitleRequired","Title is required","
-- CONTEXT --
","Le titre est obligatoire"
"NodePanel.emptyChannelSubText","Create, upload, or import resources from other channels","
-- CONTEXT --
","Créer, téléverser ou importer des ressources à partir d'autres chaînes"
"NodePanel.emptyChannelText","Click ""ADD"" to start building your channel","
-- CONTEXT --
","Cliquez sur « AJOUTER » pour commencer à construire votre chaîne"
"NodePanel.emptyTopicText","Nothing in this topic yet","
-- CONTEXT --
","Rien dans ce sujet pour l'instant"
"NodePanel.emptyViewOnlyChannelText","Nothing in this channel yet","
-- CONTEXT --
","Rien dans cette chaîne pour l'instant"
"NodeTreeNavigation.noResourcesDefaultText","No resources found","
-- CONTEXT --
","Aucune ressource trouvée"
"OfflineText.offlineIndicatorText","Offline","
-- CONTEXT --
","Hors ligne"
"OfflineText.offlineText","You seem to be offline. Your changes will be saved once your connection is back.","
-- CONTEXT --
","Il semblerait que vous soyez hors ligne. Vos modifications seront enregistrées dès que votre connexion sera rétablie."
"PageNotFoundError.backToHomeAction","Back to home","
-- CONTEXT --
","Retour à l'accueil"
"PageNotFoundError.pageNotFoundDetails","Sorry, that page does not exist","
-- CONTEXT --
","Désolé, cette page n'existe pas"
"PageNotFoundError.pageNotFoundHeader","Page not found","
-- CONTEXT --
","Page introuvable"
"PasswordField.fieldRequiredMessage","Field is required","
-- CONTEXT --
","Ce champ est obligatoire"
"PasswordField.passwordLabel","Password","
-- CONTEXT --
","Mot de passe"
"PasswordInstructionsSent.passwordInstructionsHeader","Instructions sent. Thank you!","
-- CONTEXT --
","Instructions envoyées. Merci !"
"PasswordInstructionsSent.passwordInstructionsText","If there is already an account with the email address provided, you should receive the instructions shortly. If you don't see an email from us, please check your spam folder.","
-- CONTEXT --
","Si un compte associé à l'adresse e-mail fournie existe déjà, vous devriez recevoir des instructions dans les plus brefs délais. Au cas où vous ne verriez pas d'e-mail de notre part, veuillez vérifier vos spams."
"PermissionsError.goToHomePageAction","Go to home page","
-- CONTEXT --
","Aller sur la page d'accueil"
"PermissionsError.permissionDeniedHeader","Did you forget to sign in?","
-- CONTEXT --
","Avez-vous oublié de vous connecter ?"
"PoliciesModal.ToSHeader","Terms of Service","
-- CONTEXT --
","Conditions d'utilisation"
"PoliciesModal.checkboxText","I have agreed to the above terms","
-- CONTEXT --
","J'ai accepté les conditions ci-dessus"
"PoliciesModal.checkboxValidationErrorMessage","Field is required","
-- CONTEXT --
","Ce champ est obligatoire"
"PoliciesModal.closeButton","Close","
-- CONTEXT --
","Fermer"
"PoliciesModal.communityStandardsHeader","Community Standards","
-- CONTEXT --
","Normes communautaires"
"PoliciesModal.continueButton","Continue","
-- CONTEXT --
","Continuer"
"PoliciesModal.lastUpdated","Last updated {date}","
-- CONTEXT --
","Dernière mise à jour datée du {date}"
"PoliciesModal.privacyHeader","Privacy policy","
-- CONTEXT --
","Politique de confidentialité"
"PoliciesModal.updatedPrivacyHeader","Updated privacy policy","
-- CONTEXT --
","Politique de confidentialité mise à jour"
"PoliciesModal.updatedToSHeader","Updated terms of service","
-- CONTEXT --
","Conditions d'utilisation mises à jour"
"PrivacyPolicyModal.linkText","Learn more about Learning Equality's core values.","
-- CONTEXT --
","En savoir plus sur les valeurs fondamentales de Learning Equality."
"PrivacyPolicyModal.paragraph1","This Privacy Policy informs you of our privacy practices and your choices and rights around the personal data that we collect. This Privacy Policy applies to the Kolibri application (""Application""), Kolibri Studio (""Studio""), and all related websites (herein collectively referred to as ""Kolibri""). This Privacy Statement does not apply to third party applications or partner organizations that may use our software or be used in conjunction with our software.","
-- CONTEXT --
","La présente Politique de confidentialité a pour objet de vous informer de nos pratiques en matière de confidentialité et de vos choix et droits concernant les données personnelles que nous recueillons. Elle s'applique à l'application Kolibri (« l'Application »), à Kolibri Studio (« Studio ») et à tous les sites Web qui y sont liés (ci-après collectivement désignés « Kolibri »). La présente déclaration de confidentialité ne s'applique pas aux applications tierces ou aux organisations partenaires susceptibles d'utiliser notre logiciel ou d'être utilisées en conjonction avec celui-ci."
"PrivacyPolicyModal.paragraph2","Learning Equality recognizes your right to privacy, and will take reasonable steps to protect this. Some parts of Kolibri allow you to give us personal information, such as your name and email address. We may use the information you provide to improve Kolibri. Where you have choices about how we use the information you provide, we will indicate this at the point of collection. Because of the way Kolibri operates, we may also use information from your browser or browsing activities to personalize or route you to relevant information. For example, we may use your IP address, browser information, cookies or web beacons in ways that help us maintain some of your preferences, or understand how our visitors navigate the site so we can improve it. We may store your personal information outside of the European Union.","
-- CONTEXT --
","Learning Equality reconnaît votre droit à la vie privée, et prendra des mesures raisonnables pour le protéger. Certaines parties de Kolibri vous permettent de nous communiquer des informations personnelles, telles que votre nom et votre adresse e-mail. Les informations que vous nous fournissez sont susceptibles d'être utilisées pour améliorer Kolibri. Lorsqu'il vous appartient de choisir comment les informations fournies seront utilisées, nous vous l'indiquerons au moment de leur collecte. En raison du mode de fonctionnement de Kolibri, nous pourrions également utiliser les données de votre navigateur ou de vos activités de navigation pour personnaliser votre expérience ou vous orienter vers des informations pertinentes. Nous pourrions par exemple utiliser votre adresse IP, les données de votre navigateur, des cookies ou des balises Web pour nous aider à conserver certaines de vos préférences ou à comprendre comment nos visiteurs naviguent sur le site aux fins de l'améliorer. Il se peut que nous stockions vos informations personnelles en dehors de l'Union européenne."
"PrivacyPolicyModal.paragraph3","Learning Equality is committed to learning constantly and improving the quality of Kolibri, and records related to your interactions with Kolibri may be used for research. Research findings will typically be reported at the aggregate level, and your personal identity will never be publicly disclosed in any research findings without your express consent.","
-- CONTEXT --
","Learning Equality s'engage à apprendre constamment et à améliorer la qualité de Kolibri. Les données issues de vos interactions avec Kolibri pourraient ainsi être utilisées à des fins de recherche. Les résultats de cette recherche seront généralement agrégées au niveau global, et votre identité personnelle ne sera jamais divulguée publiquement dans des résultats de recherche sans votre consentement exprès."
"PrivacyPolicyModal.paragraph4","If you have any questions about these practices or use of your personal information, please email legal@learningequality.org.","
-- CONTEXT --
","En cas de questions concernant ces pratiques ou l'utilisation de vos informations personnelles, veuillez envoyer un e-mail à legal@learningequality.org."
"ProgressBar.progressText","{percent}%","
-- CONTEXT --
","{percent} %"
"ProgressModal.cancel","No, go back","
-- CONTEXT --
","Non, revenir en arrière"
"ProgressModal.cancelHeader","Are you sure?","
-- CONTEXT --
","Êtes-vous sûr ?"
"ProgressModal.cancelText","Are you sure you would like to cancel this task?","
-- CONTEXT --
","Êtes-vous sûr de vouloir annuler cette tâche ?"
"ProgressModal.confirmStopButton","Yes, stop task","
-- CONTEXT --
","Oui, arrêter la tâche"
"ProgressModal.copyDescription","Import is in progress, please wait...","
-- CONTEXT --
","Importation en cours, veuillez patienter..."
"ProgressModal.copyHeader","Importing resources","
-- CONTEXT --
","Importation des ressources"
"ProgressModal.defaultDescription","Update is in progress, please wait...","
-- CONTEXT --
","Mise à jour en cours, veuillez patienter..."
"ProgressModal.defaultErrorText","An unexpected error has occurred. Please try again, and if you continue to see this message, please contact support via the Help menu.","
-- CONTEXT --
","Une erreur inattendue s'est produite. Veuillez réessayer et contacter l'équipe support via le menu Aide si ce message continue de s'afficher."
"ProgressModal.defaultHeader","Updating channel","
-- CONTEXT --
","Mise à jour de la chaîne"
"ProgressModal.finishedMessage","Operation complete! Click ""Refresh"" to update the page.","
-- CONTEXT --
","Opération terminée ! Cliquez sur « Actualiser » pour mettre la page à jour."
"ProgressModal.moveDescription","Move operation is in progress, please wait...","
-- CONTEXT --
","Déplacement en cours, veuillez patienter..."
"ProgressModal.moveHeader","Moving Content","
-- CONTEXT --
","Déplacement du contenu"
"ProgressModal.publishDescription","Once publishing is complete, you will receive an email notification and will be able to make further edits to your channel.","
-- CONTEXT --
","Dès la publication terminée, vous recevrez une notification par e-mail et vous pourrez effectuer des modifications supplémentaires sur votre chaîne."
"ProgressModal.publishHeader","Publishing channel","
-- CONTEXT --
","Publication de la chaîne"
"ProgressModal.refreshButton","Refresh","
-- CONTEXT --
","Actualiser"
"ProgressModal.stopButton","Stop","
-- CONTEXT --
","Arrêter"
"ProgressModal.syncDescription","Channel syncing is in progress, please wait...","
-- CONTEXT --
","Synchronisation de la chaîne en cours, veuillez patienter..."
"ProgressModal.syncHeader","Syncing channel","
-- CONTEXT --
","Synchronisation de la chaîne"
"PublishModal.cancelButton","Cancel","
-- CONTEXT --
","Annuler"
"PublishModal.descriptionDescriptionTooltip","This description will be shown to Kolibri admins before they update channel versions","
-- CONTEXT --
","Cette description sera présentée aux administrateurs de Kolibri avant qu'ils ne mettent à jour les versions des chaînes"
"PublishModal.descriptionRequiredMessage","Please describe what's new in this version before publishing","
-- CONTEXT --
","Veuillez décrire les nouveautés dans cette version avant de la publier"
"PublishModal.incompleteCount","{count, plural, =1 {# incomplete resource} other {# incomplete resources}}","
-- CONTEXT --
","{count, plural, one {} =1 {# ressource incomplète} other {# ressources incomplètes}}"
"PublishModal.incompleteInstructions","Click 'Continue' to confirm that you would like to publish anyway.","
-- CONTEXT --
","Cliquez sur 'Continuer' pour confirmer que vous voulez quand même publier."
"PublishModal.incompleteWarning","Incomplete resources will be not be published and made available for download in Kolibri.","
-- CONTEXT --
","Les ressources incomplètes ne seront pas publiées et accessibles au téléchargement dans Kolibri."
"PublishModal.nextButton","Continue","
-- CONTEXT --
","Continuer"
"PublishModal.publishButton","Publish","
-- CONTEXT --
","Publier"
"PublishModal.publishMessageLabel","Describe what's new in this channel version","
-- CONTEXT --
","Décrivez les nouveautés de cette version de la chaîne"
"PublishModal.publishingSizeText","{count, plural, =1 {# resource} other {# resources}}","
-- CONTEXT --
","{count, plural, one {} =1 {# ressource} other {# ressources}}"
"PublishModal.unpublishedText","Unpublished","
-- CONTEXT --
","Non publié"
"PublishModal.versionDescriptionLabel","Version description","
-- CONTEXT --
","Description de la version"
"PublishModal.versionText","Current Version: {version}","
-- CONTEXT --
","Version actuelle : {version}"
"RelatedResourcesList.removeBtnLabel","Remove","
-- CONTEXT --
","Supprimer"
"RelatedResourcesTab.addNextStepBtnLabel","Add next step","
-- CONTEXT --
","Ajouter une étape suivante"
"RelatedResourcesTab.addPreviousStepBtnLabel","Add previous step","
-- CONTEXT --
","Ajouter une étape antérieure"
"RelatedResourcesTab.dialogCloseBtnLabel","Close","
-- CONTEXT --
","Fermer"
"RelatedResourcesTab.nextStepsExplanation","Recommended resources that build on skills or concepts learned in this resource","
-- CONTEXT --
","Ressources recommandées s'appuyant sur des compétences ou des concepts acquis dans cette ressource"
"RelatedResourcesTab.nextStepsTitle","Next steps","
-- CONTEXT --
","Prochaines étapes"
"RelatedResourcesTab.previewHelpText","Related resources are displayed as recommendations when learners engage with this resource","
-- CONTEXT --
","Les ressources connexes sont affichées sous forme de recommandations lorsque les apprenants interagissent avec cette ressource"
"RelatedResourcesTab.previousStepsExplanation","Recommended resources that introduce skills or concepts needed in order to use this resource","
-- CONTEXT --
","Ressources recommandées introduisant des compétences ou concepts nécessaires à l'utilisation de cette ressource"
"RelatedResourcesTab.previousStepsTitle","Previous steps","
-- CONTEXT --
","Étapes antérieures"
"RelatedResourcesTab.removeNextStepBtnLabel","Remove next step","
-- CONTEXT --
","Supprimer l'étape suivante"
"RelatedResourcesTab.removePreviousStepBtnLabel","Remove previous step","
-- CONTEXT --
","Supprimer l'étape antérieure"
"RelatedResourcesTab.removedNextStepSnackbar","Removed next step","
-- CONTEXT --
","Étape suivante supprimée"
"RelatedResourcesTab.removedPreviousStepSnackbar","Removed previous step","
-- CONTEXT --
","Étape antérieure supprimée"
"RelatedResourcesTab.resourcePreviewDialogHelpText","Related resources in Kolibri display as recommendations alongside the resource that a learner is currently engaging with","
-- CONTEXT --
","Les ressources connexes dans Kolibri s'affichent sous forme de recommandations à côté de la ressource en cours d'utilisation par les apprenants"
"RelatedResourcesTab.resourcePreviewDialogTitle","Related resources","
-- CONTEXT --
","Ressources connexes"
"RelatedResourcesTab.showPreviewBtnLabel","Show me","
-- CONTEXT --
","Montrer"
"RelatedResourcesTab.tooManyNextStepsWarning","Limit the number of next steps to create a more guided learning experience","
-- CONTEXT --
","Pour une expérience d'apprentissage mieux guidée, limiter le nombre d'étapes suivantes"
"RelatedResourcesTab.tooManyPreviousStepsWarning","Limit the number of previous steps to create a more guided learning experience","
-- CONTEXT --
","Pour une expérience d'apprentissage mieux guidée, limiter le nombre d'étapes antérieures"
"ReportErrorModal.closeAction","Close","
-- CONTEXT --
","Fermer"
"ReportErrorModal.emailDescription","Contact the support team with your error details and we’ll do our best to help.","
-- CONTEXT --
","Contactez l’équipe support avec les détails de l’erreur, et nous ferons de notre mieux pour vous aider."
"ReportErrorModal.emailPrompt","Send an email to the developers","
-- CONTEXT --
","Envoyer un e-mail aux développeurs"
"ReportErrorModal.errorDetailsHeader","Error details","
-- CONTEXT --
","Détails de l'erreur"
"ReportErrorModal.forumPostingTips","Include a description of what you were trying to do and what you clicked on when the error appeared.","
-- CONTEXT --
","Ajoutez une description de ce que vous tentiez de faire, et de ce sur quoi vous avez cliqué quand l’erreur est apparue."
"ReportErrorModal.forumPrompt","Visit the community forums","
-- CONTEXT --
","Visiter les forums de la communauté"
"ReportErrorModal.forumUseTips","Search the community forum to see if others encountered similar issues. If there are none reported, please open a new forum post and paste the error details below inside so we can rectify the error in a future version of Kolibri Studio.","
-- CONTEXT --
","Recherchez sur le forum communautaire pour voir si d'autres ont rencontré des problèmes similaires. Si aucun problème similaire n'est signalé, veuillez ouvrir un nouveau fil de discussion sur le forum et y copier-coller les détails de l'erreur afin de nous permettre de la rectifier dans une prochaine version de Kolibri Studio."
"ReportErrorModal.reportErrorHeader","Report Error","
-- CONTEXT --
","Signaler une erreur"
"RequestForm.approximatelyHowManyResourcesLabel","Approximately how many individual resources are you planning to upload?","
-- CONTEXT --
","Environ combien de ressources individuelles prévoyez-vous de téléverser ?"
"RequestForm.audiencePlaceholder","In-school learners, adult learners, teachers, etc","
-- CONTEXT --
","Apprenants en classe, apprenants adultes, enseignants, etc."
"RequestForm.authorLabel","Who is the author (creator), curator (organizer), and/or aggregator (maintainer) of your content? Please specify","
-- CONTEXT --
","Qui est l'auteur (créateur), le curateur (organisateur) et/ou l'agrégateur (mainteneur) de votre contenu ? Veuillez préciser"
"RequestForm.averageSizeOfResourceLabel","Average size of each resource","
-- CONTEXT --
","Taille moyenne de chaque ressource"
"RequestForm.coupleMonthsLabel","1-2 months","
-- CONTEXT --
","1 à 2 mois"
"RequestForm.explainNeedsInDetailLabel","Please write a paragraph explaining your needs and use case for Kolibri Studio, and how it will integrate into your programs. Include information about who is curating, deploying, and using the content. Is this work being coordinated by an organization, as part of an educational program? Include justification for the additional space being requested and explanation of the time sensitive nature of your request.","
-- CONTEXT --
","Veuillez rédiger un paragraphe expliquant vos besoins, ce à quoi vous sert Kolibri Studio, et comment il s'intégrera dans vos programmes. À inclure également sont les informations sur la personne responsable de la curation, du déploiement et de l'utilisation du contenu. Ce travail est-il coordonné par une organisation dans le cadre d'un programme pédagogique ? Justifiez l'espace supplémentaire demandé et expliquez le caractère urgent de votre demande. "
"RequestForm.fieldRequiredText","Field is required","
-- CONTEXT --
","Ce champ est obligatoire"
"RequestForm.forProfitLabel","For-profit or social enterprise company","
-- CONTEXT --
","Société à but lucratif ou entreprise sociale"
"RequestForm.grassrootsLabel","Grassroots and/or volunteer initiative","
-- CONTEXT --
","Initiatives de base et/ou de bénévolat"
"RequestForm.howAreYouUsingYourContentLabel","How are you using your content?","
-- CONTEXT --
","Comment utilisez-vous votre contenu ?"
"RequestForm.howOftenImportedToKolibriLabel","How many times will this content be imported from Studio into new Kolibri installations per month, on average?","
-- CONTEXT --
","En moyenne, combien de fois ce contenu sera-t-il importé à partir de Studio vers de nouvelles installations de Kolibri par mois ?"
"RequestForm.intendedAudienceLabel","Who is the intended audience for your channel? How big is your audience?","
-- CONTEXT --
","Quel est le public visé par votre chaîne ? Quelle est sa taille ? "
"RequestForm.kindOfContentQuestionLabel","What types of resources do you plan to upload? Please specify","
-- CONTEXT --
","Quels types de ressources prévoyez-vous de téléverser ? Veuillez préciser"
"RequestForm.largeIntlNgoLabel","Larger international NGOs or government agencies","
-- CONTEXT --
","Grandes ONG internationales ou agences gouvernementales"
"RequestForm.learnMoreButton","Learn More","
-- CONTEXT --
","En savoir plus"
"RequestForm.licenseInfoHeader","About licenses","
-- CONTEXT --
","À propos des licences"
"RequestForm.licensingQuestionLabel","What is the licensing of the content you are uploading? (Check all that apply)","
-- CONTEXT --
","Quelle est la licence du contenu que vous téléversez ? (Cochez toutes les options applicables)"
"RequestForm.mediumNgoLabel","Medium-sized NGO with budget < $500k","
-- CONTEXT --
","ONG de taille moyenne d'un budget inférieur à 500 000 $"
"RequestForm.natureOfYourContentLabel","Nature of your content","
-- CONTEXT --
","Nature de votre contenu"
"RequestForm.notAffiliatedLabel","I am not affiliated with an organization for this work","
-- CONTEXT --
","Je ne suis affilié à aucune organisation pour ce travail"
"RequestForm.numberOfResourcesPlaceholder","Number of resources","
-- CONTEXT --
","Nombre de ressources"
"RequestForm.oneWeekLabel","1 week","
-- CONTEXT --
","1 semaine"
"RequestForm.organizationNamePlaceholder","Organization name","
-- CONTEXT --
","Nom de l'organisation"
"RequestForm.organizationalAffiliationLabel","Organizational affiliation","
-- CONTEXT --
","Affiliation organisationnelle"
"RequestForm.otherLabel","Other","
-- CONTEXT --
","Autre"
"RequestForm.pasteLinkPlaceholder","Paste link here","
-- CONTEXT --
","Coller le lien ici"
"RequestForm.provideSampleLinkLabel","Please provide a link to a sample of your content (on Kolibri Studio or from source site)","
-- CONTEXT --
","Veuillez fournir un lien vers un exemple de votre contenu (sur Kolibri Studio ou sur le site source)"
"RequestForm.requestFailed","Unable to send request. Please try again.","
-- CONTEXT --
","Impossible d'envoyer la demande. Veuillez réessayer."
"RequestForm.requestSent","Your storage request has been submitted for processing.","
-- CONTEXT --
","Votre demande de stockage a été envoyée pour traitement."
"RequestForm.responsePlaceholder","Response","
-- CONTEXT --
","Réponse"
"RequestForm.selectAllThatApplyPlaceholder","Select all that apply","
-- CONTEXT --
","Sélectionner tout ce qui s'applique"
"RequestForm.sendRequestAction","Send request","
-- CONTEXT --
","Envoyer la demande"
"RequestForm.sixPlusMonthsLabel","6+ months","
-- CONTEXT --
","6 mois et plus"
"RequestForm.sizePlaceholder","Size","
-- CONTEXT --
","Taille"
"RequestForm.smallNgoLabel","Small NGO with annual budget < $25k","
-- CONTEXT --
","Petite ONG d'un budget annuel inférieur à 25 000 $"
"RequestForm.storageAmountRequestedPlaceholder","Amount requested (e.g. 10GB)","
-- CONTEXT --
","Quantité d'espace demandée (ex : 10 Go)"
"RequestForm.targetRegionsLabel","Target region(s) for your content (if applicable)","
-- CONTEXT --
","Région(s) cible(s) pour votre contenu (le cas échéant)"
"RequestForm.threeToSixMonthsLabel","3-6 months","
-- CONTEXT --
","3 à 6 mois"
"RequestForm.timelineLabel","To better understand the time sensitive nature of your request, please indicate an approximate timeline by when you need this additional storage:","
-- CONTEXT --
","Pour nous aider à comprendre le caractère urgent de votre demande, veuillez indiquer le délai approximatif sous lequel vous auriez besoin de cet espace de stockage supplémentaire :"
"RequestForm.twoToFourWeeksLabel","2-4 weeks","
-- CONTEXT --
","2 à 4 semaines"
"RequestForm.typeOfContentPlaceholder","Types of resources","
-- CONTEXT --
","Types de ressources"
"RequestForm.typeOfOrganizationLabel","What type of organization or group is coordinating the use of Kolibri (if applicable)?","
-- CONTEXT --
","Quel type d'organisation ou de groupe coordonne l'utilisation de Kolibri (le cas échéant) ?"
"RequestForm.unknownLabel","Unknown","
-- CONTEXT --
","Inconnu"
"RequestForm.uploadingOnBehalfLabel","I am uploading content on behalf of:","
-- CONTEXT --
"," Je téléverse le contenu au nom de :"
"RequestForm.usageLabel","Tell us more about your use of Kolibri","
-- CONTEXT --
","Dites-nous en plus sur votre usage de Kolibri"
"RequestForm.whoCanUseContentLabel","Who can use your content?","
-- CONTEXT --
","Qui peut utiliser votre contenu ?"
"RequestForm.willYouMakeYourChannelPublicLabel","If the content is openly licensed, would you be willing to consider making your channels public to other Kolibri users if requested in the future?","
-- CONTEXT --
","Si le contenu est sous licence ouverte, seriez-vous disposé à rendre vos chaînes publiques pour d'autres utilisateurs de Kolibri si la demande vous en était faite à l'avenir ?"
"RequestNewActivationLink.activationExpiredText","This activation link has been used already or has expired.","
-- CONTEXT --
","Ce lien d'activation a déjà été utilisé ou a expiré."
"RequestNewActivationLink.activationExpiredTitle","Activation failed","
-- CONTEXT --
","Échec de l'activation"
"RequestNewActivationLink.activationRequestFailed","Failed to send a new activation link. Please try again.","
-- CONTEXT --
","Échec de l'envoi d'un lien d'activation. Veuillez réessayer."
"RequestNewActivationLink.submitButton","Submit","
-- CONTEXT --
","Envoyer"
"ResetLinkExpired.requestNewLink","Request a new password reset link","
-- CONTEXT --
","Demander un nouveau lien de réinitialisation de mot de passe"
"ResetLinkExpired.resetExpiredText","This password reset link has been used already or has expired.","
-- CONTEXT --
","Ce lien de réinitialisation de mot de passe a déjà été utilisé ou a expiré."
"ResetLinkExpired.resetExpiredTitle","Reset link expired","
-- CONTEXT --
","Lien de réinitialisation expiré"
"ResetPassword.passwordConfirmLabel","Confirm password","
-- CONTEXT --
","Confirmer le mot de passe"
"ResetPassword.passwordLabel","New password","
-- CONTEXT --
","Nouveau mot de passe"
"ResetPassword.passwordMatchMessage","Passwords don't match","
-- CONTEXT --
","Les mots de passe ne sont pas identiques"
"ResetPassword.resetPasswordFailed","Failed to reset password. Please try again.","
-- CONTEXT --
","Échec de la réinitialisation du mot de passe. Veuillez réessayer."
"ResetPassword.resetPasswordPrompt","Enter and confirm your new password","
-- CONTEXT --
","Entrez et confirmez votre nouveau mot de passe"
"ResetPassword.resetPasswordTitle","Reset your password","
-- CONTEXT --
","Réinitialiser votre mot de passe"
"ResetPassword.submitButton","Submit","
-- CONTEXT --
","Envoyer"
"ResetPasswordSuccess.header","Password reset successfully","
-- CONTEXT --
","Mot de passe réinitialisé"
"ResetPasswordSuccess.text","Your password has been reset. You may sign in now.","
-- CONTEXT --
","Votre mot de passe a été réinitialisé. Vous pouvez à présent vous connecter."
"ResourcePanel.aggregator","Aggregator","
-- CONTEXT --
","Agrégateur"
"ResourcePanel.audience","Audience","
-- CONTEXT --
","Public"
"ResourcePanel.author","Author","
-- CONTEXT --
","Auteur"
"ResourcePanel.availableFormats","Available formats","
-- CONTEXT --
","Formats disponibles"
"ResourcePanel.coachResources","Resources for coaches","
-- CONTEXT --
","Ressources pour les éducateurs"
"ResourcePanel.copyrightHolder","Copyright holder","
-- CONTEXT --
","Titulaire des droits d'auteur"
"ResourcePanel.description","Description","
-- CONTEXT --
","Description"
"ResourcePanel.details","Details","
-- CONTEXT --
","Détails"
"ResourcePanel.fileSize","Size","
-- CONTEXT --
","Taille"
"ResourcePanel.files","Files","
-- CONTEXT --
","Fichiers"
"ResourcePanel.incompleteQuestionError","{count, plural, one {# incomplete question} other {# incomplete questions}}","
-- CONTEXT --
","{count, plural, one {# question incomplète} other {# questions incomplètes}}"
"ResourcePanel.language","Language","
-- CONTEXT --
","Langue"
"ResourcePanel.license","License","
-- CONTEXT --
","Licence"
"ResourcePanel.masteryCriteria","Mastery criteria","
-- CONTEXT --
","Critères de maîtrise"
"ResourcePanel.masteryMofN","{m} out of {n}","
-- CONTEXT --
","{m} sur {n}"
"ResourcePanel.nextSteps","Next steps","
-- CONTEXT --
","Étapes suivantes"
"ResourcePanel.noCopyrightHolderError","Missing copyright holder","
-- CONTEXT --
","Titulaire des droits d'auteur manquant"
"ResourcePanel.noFilesError","Missing files","
-- CONTEXT --
","Fichiers manquants"
"ResourcePanel.noLicenseDescriptionError","Missing license description","
-- CONTEXT --
","Description de licence manquante"
"ResourcePanel.noLicenseError","Missing license","
-- CONTEXT --
","Licence manquante"
"ResourcePanel.noMasteryModelError","Missing mastery criteria","
-- CONTEXT --
","Critères de maîtrise manquants"
"ResourcePanel.noQuestionsError","Exercise is empty","
-- CONTEXT --
","L'exercice est vide"
"ResourcePanel.originalChannel","Imported from","
-- CONTEXT --
","Importé à partir de"
"ResourcePanel.previousSteps","Previous steps","
-- CONTEXT --
","Étapes antérieures"
"ResourcePanel.provider","Provider","
-- CONTEXT --
","Fournisseur"
"ResourcePanel.questionCount","{value, number, integer} {value, plural, one {question} other {questions}}","
-- CONTEXT --
","{value, number, integer} {value, plural, one {question} other {questions}}"
"ResourcePanel.questions","Questions","
-- CONTEXT --
","Questions"
"ResourcePanel.relatedResources","Related resources","
-- CONTEXT --
","Ressources connexes"
"ResourcePanel.resources","Resources","
-- CONTEXT --
","Ressources"
"ResourcePanel.showAnswers","Show answers","
-- CONTEXT --
","Afficher les réponses"
"ResourcePanel.source","Source","
-- CONTEXT --
","Source"
"ResourcePanel.subtitles","Captions and subtitles","
-- CONTEXT --
","Légendes et sous-titres"
"ResourcePanel.tags","Tags","
-- CONTEXT --
","Étiquettes"
"ResourcePanel.totalResources","Total resources","
-- CONTEXT --
","Total des ressources"
"ResourcePanel.visibleTo","Visible to","
-- CONTEXT --
","Visible par"
"ResponsiveDialog.closeButtonLabel","Close","
-- CONTEXT --
","Fermer"
"ReviewSelectionsPage.noResourcesSelected","No resources selected","
-- CONTEXT --
","Aucune ressource sélectionnée"
"ReviewSelectionsPage.removeAction","Remove","
-- CONTEXT --
","Supprimer"
"ReviewSelectionsPage.resourcesInTopic","{count, number} {count, plural, one {resource} other {resources}}","
-- CONTEXT --
","{count, number} {count, plural, one {ressource} other {ressources}}"
"ReviewSelectionsPage.reviewSelectionHeader","Review selections","
-- CONTEXT --
","Passer en revue la sélection"
"SavedSearchesModal.cancelAction","Cancel","
-- CONTEXT --
","Annuler"
"SavedSearchesModal.closeAction","Close","
-- CONTEXT --
","Fermer"
"SavedSearchesModal.deleteAction","Delete","
-- CONTEXT --
","Supprimer"
"SavedSearchesModal.deleteConfirmation","Are you sure you want to delete this saved search?","
-- CONTEXT --
","Êtes-vous sûr de vouloir supprimer cette recherche enregistrée ?"
"SavedSearchesModal.deleteSearchTitle","Delete saved search","
-- CONTEXT --
","Supprimer la recherche enregistrée"
"SavedSearchesModal.editAction","Edit","
-- CONTEXT --
","Modifier"
"SavedSearchesModal.filterCount","{count, number} {count, plural, one {filter} other {filters}}","
-- CONTEXT --
","{count, number} {count, plural, one {filtre} other {filtres}}"
"SavedSearchesModal.noSavedSearches","You do not have any saved searches","
-- CONTEXT --
","Vous n'avez aucune recherche enregistrée"
"SavedSearchesModal.savedSearchesTitle","Saved searches","
-- CONTEXT --
","Recherches enregistrées"
"SavedSearchesModal.searchDeletedSnackbar","Saved search deleted","
-- CONTEXT --
","Recherche enregistrée supprimée"
"SavingIndicator.lastSaved","Saved {saved}","
-- CONTEXT --
","Enregistré {saved}"
"SavingIndicator.savedNow","Saved just now","
-- CONTEXT --
","Enregistré à l'instant"
"SavingIndicator.savingIndicator","Saving...","
-- CONTEXT --
","Enregistrement en cours..."
"SearchFilterBar.assessments","Assessments","
-- CONTEXT --
","Évaluations"
"SearchFilterBar.clearAll","Clear all","
-- CONTEXT --
","Supprimer tout"
"SearchFilterBar.coachContent","Resources for coaches","
-- CONTEXT --
","Ressources pour les éducateurs"
"SearchFilterBar.createdAfter","Added after '{date}'","
-- CONTEXT --
","Ajoutée après '{date}'"
"SearchFilterBar.topicsHidden","No topics","
-- CONTEXT --
","Aucun sujet"
"SearchFilters.addedAfterDateLabel","Added after","
-- CONTEXT --
","Ajoutée après"
"SearchFilters.assessmentsLabel","Show assessments only","
-- CONTEXT --
","Afficher uniquement les évaluations"
