"Identifier","Source String","Context","Translation"
"OfflineText.offlineIndicatorText","Offline","
-- CONTEXT --
","غير متصل"
"OfflineText.offlineText","You seem to be offline. Your changes will be saved once your connection is back.","
-- CONTEXT --
","يبدو أنك غير متصل بالانترنت. سيتم حفظ التغييرات الخاصة بك بمجرد عودة الاتصال الخاص بك."
"PageNotFoundError.backToHomeAction","Back to home","
-- CONTEXT --
","العودة إلى الصفحة الرئيسية"
"PageNotFoundError.pageNotFoundDetails","Sorry, that page does not exist","
-- CONTEXT --
","نعتذر، هذه الصفحة غير موجودة"
"PageNotFoundError.pageNotFoundHeader","Page not found","
-- CONTEXT --
","الصفحة غير موجودة"
"PasswordField.fieldRequiredMessage","Field is required","
-- CONTEXT --
","هذا الحقل مطلوب"
"PasswordField.passwordLabel","Password","
-- CONTEXT --
","كلمة المرور"
"PasswordInstructionsSent.passwordInstructionsHeader","Instructions sent. Thank you!","
-- CONTEXT --
","تم إرسال التعليمات. شكراً لك!"
"PasswordInstructionsSent.passwordInstructionsText","If there is already an account with the email address provided, you should receive the instructions shortly. If you don't see an email from us, please check your spam folder.","
-- CONTEXT --
","في حال كان هناك بالفعل حساب مرتبط بعنوان البريد الإلكتروني المرسل، فستصلك التعليمات قريباً. في حال لم تتلقّ بريداً إلكترونياً من طرفنا، فيرجى التحقق من صندوق البريد العشوائي."
"PermissionsError.goToHomePageAction","Go to home page","
-- CONTEXT --
","انتقل إلى الصفحة الرئيسية"
"PermissionsError.permissionDeniedHeader","Did you forget to sign in?","
-- CONTEXT --
","هل نسيت تسجيل الدخول؟"
"PoliciesModal.ToSHeader","Terms of Service","
-- CONTEXT --
","شروط الخدمة"
"PoliciesModal.checkboxText","I have agreed to the above terms","
-- CONTEXT --
","لقد وافقت على الشروط الواردة أعلاه"
"PoliciesModal.checkboxValidationErrorMessage","Field is required","
-- CONTEXT --
","هذا الحقل مطلوب"
"PoliciesModal.closeButton","Close","
-- CONTEXT --
","إغلاق"
"PoliciesModal.communityStandardsHeader","Community Standards","
-- CONTEXT --
","معايير المجتمع"
"PoliciesModal.continueButton","Continue","
-- CONTEXT --
","متابعة"
"PoliciesModal.lastUpdated","Last updated {date}","
-- CONTEXT --
","تاريخ آخر تحديث {date}"
"PoliciesModal.privacyHeader","Privacy policy","
-- CONTEXT --
","سياسة الخصوصية"
"PoliciesModal.updatedPrivacyHeader","Updated privacy policy","
-- CONTEXT --
","سياسة الخصوصية المحدثة"
"PoliciesModal.updatedToSHeader","Updated terms of service","
-- CONTEXT --
","شروط الخدمة المحدثة"
"PrivacyPolicyModal.linkText","Learn more about Learning Equality's core values.","
-- CONTEXT --
","تعرف على المزيد حول القيم الأساسية لمنظمة Learning Equality."
"PrivacyPolicyModal.paragraph1","This Privacy Policy informs you of our privacy practices and your choices and rights around the personal data that we collect. This Privacy Policy applies to the Kolibri application (""Application""), Kolibri Studio (""Studio""), and all related websites (herein collectively referred to as ""Kolibri""). This Privacy Statement does not apply to third party applications or partner organizations that may use our software or be used in conjunction with our software.","
-- CONTEXT --
","توضح سياسة الخصوصية هذه ممارسات الخصوصية لدينا وخياراتك وحقوقك بما يتعلق بالبيانات الشخصية التي نقوم بجمعها. تنطبق سياسة الخصوصية هذه على تطبيق كوليبري (""التطبيق"") واستوديو كوليبري (""الاستوديو"") وجميع المواقع الإلكترونية ذات الصلة (يشار إليها مجتمعة باسم ""كوليبري""). لا ينطبق بيان الخصوصية هذا على تطبيقات الجهات الثالثة أو المنظمات الشريكة التي قد تستخدم برامجنا أو تُستخدم بالتزامن مع برامجنا."
"PrivacyPolicyModal.paragraph2","Learning Equality recognizes your right to privacy, and will take reasonable steps to protect this. Some parts of Kolibri allow you to give us personal information, such as your name and email address. We may use the information you provide to improve Kolibri. Where you have choices about how we use the information you provide, we will indicate this at the point of collection. Because of the way Kolibri operates, we may also use information from your browser or browsing activities to personalize or route you to relevant information. For example, we may use your IP address, browser information, cookies or web beacons in ways that help us maintain some of your preferences, or understand how our visitors navigate the site so we can improve it. We may store your personal information outside of the European Union.","
-- CONTEXT --
","تعترف منظمة Learning Equality بحقك في الخصوصية، وستتخذ خطوات منطقية لحماية تلك الخصوصية. تتيح لك بعض أقسام كوليبري تزويدنا بمعلومات شخصية، مثل اسمك وعنوان بريدك الإلكتروني. قد نستخدم المعلومات التي تقدمها لتحسين كوليبري. وعندما يكون هناك خيارات حول كيفية استخدامنا للمعلومات التي تقدمها، سنقوم بالإشارة إلى ذلك في نقطة التجميع. نظراً للطريقة التي يعمل بها كوليبري، قد نستخدم أيضاً معلومات متصفحك أو أنشطة التصفح لتخصيصك أو توجيهك إلى المعلومات ذات الصلة. على سبيل المثال، من الممكن أن نستخدم عنوان IP الخاص بك أو معلومات المستعرض أو ملفات تعريف الارتباط أو ملفات الويب بطرق تساعدنا في الحفاظ على بعض تفضيلاتك أو فهم كيفية تصفح زوارنا للموقع كي نتمكن من تحسينه. قد نقوم بتخزين معلوماتك الشخصية خارج نطاق الاتحاد الأوروبي."
"PrivacyPolicyModal.paragraph3","Learning Equality is committed to learning constantly and improving the quality of Kolibri, and records related to your interactions with Kolibri may be used for research. Research findings will typically be reported at the aggregate level, and your personal identity will never be publicly disclosed in any research findings without your express consent.","
-- CONTEXT --
","تلتزم منظمة Learning Equality بالتعلّم باستمرار وتحسين جودة كوليبري، ومن الممكن استخدام السجلات المتعلقة بالتفاعلات مع كوليبري في الأبحاث. يتم عادة الإبلاغ عن نتائج الأبحاث على المستوى الإجمالي، ولن يتم الإفصاح علناً عن هويتك الشخصية في أية نتائج بحثية دون موافقة صريحة من قبلك."
"PrivacyPolicyModal.paragraph4","If you have any questions about these practices or use of your personal information, please email legal@learningequality.org.","
-- CONTEXT --
","إذا كان لديك أية أسئلة حول هذه الممارسات أو حول استخدام معلوماتك الشخصية، يرجى التواصل معنا عبر البريد الإلكتروني legal@learningequality.org."
"ProgressBar.progressText","{percent}%","
-- CONTEXT --
","{percent}%"
"ProgressModal.cancel","No, go back","
-- CONTEXT --
","لا، العودة إلى الوراء"
"ProgressModal.cancelHeader","Are you sure?","
-- CONTEXT --
","هل أنت متأكد؟"
"ProgressModal.cancelText","Are you sure you would like to cancel this task?","
-- CONTEXT --
","هل أنت متأكد من رغبتك بإلغاء هذه المهمة؟"
"ProgressModal.confirmStopButton","Yes, stop task","
-- CONTEXT --
","نعم، أوقف المهمة"
"ProgressModal.copyDescription","Import is in progress, please wait...","
-- CONTEXT --
","يتم الآن استيراد المصادر، الرجاء الانتظار..."
"ProgressModal.copyHeader","Importing resources","
-- CONTEXT --
","استيراد المصادر"
"ProgressModal.defaultDescription","Update is in progress, please wait...","
-- CONTEXT --
","يتم الآن تحديث القناة، الرجاء الانتظار..."
"ProgressModal.defaultErrorText","An unexpected error has occurred. Please try again, and if you continue to see this message, please contact support via the Help menu.","
-- CONTEXT --
","حصل خطأ غير متوقع. يرجى المحاولة مجدداً، وفي حال ظهرت هذه الرسالة مجدداً يرجى التواصل مع مركز الدعم من خلال قائمة المساعدة."
"ProgressModal.defaultHeader","Updating channel","
-- CONTEXT --
","تحديث القناة"
"ProgressModal.finishedMessage","Operation complete! Click ""Refresh"" to update the page.","
-- CONTEXT --
","اكتملت العملية! انقر على ""تحديث"" لتحديث الصفحة."
"ProgressModal.moveDescription","Move operation is in progress, please wait...","
-- CONTEXT --
","تتم الآن عملية النقل، يرجى الانتظار..."
"ProgressModal.moveHeader","Moving Content","
-- CONTEXT --
","نقل المحتوى"
"ProgressModal.publishDescription","Once publishing is complete, you will receive an email notification and will be able to make further edits to your channel.","
-- CONTEXT --
","ستتلقى إشعارًا عبر البريد الإلكتروني حال اكتمال النشر، وستكون قادراً على إجراء المزيد من التعديلات على قناتك."
"ProgressModal.publishHeader","Publishing channel","
-- CONTEXT --
","نشر القناة"
"ProgressModal.refreshButton","Refresh","
-- CONTEXT --
","إعادة تحميل الصفحة"
"ProgressModal.stopButton","Stop","
-- CONTEXT --
","إيقاف"
"ProgressModal.syncDescription","Channel syncing is in progress, please wait...","
-- CONTEXT --
","تتم الآن مزامنة القناة، الرجاء الانتظار..."
"ProgressModal.syncHeader","Syncing channel","
-- CONTEXT --
","مزامنة القناة"
"PublishModal.cancelButton","Cancel","
-- CONTEXT --
","إلغاء"
"PublishModal.descriptionDescriptionTooltip","This description will be shown to Kolibri admins before they update channel versions","
-- CONTEXT --
","سيتم إظهار هذا الوصف لمسؤولي كوليبري قبل قيامهم بتحديث إصدارات القناة "
"PublishModal.descriptionRequiredMessage","Please describe what's new in this version before publishing","
-- CONTEXT --
","يرجى وصف ما هو الجديد في هذا الإصدار قبل النشر"
"PublishModal.incompleteCount","{count, plural, =1 {# incomplete resource} other {# incomplete resources}}","
-- CONTEXT --
","{count, plural, zero {} one {# مصادر غير مكتملة} two {# مصدران غير مكتملين} few {# مصادر غير مكتملة} many {# مصدراً غير مكتمل} =1 {# مصدر غير مكتمل} other {# مصادر غير مكتملة}}"
"PublishModal.incompleteInstructions","Click 'Continue' to confirm that you would like to publish anyway.","
-- CONTEXT --
","انقر فوق 'متابعة' لتأكيد رغبتك في النشر على أية حال."
"PublishModal.incompleteWarning","Incomplete resources will be not be published and made available for download in Kolibri.","
-- CONTEXT --
","لن يتم نشر المصادر غير المكتملة وإتاحتها للتنزيل في كوليبري."
"PublishModal.nextButton","Continue","
-- CONTEXT --
","متابعة"
"PublishModal.publishButton","Publish","
-- CONTEXT --
","نشر"
"PublishModal.publishMessageLabel","Describe what's new in this channel version","
-- CONTEXT --
","قدّم وصفاً لما هو جديد في هذا الإصدار من القناة"
"PublishModal.publishingSizeText","{count, plural, =1 {# resource} other {# resources}}","
-- CONTEXT --
","{count, plural, zero {} one {# مصادر} two {# مصدران} few {# مصادر} many {# مصدراً} =1 {# مصدر} other {# مصادر}}"
"PublishModal.unpublishedText","Unpublished","
-- CONTEXT --
","غير منشور"
"PublishModal.versionDescriptionLabel","Version description","
-- CONTEXT --
","وصف الإصدار"
"PublishModal.versionText","Current Version: {version}","
-- CONTEXT --
","الإصدار الحالي: {version}"
"RelatedResourcesList.removeBtnLabel","Remove","
-- CONTEXT --
","إزالة"
"RelatedResourcesTab.addNextStepBtnLabel","Add next step","
-- CONTEXT --
","أضف خطوة تالية"
"RelatedResourcesTab.addPreviousStepBtnLabel","Add previous step","
-- CONTEXT --
","إضافة خطوة سابقة"
"RelatedResourcesTab.dialogCloseBtnLabel","Close","
-- CONTEXT --
","إغلاق"
"RelatedResourcesTab.nextStepsExplanation","Recommended resources that build on skills or concepts learned in this resource","
-- CONTEXT --
","المصادر الموصى بها والتي تبني على المهارات أو المفاهيم التي تم تعلمها من هذا المصدر"
"RelatedResourcesTab.nextStepsTitle","Next steps","
-- CONTEXT --
","الخطوات التالية"
"RelatedResourcesTab.previewHelpText","Related resources are displayed as recommendations when learners engage with this resource","
-- CONTEXT --
","تُعرض المصادر ذات الصلة كتوصيات عندما يتفاعل المتعلمون مع هذا المصدر"
"RelatedResourcesTab.previousStepsExplanation","Recommended resources that introduce skills or concepts needed in order to use this resource","
-- CONTEXT --
","المصادر الموصى بها والتي تقدم المهارات أو المفاهيم اللازمة لاستخدام هذا المصدر"
"RelatedResourcesTab.previousStepsTitle","Previous steps","
-- CONTEXT --
","الخطوات السابقة"
"RelatedResourcesTab.removeNextStepBtnLabel","Remove next step","
-- CONTEXT --
","إزالة خطوة تالية"
"RelatedResourcesTab.removePreviousStepBtnLabel","Remove previous step","
-- CONTEXT --
","إزالة خطوة سابقة"
"RelatedResourcesTab.removedNextStepSnackbar","Removed next step","
-- CONTEXT --
","تمت إزالة الخطوة التالية"
"RelatedResourcesTab.removedPreviousStepSnackbar","Removed previous step","
-- CONTEXT --
","تمت إزالة الخطوة السابقة"
"RelatedResourcesTab.resourcePreviewDialogHelpText","Related resources in Kolibri display as recommendations alongside the resource that a learner is currently engaging with","
-- CONTEXT --
","تُعرض المصادر ذات الصلة في كوليبري كتوصيات إلى جانب المصدر الذي يعمل عليه المتعلم حالياً"
"RelatedResourcesTab.resourcePreviewDialogTitle","Related resources","
-- CONTEXT --
","المصادر ذات الصلة"
"RelatedResourcesTab.showPreviewBtnLabel","Show me","
-- CONTEXT --
","عرض"
"RelatedResourcesTab.tooManyNextStepsWarning","Limit the number of next steps to create a more guided learning experience","
-- CONTEXT --
","قم بالحد من عدد الخطوات التالية لإنشاء تجربة تعلم أكثر توجيهاً"
"RelatedResourcesTab.tooManyPreviousStepsWarning","Limit the number of previous steps to create a more guided learning experience","
-- CONTEXT --
","قم بالحد من عدد الخطوات السابقة لإنشاء تجربة تعلم أكثر توجيهاً"
"ReportErrorModal.closeAction","Close","
-- CONTEXT --
","إغلاق"
"ReportErrorModal.emailDescription","Contact the support team with your error details and we’ll do our best to help.","
-- CONTEXT --
","اتصل بفريق الدعم الفني لإرسال تفاصيل الخطأ، وسوف نبذل قصارى جهدنا للمساعدة."
"ReportErrorModal.emailPrompt","Send an email to the developers","
-- CONTEXT --
","أرسل بريدًا إلكترونيًا إلى الفريق الفني"
"ReportErrorModal.errorDetailsHeader","Error details","
-- CONTEXT --
","تفاصيل المشكلة"
"ReportErrorModal.forumPostingTips","Include a description of what you were trying to do and what you clicked on when the error appeared.","
-- CONTEXT --
","اكتب وصفاً لما كنت تحاول القيام به وما نقرت عليه على عندما ظهر الخطأ."
"ReportErrorModal.forumPrompt","Visit the community forums","
-- CONTEXT --
","زيارة المنتديات الحوارية"
"ReportErrorModal.forumUseTips","Search the community forum to see if others encountered similar issues. If there are none reported, please open a new forum post and paste the error details below inside so we can rectify the error in a future version of Kolibri Studio.","
-- CONTEXT --
","قم بالبحث في منتدى المجتمع لمعرفة ما إذا كان الآخرون قد واجهوا مشكلات مماثلة. في حال لم يتم الإبلاغ عن أي شيء، فيرجى فتح منشور جديد في المنتدى ولصق تفاصيل الخطأ أدناه في المنشور كي نتمكن من تدارك الخطأ في الإصدار المستقبلي من استوديو كوليبري."
"ReportErrorModal.reportErrorHeader","Report Error","
-- CONTEXT --
","الإبلاغ عن مشكلة"
"RequestForm.approximatelyHowManyResourcesLabel","Approximately how many individual resources are you planning to upload?","
-- CONTEXT --
","كم عدد المصادر الفردية التي تخطط لتحميلها تقريباً؟"
"RequestForm.audiencePlaceholder","In-school learners, adult learners, teachers, etc","
-- CONTEXT --
","المتعلمون في المدرسة، المتعلمون البالغون، والمعلمون، إلخ."
"RequestForm.authorLabel","Who is the author (creator), curator (organizer), and/or aggregator (maintainer) of your content? Please specify","
-- CONTEXT --
","من هو مؤلف (منشئ المحتوى)، القيِّم على (المنظم)، و/ أو الجامع (المشرف) على المحتوى الخاص بك؟ يرجى التحديد"
"RequestForm.averageSizeOfResourceLabel","Average size of each resource","
-- CONTEXT --
","متوسط الحجم لكل مصدر"
"RequestForm.coupleMonthsLabel","1-2 months","
-- CONTEXT --
","١-٢ أشهر"
"RequestForm.explainNeedsInDetailLabel","Please write a paragraph explaining your needs and use case for Kolibri Studio, and how it will integrate into your programs. Include information about who is curating, deploying, and using the content. Is this work being coordinated by an organization, as part of an educational program? Include justification for the additional space being requested and explanation of the time sensitive nature of your request.","
-- CONTEXT --
","يرجى كتابة فقرة توضح احتياجاتك وحالة استخدامك لاستوديو كوليبري وكيفية دمجها ببرامجك. وقم بكتابة معلومات بخصوص من سيتولى تنسيق المحتوى ونشره واستخدامه. هل سيتم تنسيق هذا العمل من قبل منظمة كجزء من برنامج تعليمي؟ قم بتضمين سبب حاجتك للمساحة الإضافية المطلوبة ووضح الطبيعة الحساسة للوقت بخصوص طلبك."
"RequestForm.fieldRequiredText","Field is required","
-- CONTEXT --
","هذا الحقل مطلوب"
"RequestForm.forProfitLabel","For-profit or social enterprise company","
-- CONTEXT --
","شركة ربحية أو اجتماعية"
"RequestForm.grassrootsLabel","Grassroots and/or volunteer initiative","
-- CONTEXT --
","حركات شعبية و/ أو مبادرة تطوعية"
"RequestForm.howAreYouUsingYourContentLabel","How are you using your content?","
-- CONTEXT --
","كيف تقوم باستخدام  المحتوى الخاص بك؟"
"RequestForm.howOftenImportedToKolibriLabel","How many times will this content be imported from Studio into new Kolibri installations per month, on average?","
-- CONTEXT --
","كم عدد المرات التي سيتم فيها استيراد هذا المحتوى من الاستوديو إلى تنصيبات كوليبري الجديدة في الشهر تقريباً؟"
"RequestForm.intendedAudienceLabel","Who is the intended audience for your channel? How big is your audience?","
-- CONTEXT --
","من هو الجمهور الذي تستهدفه قناتك؟ ما هو حجم جمهورك؟"
"RequestForm.kindOfContentQuestionLabel","What types of resources do you plan to upload? Please specify","
-- CONTEXT --
","ما هي أنواع المصادر التي تخطط لتحميلها؟ يرجى التحديد"
"RequestForm.largeIntlNgoLabel","Larger international NGOs or government agencies","
-- CONTEXT --
","منظمات غير حكومية دولية أكبر حجمًا أو وكالات حكومية"
"RequestForm.learnMoreButton","Learn More","
-- CONTEXT --
","المزيد من المعلومات"
"RequestForm.licenseInfoHeader","About licenses","
-- CONTEXT --
","بخصوص الترخيص"
"RequestForm.licensingQuestionLabel","What is the licensing of the content you are uploading? (Check all that apply)","
-- CONTEXT --
","ما هو ترخيص المحتوى الذي تقوم بتحميله؟ (تحقق من كل ما ينطبق)"
"RequestForm.mediumNgoLabel","Medium-sized NGO with budget < $500k","
-- CONTEXT --
","منظمة غير حكومية متوسطة الحجم بميزانية تقل عن 500 ألف دولار أمريكي"
"RequestForm.natureOfYourContentLabel","Nature of your content","
-- CONTEXT --
","طبيعة المحتوى الخاص بك"
"RequestForm.notAffiliatedLabel","I am not affiliated with an organization for this work","
-- CONTEXT --
","لا أنتمي لأية منظمة ضمن هذا العمل."
"RequestForm.numberOfResourcesPlaceholder","Number of resources","
-- CONTEXT --
","عدد المصادر"
"RequestForm.oneWeekLabel","1 week","
-- CONTEXT --
","أسبوع واحد"
"RequestForm.organizationNamePlaceholder","Organization name","
-- CONTEXT --
","اسم المنظمة"
"RequestForm.organizationalAffiliationLabel","Organizational affiliation","
-- CONTEXT --
","الانتماء التنظيمي"
"RequestForm.otherLabel","Other","
-- CONTEXT --
","غير ذلك"
"RequestForm.pasteLinkPlaceholder","Paste link here","
-- CONTEXT --
","قم بلصق الرابط هنا"
"RequestForm.provideSampleLinkLabel","Please provide a link to a sample of your content (on Kolibri Studio or from source site)","
-- CONTEXT --
","يرجى تقديم رابط لعينة من المحتوى الخاص بك (سواء من استوديو كوليبري أو من مصدر آخر)"
"RequestForm.requestFailed","Unable to send request. Please try again.","
-- CONTEXT --
","تعذّر إرسال الطلب. يرجى المحاولة مجدداً."
"RequestForm.requestSent","Your storage request has been submitted for processing.","
-- CONTEXT --
","تم إرسال طلب التخزين الخاص بك للمعالجة."
"RequestForm.responsePlaceholder","Response","
-- CONTEXT --
","إجابة"
"RequestForm.selectAllThatApplyPlaceholder","Select all that apply","
-- CONTEXT --
","حدد كل ما ينطبق"
"RequestForm.sendRequestAction","Send request","
-- CONTEXT --
","إرسال طلب"
"RequestForm.sixPlusMonthsLabel","6+ months","
-- CONTEXT --
","أكثر من ٦ أشهر"
"RequestForm.sizePlaceholder","Size","
-- CONTEXT --
","الحجم"
"RequestForm.smallNgoLabel","Small NGO with annual budget < $25k","
-- CONTEXT --
","منظمة غير حكومية صغيرة ذات ميزانية سنوية أقل من 25 ألف دولار أمريكي"
"RequestForm.storageAmountRequestedPlaceholder","Amount requested (e.g. 10GB)","
-- CONTEXT --
","المساحة المطلوبة (على سبيل المثال ١٠ جيغا بايت)"
"RequestForm.targetRegionsLabel","Target region(s) for your content (if applicable)","
-- CONTEXT --
","قم باستهداف منطقة/ مناطق للمحتوى الخاص بك (في حال انطبق ذلك)"
"RequestForm.threeToSixMonthsLabel","3-6 months","
-- CONTEXT --
","٣- ٦ أشهر"
"RequestForm.timelineLabel","To better understand the time sensitive nature of your request, please indicate an approximate timeline by when you need this additional storage:","
-- CONTEXT --
","من أجل فهم أفضل لطبيعة حساسية الوقت بالنسبة لطلبك، يرجى الإشارة إلى الجدول الزمني التقريبي عندما تحتاج إلى مساحة التخزين الإضافية هذه:"
"RequestForm.twoToFourWeeksLabel","2-4 weeks","
-- CONTEXT --
","٢- ٤ أسابيع"
"RequestForm.typeOfContentPlaceholder","Types of resources","
-- CONTEXT --
","أنواع المصادر"
"RequestForm.typeOfOrganizationLabel","What type of organization or group is coordinating the use of Kolibri (if applicable)?","
-- CONTEXT --
","ما هو نوع المنظمة أو المجموعة التي تقوم بتنسيق استخدام كوليبري (إن وجدت)؟"
"RequestForm.unknownLabel","Unknown","
-- CONTEXT --
","غير معروف"
"RequestForm.uploadingOnBehalfLabel","I am uploading content on behalf of:","
-- CONTEXT --
","أقوم برفع المحتوى بالنيابة عن:"
"RequestForm.usageLabel","Tell us more about your use of Kolibri","
-- CONTEXT --
","أخبرنا بالمزيد عن استخدامك لكوليبري"
"RequestForm.whoCanUseContentLabel","Who can use your content?","
-- CONTEXT --
","من يمكنه استخدام المحتوى الخاص بك؟"
"RequestForm.willYouMakeYourChannelPublicLabel","If the content is openly licensed, would you be willing to consider making your channels public to other Kolibri users if requested in the future?","
-- CONTEXT --
","في حال كان المحتوى مرخصاً بشكل علني، هل أنت على استعداد للنظر في جعل القنوات الخاصة بك عامة لمستخدمي كوليبري الآخرين في حال طُلب منك ذلك في المستقبل؟"
"RequestNewActivationLink.activationExpiredText","This activation link has been used already or has expired.","
-- CONTEXT --
","رابط التفعيل هذا منتهي الصلاحية أو قد تم استخدامه من قبل"
"RequestNewActivationLink.activationExpiredTitle","Activation failed","
-- CONTEXT --
","فشلت عملية التفعيل"
"RequestNewActivationLink.activationRequestFailed","Failed to send a new activation link. Please try again.","
-- CONTEXT --
","فشل إرسال رابط تفعيل جديد. يرجى المحاولة مجدداً."
"RequestNewActivationLink.submitButton","Submit","
-- CONTEXT --
","تقديم"
"ResetLinkExpired.requestNewLink","Request a new password reset link","
-- CONTEXT --
","طلب رابط جديد لإعادة تعيين كلمة المرور"
"ResetLinkExpired.resetExpiredText","This password reset link has been used already or has expired.","
-- CONTEXT --
","هذا الرابط لإعادة تعيين كلمة المرور هو غير صالح أو تم استخدامه من قبل."
"ResetLinkExpired.resetExpiredTitle","Reset link expired","
-- CONTEXT --
","انتهت مدة صلاحية رابط إعادة التعيين"
"ResetPassword.passwordConfirmLabel","Confirm password","
-- CONTEXT --
","تأكيد كلمة المرور"
"ResetPassword.passwordLabel","New password","
-- CONTEXT --
","كلمة مرور جديدة"
"ResetPassword.passwordMatchMessage","Passwords don't match","
-- CONTEXT --
","كلمتا المرور غير متطابقتين"
"ResetPassword.resetPasswordFailed","Failed to reset password. Please try again.","
-- CONTEXT --
","فشلت عملية إعادة تعيين كلمة المرور. يرجى المحاولة مجدداً."
"ResetPassword.resetPasswordPrompt","Enter and confirm your new password","
-- CONTEXT --
","قم بإدخال وتأكيد كلمة المرور الجديدة الخاصة بك"
"ResetPassword.resetPasswordTitle","Reset your password","
-- CONTEXT --
","إعادة تعيين كلمة المرور الخاصة بك"
"ResetPassword.submitButton","Submit","
-- CONTEXT --
","تقديم"
"ResetPasswordSuccess.header","Password reset successfully","
-- CONTEXT --
","تمت إعادة تعيين كلمة المرور بنجاح"
"ResetPasswordSuccess.text","Your password has been reset. You may sign in now.","
-- CONTEXT --
","تمت إعادة تعيين كلمة المرور الخاصة بك. بإمكانك تسجيل الدخول الآن."
"ResourcePanel.aggregator","Aggregator","
-- CONTEXT --
","جامع المحتوى"
"ResourcePanel.audience","Audience","
-- CONTEXT --
","الجمهور"
"ResourcePanel.author","Author","
-- CONTEXT --
","المؤلف"
"ResourcePanel.availableFormats","Available formats","
-- CONTEXT --
","الصيغ المتاحة"
"ResourcePanel.coachResources","Resources for coaches","
-- CONTEXT --
","مصادر للمدرِّبين"
"ResourcePanel.copyrightHolder","Copyright holder","
-- CONTEXT --
","صاحب حقوق النشر"
"ResourcePanel.description","Description","
-- CONTEXT --
","التّوصيف"
"ResourcePanel.details","Details","
-- CONTEXT --
","التفاصيل"
"ResourcePanel.fileSize","Size","
-- CONTEXT --
","الحجم"
"ResourcePanel.files","Files","
-- CONTEXT --
","الملفات"
"ResourcePanel.incompleteQuestionError","{count, plural, one {# incomplete question} other {# incomplete questions}}","
-- CONTEXT --
","{count, plural, zero {} one {# سؤال لم يكتمل} two {# سؤالان لم يكتملا} few {# أسئلة لم تكتمل} many {# سؤالاً لم يكتمل} other {# أسئلة لم تكتمل}}"
"ResourcePanel.language","Language","
-- CONTEXT --
","اللغة"
"ResourcePanel.license","License","
-- CONTEXT --
","الترخيص"
"ResourcePanel.masteryCriteria","Mastery criteria","
-- CONTEXT --
","معايير الإتقان"
"ResourcePanel.masteryMofN","{m} out of {n}","
-- CONTEXT --
","{m} من أصل {n}"
"ResourcePanel.nextSteps","Next steps","
-- CONTEXT --
","الخطوات التالية"
"ResourcePanel.noCopyrightHolderError","Missing copyright holder","
-- CONTEXT --
","صاحب حقوق النشر غير موجود"
"ResourcePanel.noFilesError","Missing files","
-- CONTEXT --
","ملفات ناقصة"
"ResourcePanel.noLicenseDescriptionError","Missing license description","
-- CONTEXT --
","وصف ترخيص مفقود"
"ResourcePanel.noLicenseError","Missing license","
-- CONTEXT --
","ترخيص مفقود"
"ResourcePanel.noMasteryModelError","Missing mastery criteria","
-- CONTEXT --
","معايير إتقان مفقودة"
"ResourcePanel.noQuestionsError","Exercise is empty","
-- CONTEXT --
","التمرين فارغ"
"ResourcePanel.originalChannel","Imported from","
-- CONTEXT --
","تم استيراده من"
"ResourcePanel.previousSteps","Previous steps","
-- CONTEXT --
","الخطوات السابقة"
"ResourcePanel.provider","Provider","
-- CONTEXT --
","موفر الخدمة"
"ResourcePanel.questionCount","{value, number, integer} {value, plural, one {question} other {questions}}","
-- CONTEXT --
","{value, number, integer} {value, plural, zero {} one {سؤال} two {سؤالان} few {أسئلة} many {سؤالاً} other {أسئلة}}"
"ResourcePanel.questions","Questions","
-- CONTEXT --
","الأسئلة"
"ResourcePanel.relatedResources","Related resources","
-- CONTEXT --
","المصادر ذات الصلة"
"ResourcePanel.resources","Resources","
-- CONTEXT --
","المصادر"
"ResourcePanel.showAnswers","Show answers","
-- CONTEXT --
","عرض الإجابات"
"ResourcePanel.source","Source","
-- CONTEXT --
","مصدر"
"ResourcePanel.subtitles","Captions and subtitles","
-- CONTEXT --
","عناوين الصور والنص السمعي"
"ResourcePanel.tags","Tags","
-- CONTEXT --
","التصنيفات"
"ResourcePanel.totalResources","Total resources","
-- CONTEXT --
","إجمالي المصادر"
"ResourcePanel.visibleTo","Visible to","
-- CONTEXT --
","ظاهر لـِ"
"ResponsiveDialog.closeButtonLabel","Close","
-- CONTEXT --
","إغلاق"
"ReviewSelectionsPage.noResourcesSelected","No resources selected","
-- CONTEXT --
","لم يتم تحديد أي مصدر"
"ReviewSelectionsPage.removeAction","Remove","
-- CONTEXT --
","إزالة"
"ReviewSelectionsPage.resourcesInTopic","{count, number} {count, plural, one {resource} other {resources}}","
-- CONTEXT --
","{count, number} {count, plural, zero {} one {مصدر} two {مصدرين} few {مصادر} many {مصدراً} other {مصادر}}"
"ReviewSelectionsPage.reviewSelectionHeader","Review selections","
-- CONTEXT --
","مراجعة الإختيارات"
"SavedSearchesModal.cancelAction","Cancel","
-- CONTEXT --
","إلغاء"
"SavedSearchesModal.closeAction","Close","
-- CONTEXT --
","إغلاق"
"SavedSearchesModal.deleteAction","Delete","
-- CONTEXT --
","حذف"
"SavedSearchesModal.deleteConfirmation","Are you sure you want to delete this saved search?","
-- CONTEXT --
","هل أنت متأكد من أنك تريد حذف عملية البحث المحفوظة؟"
"SavedSearchesModal.deleteSearchTitle","Delete saved search","
-- CONTEXT --
","حذف عمليات البحث المحفوظة"
